city,population,death,rate
南投縣,482841,23,4.763
嘉義市,263821,5,1.895
嘉義縣,491507,32,6.511
基隆市,362239,5,1.38
宜蘭縣,449435,16,3.56
屏東縣,801914,54,6.734
彰化縣,1250631,58,4.638
新北市,3989880,68,1.704
新竹市,451689,14,3.099
新竹縣,575746,29,5.037
桃園市,2266913,63,2.779
澎湖縣,106174,1,0.942
臺中市,2806385,79,2.815
臺北市,2490445,29,1.164
臺南市,1855449,78,4.204
臺東縣,213032,12,5.633
花蓮縣,320405,13,4.057
苗栗縣,536585,17,3.168
連江縣,13711,0,0
金門縣,140740,2,1.421
雲林縣,667667,27,4.044
高雄市,2731782,96,3.514
