city,population,death,rate
南投縣,505371,88,17.413
嘉義市,269815,15,5.559
嘉義縣,515835,94,18.223
基隆市,372062,20,5.375
宜蘭縣,457587,66,14.423
屏東縣,836243,195,23.319
彰化縣,1287165,184,14.295
新北市,3977905,242,6.084
新竹市,436877,28,6.409
新竹縣,546934,79,14.444
桃園市,2144044,179,8.349
澎湖縣,103104,11,10.669
臺中市,2764958,239,8.644
臺北市,2695652,144,5.342
臺南市,1885653,252,13.364
臺東縣,220942,35,15.841
花蓮縣,330930,62,18.735
苗栗縣,559557,89,15.905
連江縣,12608,1,7.931
金門縣,134858,4,2.966
雲林縣,695195,148,21.289
高雄市,2778770,311,11.192
