city,population,death,rate
南投縣,493984,10,2.024
嘉義市,267653,2,0.747
嘉義縣,502718,20,3.978
基隆市,368932,0,0
宜蘭縣,454161,7,1.541
屏東縣,818493,29,3.543
彰化縣,1272449,16,1.257
新北市,4020572,24,0.597
新竹市,449113,4,0.891
新竹縣,564296,9,1.595
桃園市,2250954,23,1.022
澎湖縣,105147,0,0
臺中市,2815704,27,0.959
臺北市,2642877,8,0.303
臺南市,1880216,32,1.702
臺東縣,216633,4,1.846
花蓮縣,326063,6,1.84
苗栗縣,545433,4,0.733
連江縣,13080,0,0
金門縣,140253,2,1.426
雲林縣,680963,17,2.496
高雄市,2774571,29,1.045
