city,population,death,rate
南投縣,484897,82,16.911
嘉義市,264727,21,7.933
嘉義縣,493316,124,25.136
基隆市,363977,32,8.792
宜蘭縣,450692,101,22.41
屏東縣,804440,208,25.856
彰化縣,1255330,202,16.091
新北市,4008113,266,6.637
新竹市,452640,46,10.163
新竹縣,575580,95,16.505
桃園市,2272391,269,11.838
澎湖縣,106340,12,11.285
臺中市,2813490,283,10.059
臺北市,2524393,132,5.229
臺南市,1862059,295,15.843
臺東縣,213386,57,26.712
花蓮縣,321358,61,18.982
苗栗縣,538178,121,22.483
連江縣,13645,0,0
金門縣,141539,5,3.533
雲林縣,670132,153,22.831
高雄市,2744691,333,12.133
