city,population,death,rate
南投縣,489509,16,3.269
嘉義市,265560,2,0.753
嘉義縣,498031,29,5.823
基隆市,367178,6,1.634
宜蘭縣,452497,34,7.514
屏東縣,810449,52,6.416
彰化縣,1263635,47,3.719
新北市,4028474,70,1.738
新竹市,451868,7,1.549
新竹縣,571774,19,3.323
桃園市,2270689,56,2.466
澎湖縣,105867,4,3.778
臺中市,2821322,81,2.871
臺北市,2586660,36,1.392
臺南市,1871961,83,4.434
臺東縣,214745,16,7.451
花蓮縣,323666,16,4.943
苗栗縣,541460,38,7.018
連江縣,13336,0,0
金門縣,140406,0,0
雲林縣,675074,44,6.518
高雄市,2761462,98,3.549
