city,population,death,rate
南投縣,481943,27,5.602
嘉義市,263202,8,3.039
嘉義縣,490824,41,8.353
基隆市,361612,8,2.212
宜蘭縣,448963,22,4.9
屏東縣,801377,68,8.485
彰化縣,1248262,82,6.569
新北市,3975803,91,2.289
新竹市,450494,18,3.996
新竹縣,575682,37,6.427
桃園市,2263430,86,3.8
澎湖縣,106216,3,2.824
臺中市,2801069,102,3.641
臺北市,2478124,37,1.493
臺南市,1852429,105,5.668
臺東縣,212959,14,6.574
花蓮縣,319842,18,5.628
苗栗縣,535780,22,4.106
連江縣,13752,0,0
金門縣,140510,3,2.135
雲林縣,666655,43,6.45
高雄市,2726087,126,4.622
