city,population,death,rate
南投縣,487185,51,10.468
嘉義市,264858,11,4.153
嘉義縣,495662,82,16.544
基隆市,365591,16,4.376
宜蘭縣,451635,72,15.942
屏東縣,807159,127,15.734
彰化縣,1259246,124,9.847
新北市,4019898,167,4.154
新竹市,452781,25,5.521
新竹縣,573858,54,9.41
桃園市,2272976,172,7.567
澎湖縣,105645,7,6.626
臺中市,2818139,191,6.778
臺北市,2553798,83,3.25
臺南市,1867554,208,11.138
臺東縣,213956,40,18.695
花蓮縣,322506,43,13.333
苗栗縣,539879,78,14.448
連江縣,13420,0,0
金門縣,140004,2,1.429
雲林縣,672557,99,14.72
高雄市,2753530,208,7.554
