city,population,death,rate
南投縣,479889,69,14.378
嘉義市,262591,21,7.997
嘉義縣,488920,108,22.09
基隆市,361114,23,6.369
宜蘭縣,449012,70,15.59
屏東縣,798965,173,21.653
彰化縣,1245445,212,17.022
新北市,3982363,263,6.604
新竹市,451203,44,9.752
新竹縣,578949,91,15.718
桃園市,2273968,210,9.235
澎湖縣,106891,11,10.291
臺中市,2806458,253,9.015
臺北市,2465610,87,3.529
臺南市,1850955,248,13.398
臺東縣,212712,47,22.096
花蓮縣,318849,55,17.25
苗栗縣,535149,67,12.52
連江縣,13976,0,0
金門縣,140938,4,2.838
雲林縣,664604,135,20.313
高雄市,2723495,308,11.309
