city,population,death,rate
南投縣,502482,64,12.737
嘉義市,269427,14,5.196
嘉義縣,512548,57,11.121
基隆市,371819,22,5.917
宜蘭縣,456904,36,7.879
屏東縣,831629,131,15.752
彰化縣,1283426,127,9.895
新北市,3984720,161,4.04
新竹市,439747,25,5.685
新竹縣,550621,53,9.625
桃園市,2174895,136,6.253
澎湖縣,103412,10,9.67
臺中市,2780155,141,5.072
臺北市,2685202,67,2.495
臺南市,1886145,154,8.165
臺東縣,219879,32,14.553
花蓮縣,329676,61,18.503
苗栗縣,555485,55,9.901
連江縣,12756,0,0
金門縣,136004,9,6.617
雲林縣,691673,105,15.181
高雄市,2777564,190,6.841
