city,population,death,rate
南投縣,492410,50,10.154
嘉義市,266833,15,5.621
嘉義縣,500897,75,14.973
基隆市,368372,14,3.801
宜蘭縣,453760,56,12.341
屏東縣,815367,123,15.085
彰化縣,1269395,126,9.926
新北市,4027481,129,3.203
新竹市,450113,35,7.776
新竹縣,567807,52,9.158
桃園市,2260043,159,7.035
澎湖縣,105174,6,5.705
臺中市,2816792,197,6.994
臺北市,2620037,65,2.481
臺南市,1877294,171,9.109
臺東縣,215768,41,19.002
花蓮縣,325058,44,13.536
苗栗縣,543803,52,9.562
連江縣,13123,0,0
金門縣,139628,4,2.865
雲林縣,678896,92,13.551
高雄市,2770654,215,7.76
