city,population,death,rate
南投縣,495062,49,9.898
嘉義市,268068,14,5.223
嘉義縣,504106,70,13.886
基隆市,369305,21,5.686
宜蘭縣,454579,61,13.419
屏東縣,820798,112,13.645
彰化縣,1273613,140,10.992
新北市,4010657,144,3.59
新竹市,447781,34,7.593
新竹縣,561806,43,7.654
桃園市,2240328,167,7.454
澎湖縣,104711,6,5.73
臺中市,2811729,172,6.117
臺北市,2650154,92,3.471
臺南市,1881730,185,9.831
臺東縣,217408,43,19.778
花蓮縣,326780,32,9.793
苗栗縣,546424,59,10.797
連江縣,13073,1,7.649
金門縣,139319,4,2.871
雲林縣,682577,114,16.701
高雄市,2773786,232,8.364
