city,population,death,rate
南投縣,491241,78,15.878
嘉義市,266076,24,9.02
嘉義縣,499881,121,24.206
基隆市,367740,24,6.526
宜蘭縣,453246,75,16.547
屏東縣,813176,190,23.365
彰化縣,1267339,191,15.071
新北市,4030594,212,5.26
新竹市,451033,46,10.199
新竹縣,570065,80,14.033
桃園市,2267070,236,10.41
澎湖縣,105907,9,8.498
臺中市,2818670,292,10.359
臺北市,2605369,95,3.646
臺南市,1875378,281,14.984
臺東縣,215351,61,28.326
花蓮縣,324501,69,21.263
苗栗縣,542985,92,16.943
連江縣,13199,0,0
金門縣,140490,7,4.983
雲林縣,677293,156,23.033
高雄市,2766752,319,11.53
