city,population,death,rate
南投縣,511940,38,7.423
嘉義市,270958,6,2.214
嘉義縣,522065,49,9.386
基隆市,372791,12,3.219
宜蘭縣,458250,40,8.729
屏東縣,844445,86,10.184
彰化縣,1289506,72,5.584
新北市,3965926,93,2.345
新竹市,432692,15,3.467
新竹縣,538712,29,5.383
桃園市,2082165,74,3.554
澎湖縣,101838,5,4.91
臺中市,2729291,116,4.25
臺北市,2705921,49,1.811
臺南市,1885240,110,5.835
臺東縣,223326,14,6.269
花蓮縣,332472,31,9.324
苗栗縣,565795,31,5.479
連江縣,12476,0,0
金門縣,129639,6,4.628
雲林縣,702304,69,9.825
高雄市,2778793,141,5.074
