city,population,death,rate
南投縣,503862,34,6.748
嘉義市,269949,6,2.223
嘉義縣,513772,28,5.45
基隆市,372086,13,3.494
宜蘭縣,457093,18,3.938
屏東縣,833602,58,6.958
彰化縣,1285450,68,5.29
新北市,3980867,77,1.934
新竹市,438524,10,2.28
新竹縣,548660,25,4.557
桃園市,2160035,66,3.056
澎湖縣,103385,5,4.836
臺中市,2773527,68,2.452
臺北市,2692118,28,1.04
臺南市,1886636,75,3.975
臺東縣,220244,12,5.449
花蓮縣,330343,33,9.99
苗栗縣,557225,27,4.845
連江縣,12687,0,0
金門縣,135440,4,2.953
雲林縣,693209,53,7.646
高雄市,2778734,83,2.987
