city,population,death,rate
南投縣,480477,44,9.158
嘉義市,262606,16,6.093
嘉義縣,489509,84,17.16
基隆市,361099,20,5.539
宜蘭縣,449050,59,13.139
屏東縣,799658,145,18.133
彰化縣,1246388,160,12.837
新北市,3976840,205,5.155
新竹市,450836,36,7.985
新竹縣,577674,66,11.425
桃園市,2269400,165,7.271
澎湖縣,106376,8,7.52
臺中市,2802690,199,7.1
臺北市,2461695,58,2.356
臺南市,1850880,205,11.076
臺東縣,212824,35,16.446
花蓮縣,319024,45,14.106
苗栗縣,535243,50,9.342
連江縣,13902,0,0
金門縣,140294,4,2.851
雲林縣,665376,102,15.33
高雄市,2722713,244,8.962
