city,population,death,rate
南投縣,494522,69,13.953
嘉義市,267772,20,7.469
嘉義縣,503485,94,18.67
基隆市,369055,24,6.503
宜蘭縣,454287,70,15.409
屏東縣,819793,145,17.687
彰化縣,1272939,177,13.905
新北市,4014560,188,4.683
新竹市,448207,44,9.817
新竹縣,563104,59,10.478
桃園市,2245059,207,9.22
澎湖縣,105192,8,7.605
臺中市,2813397,227,8.069
臺北市,2646204,111,4.195
臺南市,1881204,240,12.758
臺東縣,217074,51,23.494
花蓮縣,326465,41,12.559
苗栗縣,545852,68,12.458
連江縣,13089,3,22.92
金門縣,140045,4,2.856
雲林縣,681834,136,19.946
高雄市,2773127,293,10.566
