city,population,death,rate
南投縣,499879,28,5.601
嘉義市,269239,6,2.229
嘉義縣,509677,41,8.044
基隆市,371099,9,2.425
宜蘭縣,456066,25,5.482
屏東縣,828524,81,9.776
彰化縣,1280038,63,4.922
新北市,3985915,81,2.032
新竹市,442570,7,1.582
新竹縣,553250,21,3.796
桃園市,2198830,78,3.547
澎湖縣,104121,3,2.881
臺中市,2793005,78,2.793
臺北市,2678695,40,1.493
臺南市,1885478,102,5.41
臺東縣,219628,18,8.196
花蓮縣,328683,22,6.693
苗栗縣,551791,23,4.168
連江縣,12958,0,0
金門縣,137730,3,2.178
雲林縣,689003,59,8.563
高雄市,2775318,90,3.243
