city,population,death,rate
南投縣,505163,98,19.4
嘉義市,269874,15,5.558
嘉義縣,515320,109,21.152
基隆市,372100,24,6.45
宜蘭縣,457538,68,14.862
屏東縣,835792,209,25.006
彰化縣,1287146,201,15.616
新北市,3979208,266,6.685
新竹市,437337,31,7.088
新竹縣,547481,91,16.622
桃園市,2147763,203,9.452
澎湖縣,103263,16,15.494
臺中市,2767239,259,9.36
臺北市,2695704,157,5.824
臺南市,1886033,269,14.263
臺東縣,220802,37,16.757
花蓮縣,330911,72,21.758
苗栗縣,559189,98,17.525
連江縣,12595,1,7.94
金門縣,135114,5,3.701
雲林縣,694873,160,23.026
高雄市,2779371,329,11.837
