city,population,death,rate
南投縣,483980,17,3.513
嘉義市,264344,3,1.135
嘉義縣,492203,21,4.267
基隆市,363091,4,1.102
宜蘭縣,450080,12,2.666
屏東縣,803023,32,3.985
彰化縣,1252997,37,2.953
新北市,3999305,39,0.975
新竹市,452055,11,2.433
新竹縣,575923,23,3.994
桃園市,2269997,49,2.159
澎湖縣,106225,1,0.941
臺中市,2810285,52,1.85
臺北市,2504597,20,0.799
臺南市,1858650,43,2.314
臺東縣,213172,8,3.753
花蓮縣,320854,11,3.428
苗栗縣,537428,12,2.233
連江縣,13662,0,0
金門縣,141181,2,1.417
雲林縣,668722,16,2.393
高雄市,2738002,53,1.936
