city,population,death,rate
南投縣,503261,43,8.544
嘉義市,269717,12,4.449
嘉義縣,513082,45,8.771
基隆市,371876,18,4.84
宜蘭縣,457106,24,5.25
屏東縣,832489,85,10.21
彰化縣,1284423,92,7.163
新北市,3982434,125,3.139
新竹市,439299,18,4.097
新竹縣,549580,38,6.914
桃園市,2167616,95,4.383
澎湖縣,103406,7,6.769
臺中市,2776579,113,4.07
臺北市,2689845,42,1.561
臺南市,1886502,111,5.884
臺東縣,220083,18,8.179
花蓮縣,329976,44,13.334
苗栗縣,556324,43,7.729
連江縣,12716,0,0
金門縣,135563,7,5.164
雲林縣,692570,78,11.262
高雄市,2778023,134,4.824
