city,population,death,rate
南投縣,488337,41,8.396
嘉義市,265046,8,3.018
嘉義縣,496756,64,12.884
基隆市,366196,12,3.277
宜蘭縣,452151,58,12.828
屏東縣,808631,90,11.13
彰化縣,1261272,89,7.056
新北市,4023634,123,3.057
新竹市,452619,19,4.198
新竹縣,573243,42,7.327
桃園市,2271969,123,5.414
澎湖縣,105693,6,5.677
臺中市,2819930,151,5.355
臺北市,2570090,66,2.568
臺南市,1869610,172,9.2
臺東縣,214274,25,11.667
花蓮縣,323101,30,9.285
苗栗縣,540587,60,11.099
連江縣,13424,0,0
金門縣,139975,1,0.714
雲林縣,673766,82,12.17
高雄市,2757205,177,6.42
