city,population,death,rate
南投縣,509162,8,1.571
嘉義市,270273,0,0
嘉義縣,519482,9,1.732
基隆市,372019,1,0.269
宜蘭縣,458037,5,1.092
屏東縣,840931,27,3.211
彰化縣,1289295,17,1.319
新北市,3971250,30,0.755
新竹市,434258,3,0.691
新竹縣,542513,6,1.106
桃園市,2108786,12,0.569
澎湖縣,102355,0,0
臺中市,2746112,30,1.092
臺北市,2704974,15,0.555
臺南市,1885550,28,1.485
臺東縣,222244,2,0.9
花蓮縣,331845,8,2.411
苗栗縣,563489,8,1.42
連江縣,12533,0,0
金門縣,132995,0,0
雲林縣,699236,22,3.146
高雄市,2778729,31,1.116
