city,population,death,rate
南投縣,481166,35,7.274
嘉義市,262844,14,5.326
嘉義縣,490007,57,11.632
基隆市,361079,15,4.154
宜蘭縣,448856,39,8.689
屏東縣,800321,104,12.995
彰化縣,1247630,126,10.099
新北市,3972271,154,3.877
新竹市,450464,28,6.216
新竹縣,576373,52,9.022
桃園市,2264082,129,5.698
澎湖縣,106167,5,4.71
臺中市,2799339,144,5.144
臺北市,2464452,48,1.948
臺南市,1850865,155,8.374
臺東縣,212804,26,12.218
花蓮縣,319180,36,11.279
苗栗縣,535260,35,6.539
連江縣,13823,0,0
金門縣,140147,3,2.141
雲林縣,665971,73,10.961
高雄市,2723177,180,6.61
