city,population,death,rate
南投縣,489148,24,4.906
嘉義市,265416,2,0.754
嘉義縣,497641,37,7.435
基隆市,367088,7,1.907
宜蘭縣,452355,45,9.948
屏東縣,809765,66,8.151
彰化縣,1262673,64,5.069
新北市,4027730,85,2.11
新竹市,452229,11,2.432
新竹縣,572422,25,4.367
桃園市,2270971,78,3.435
澎湖縣,105905,5,4.721
臺中市,2820979,105,3.722
臺北市,2581006,47,1.821
臺南市,1871224,105,5.611
臺東縣,214599,18,8.388
花蓮縣,323441,22,6.802
苗栗縣,541226,49,9.054
連江縣,13403,0,0
金門縣,140325,1,0.713
雲林縣,674622,52,7.708
高雄市,2760028,123,4.456
