city,population,death,rate
南投縣,513696,14,2.725
嘉義市,270875,3,1.108
嘉義縣,523835,22,4.2
基隆市,372956,7,1.877
宜蘭縣,458490,18,3.926
屏東縣,846650,27,3.189
彰化縣,1291053,28,2.169
新北市,3967419,39,0.983
新竹市,432366,6,1.388
新竹縣,537978,15,2.788
桃園市,2065966,33,1.597
澎湖縣,101850,2,1.964
臺中市,2723479,52,1.909
臺北市,2705113,22,0.813
臺南市,1884863,38,2.016
臺東縣,224092,5,2.231
花蓮縣,333070,17,5.104
苗栗縣,567004,12,2.116
連江縣,12534,0,0
金門縣,128477,2,1.557
雲林縣,704241,19,2.698
高雄市,2779527,50,1.799
