city,population,death,rate
南投縣,497876,62,12.453
嘉義市,268741,12,4.465
嘉義縣,507780,101,19.891
基隆市,370269,27,7.292
宜蘭縣,455508,69,15.148
屏東縣,826779,162,19.594
彰化縣,1278437,160,12.515
新北市,3992291,206,5.16
新竹市,444775,43,9.668
新竹縣,556307,70,12.583
桃園市,2215615,194,8.756
澎湖縣,104400,8,7.663
臺中市,2799254,205,7.323
臺北市,2669874,111,4.157
臺南市,1883804,243,12.899
臺東縣,219268,41,18.699
花蓮縣,328331,47,14.315
苗栗縣,549798,68,12.368
連江縣,13062,0,0
金門縣,138845,7,5.042
雲林縣,687195,146,21.246
高雄市,2772624,224,8.079
