city,population,death,rate
南投縣,493403,19,3.851
嘉義市,267472,7,2.617
嘉義縣,502007,34,6.773
基隆市,368792,5,1.356
宜蘭縣,453951,24,5.287
屏東縣,817193,56,6.853
彰化縣,1271015,45,3.54
新北市,4023620,69,1.715
新竹市,449425,14,3.115
新竹縣,565272,22,3.892
桃園市,2254363,73,3.238
澎湖縣,105117,1,0.951
臺中市,2816667,89,3.16
臺北市,2635286,23,0.873
臺南市,1879115,80,4.257
臺東縣,216308,23,10.633
花蓮縣,325706,17,5.219
苗栗縣,544762,20,3.671
連江縣,13034,0,0
金門縣,139951,3,2.144
雲林縣,680050,43,6.323
高雄市,2773984,94,3.389
