city,population,death,rate
南投縣,504561,18,3.567
嘉義市,269828,2,0.741
嘉義縣,514717,16,3.109
基隆市,372049,6,1.613
宜蘭縣,457323,7,1.531
屏東縣,834807,28,3.354
彰化縣,1286346,42,3.265
新北市,3980317,35,0.879
新竹市,438018,4,0.913
新竹縣,548090,13,2.372
桃園市,2153521,36,1.672
澎湖縣,103281,4,3.873
臺中市,2770356,37,1.336
臺北市,2694195,13,0.483
臺南市,1886160,42,2.227
臺東縣,220632,5,2.266
花蓮縣,330691,18,5.443
苗栗縣,558373,14,2.507
連江縣,12650,0,0
金門縣,135235,2,1.479
雲林縣,693987,30,4.323
高雄市,2779052,38,1.367
