city,population,death,rate
南投縣,495546,28,5.65
嘉義市,268514,11,4.097
嘉義縣,505035,42,8.316
基隆市,369613,17,4.599
宜蘭縣,454725,34,7.477
屏東縣,822270,70,8.513
彰化縣,1275111,78,6.117
新北市,4003297,99,2.473
新竹市,447081,23,5.144
新竹縣,559317,29,5.185
桃園市,2232623,97,4.345
澎湖縣,104751,4,3.819
臺中市,2809545,115,4.093
臺北市,2658615,60,2.257
臺南市,1882624,116,6.162
臺東縣,217936,24,11.012
花蓮縣,327080,18,5.503
苗栗縣,547037,36,6.581
連江縣,13095,0,0
金門縣,139440,3,2.151
雲林縣,683589,74,10.825
高雄市,2773026,153,5.517
