city,population,death,rate
南投縣,509490,101,19.824
嘉義市,270366,21,7.767
嘉義縣,519839,118,22.699
基隆市,372105,31,8.331
宜蘭縣,458117,83,18.118
屏東縣,841253,229,27.221
彰化縣,1289072,206,15.98
新北市,3970644,212,5.339
新竹市,434060,41,9.446
新竹縣,542042,89,16.419
桃園市,2105780,203,9.64
澎湖縣,102304,13,12.707
臺中市,2744445,275,10.02
臺北市,2704810,137,5.065
臺南市,1885541,289,15.327
臺東縣,222452,35,15.734
花蓮縣,331945,70,21.088
苗栗縣,563912,79,14.009
連江縣,12547,0,0
金門縣,132799,9,6.777
雲林縣,699633,187,26.728
高雄市,2778918,364,13.099
