city,population,death,rate
南投縣,502095,70,13.942
嘉義市,269338,15,5.569
嘉義縣,512064,68,13.28
基隆市,371758,23,6.187
宜蘭縣,456851,39,8.537
屏東縣,831073,146,17.568
彰化縣,1282991,144,11.224
新北市,3984975,181,4.542
新竹市,440098,28,6.362
新竹縣,551201,61,11.067
桃園市,2178458,159,7.299
澎湖縣,103843,11,10.593
臺中市,2781498,161,5.788
臺北市,2682893,73,2.721
臺南市,1886088,177,9.385
臺東縣,219716,36,16.385
花蓮縣,329531,66,20.028
苗栗縣,555049,58,10.45
連江縣,12766,0,0
金門縣,136812,10,7.309
雲林縣,691348,118,17.068
高雄市,2777021,214,7.706
