city,population,death,rate
南投縣,516207,29,5.618
嘉義市,271063,6,2.214
嘉義縣,527470,33,6.256
基隆市,374269,16,4.275
宜蘭縣,458550,28,6.106
屏東縣,850931,71,8.344
彰化縣,1294433,85,6.567
新北市,3954080,77,1.947
新竹市,429420,19,4.425
新竹縣,532474,34,6.385
桃園市,2046547,75,3.665
澎湖縣,100994,0,0
臺中市,2706209,103,3.806
臺北市,2691331,38,1.412
臺南市,1883102,96,5.098
臺東縣,224803,20,8.897
花蓮縣,333694,26,7.792
苗栗縣,565965,36,6.361
連江縣,12342,0,0
金門縣,122956,2,1.627
雲林縣,707151,54,7.636
高雄市,2778132,114,4.103
