city,population,death,rate
南投縣,513970,12,2.335
嘉義市,270925,2,0.738
嘉義縣,524276,12,2.289
基隆市,373011,5,1.34
宜蘭縣,458691,10,2.18
屏東縣,847155,15,1.771
彰化縣,1291312,15,1.162
新北市,3967571,22,0.554
新竹市,432259,6,1.388
新竹縣,537907,6,1.115
桃園市,2061501,16,0.776
澎湖縣,101803,1,0.982
臺中市,2721709,28,1.029
臺北市,2704133,12,0.444
臺南市,1884641,17,0.902
臺東縣,224218,2,0.892
花蓮縣,333240,6,1.801
苗栗縣,567092,5,0.882
連江縣,12538,0,0
金門縣,128187,1,0.78
雲林縣,704784,7,0.993
高雄市,2779355,20,0.72
