city,population,death,rate
南投縣,485479,78,16.067
嘉義市,264954,16,6.039
嘉義縣,493855,116,23.489
基隆市,364350,29,7.959
宜蘭縣,450944,99,21.954
屏東縣,805177,180,22.355
彰化縣,1256062,180,14.331
新北市,4011586,232,5.783
新竹市,452665,40,8.837
新竹縣,575131,83,14.431
桃園市,2272452,245,10.781
澎湖縣,106310,11,10.347
臺中市,2814422,265,9.416
臺北市,2531659,121,4.779
臺南市,1863435,270,14.489
臺東縣,213534,52,24.352
花蓮縣,321697,55,17.097
苗栗縣,538568,113,20.982
連江縣,13577,0,0
金門縣,141327,3,2.123
雲林縣,670664,139,20.726
高雄市,2746939,296,10.776
