city,population,death,rate
南投縣,508146,23,4.526
嘉義市,270264,4,1.48
嘉義縣,518507,24,4.629
基隆市,371882,7,1.882
宜蘭縣,457854,19,4.15
屏東縣,839760,63,7.502
彰化縣,1288945,43,3.336
新北市,3970790,76,1.914
新竹市,434492,7,1.611
新竹縣,543183,15,2.762
桃園市,2114172,47,2.223
澎湖縣,102332,2,1.954
臺中市,2748799,64,2.328
臺北市,2704495,42,1.553
臺南市,1885157,73,3.872
臺東縣,221974,9,4.055
花蓮縣,331633,19,5.729
苗栗縣,562473,18,3.2
連江縣,12530,1,7.981
金門縣,132998,0,0
雲林縣,698187,40,5.729
高雄市,2778240,94,3.383
