city,population,death,rate
南投縣,480027,56,11.666
嘉義市,262501,17,6.476
嘉義縣,489169,97,19.83
基隆市,361006,22,6.094
宜蘭縣,448945,66,14.701
屏東縣,799153,161,20.146
彰化縣,1245530,191,15.335
新北市,3979218,236,5.931
新竹市,450893,39,8.65
新竹縣,578495,78,13.483
桃園市,2271464,195,8.585
澎湖縣,106806,10,9.363
臺中市,2804081,232,8.274
臺北市,2460932,72,2.926
臺南市,1850687,227,12.266
臺東縣,212721,41,19.274
花蓮縣,318858,51,15.995
苗栗縣,535187,59,11.024
連江縣,13938,0,0
金門縣,140843,4,2.84
雲林縣,664963,116,17.445
高雄市,2722716,267,9.806
