city,population,death,rate
南投縣,496167,20,4.031
嘉義市,268502,9,3.352
嘉義縣,505785,25,4.943
基隆市,369848,14,3.785
宜蘭縣,454770,25,5.497
屏東縣,823256,48,5.831
彰化縣,1276289,48,3.761
新北市,3998883,53,1.325
新竹市,446567,14,3.135
新竹縣,558020,16,2.867
桃園市,2228118,63,2.827
澎湖縣,104574,2,1.913
臺中市,2808219,69,2.457
臺北市,2663425,35,1.314
臺南市,1883356,71,3.77
臺東縣,218256,15,6.873
花蓮縣,327513,11,3.359
苗栗縣,547692,24,4.382
連江縣,13053,0,0
金門縣,139387,1,0.717
雲林縣,684241,52,7.6
高雄市,2773271,95,3.426
