city,population,death,rate
南投縣,515784,48,9.306
嘉義市,270841,9,3.323
嘉義縣,526936,48,9.109
基隆市,373786,21,5.618
宜蘭縣,458771,42,9.155
屏東縣,850527,102,11.993
彰化縣,1293530,118,9.122
新北市,3956728,108,2.73
新竹市,430041,25,5.813
新竹縣,533851,44,8.242
桃園市,2049009,115,5.612
澎湖縣,101112,3,2.967
臺中市,2708338,135,4.985
臺北市,2693672,57,2.116
臺南市,1883042,133,7.063
臺東縣,225041,28,12.442
花蓮縣,333630,40,11.989
苗栗縣,566446,51,9.004
連江縣,12426,0,0
金門縣,123947,2,1.614
雲林縣,707282,74,10.463
高雄市,2777296,184,6.625
