area,population,death,rate
南投縣南投市,99850,5,5.008
南投縣埔里鎮,80737,9,11.147
南投縣草屯鎮,97580,5,5.124
南投縣竹山鎮,54901,1,1.821
南投縣集集鎮,10913,2,18.327
南投縣名間鄉,38547,6,15.565
南投縣鹿谷鄉,17778,0,0
南投縣中寮鄉,14810,2,13.504
南投縣魚池鄉,15885,0,0
南投縣國姓鄉,18741,1,5.336
南投縣水里鄉,17680,3,16.968
南投縣信義鄉,16252,0,0
南投縣仁愛鄉,15857,0,0
嘉義市東區,121807,4,3.284
嘉義市西區,147284,3,2.037
嘉義縣太保市,37951,8,21.08
嘉義縣中埔鄉,44733,3,6.706
嘉義縣番路鄉,11521,2,17.36
嘉義縣水上鄉,49547,6,12.11
嘉義縣東石鄉,24804,1,4.032
嘉義縣朴子市,42255,3,7.1
嘉義縣大林鎮,31026,1,3.223
嘉義縣民雄鄉,71524,8,11.185
嘉義縣溪口鄉,14707,1,6.799
嘉義縣新港鄉,31858,4,12.556
嘉義縣六腳鄉,23183,3,12.941
嘉義縣義竹鄉,18383,0,0
嘉義縣鹿草鄉,15514,2,12.892
嘉義縣竹崎鄉,35786,1,2.794
嘉義縣梅山鄉,19404,2,10.307
嘉義縣大埔鄉,4567,1,21.896
嘉義縣阿里山鄉,5589,2,35.785
嘉義縣布袋鎮,27008,0,0
基隆市暖暖區,38645,2,5.175
基隆市七堵區,53957,1,1.853
基隆市仁愛區,44199,4,9.05
基隆市信義區,52207,1,1.915
基隆市中正區,51881,2,3.855
基隆市中山區,47625,0,0
基隆市安樂區,82430,2,2.426
宜蘭縣蘇澳鎮,39967,3,7.506
宜蘭縣五結鄉,39577,3,7.58
宜蘭縣宜蘭市,95928,2,2.085
宜蘭縣壯圍鄉,24268,1,4.121
宜蘭縣羅東鎮,72477,2,2.759
宜蘭縣員山鄉,32351,4,12.364
宜蘭縣冬山鄉,52956,3,5.665
宜蘭縣三星鄉,21436,2,9.33
宜蘭縣大同鄉,6207,1,16.111
宜蘭縣頭城鎮,29239,3,10.26
宜蘭縣南澳鄉,6005,3,49.958
宜蘭縣礁溪鄉,35636,4,11.225
屏東縣佳冬鄉,19264,1,5.191
屏東縣竹田鄉,17134,1,5.836
屏東縣萬丹鄉,50753,6,11.822
屏東縣屏東市,200235,13,6.492
屏東縣潮州鎮,54036,9,16.656
屏東縣長治鄉,29803,7,23.488
屏東縣麟洛鄉,11100,2,18.018
屏東縣九如鄉,22107,2,9.047
屏東縣里港鄉,26278,2,7.611
屏東縣鹽埔鄉,25832,2,7.742
屏東縣高樹鄉,24515,1,4.079
屏東縣萬巒鄉,20553,1,4.865
屏東縣內埔鄉,54376,12,22.069
屏東縣新埤鄉,10100,0,0
屏東縣崁頂鄉,15562,5,32.13
屏東縣南州鄉,10643,1,9.396
屏東縣琉球鄉,12347,0,0
屏東縣三地門鄉,7676,0,0
屏東縣霧臺鄉,3335,0,0
屏東縣瑪家鄉,6776,2,29.516
屏東縣泰武鄉,5394,0,0
屏東縣來義鄉,7429,0,0
屏東縣春日鄉,4893,1,20.437
屏東縣獅子鄉,4943,1,20.231
屏東縣東港鎮,47832,7,14.635
屏東縣恆春鎮,30803,6,19.479
屏東縣枋寮鄉,24506,2,8.161
屏東縣新園鄉,35113,6,17.088
屏東縣林邊鄉,17930,2,11.154
屏東縣車城鄉,8677,0,0
屏東縣滿州鄉,8008,1,12.488
屏東縣枋山鄉,5517,4,72.503
屏東縣牡丹鄉,4993,0,0
彰化縣社頭鄉,43012,0,0
彰化縣員林市,124603,1,0.803
彰化縣田中鎮,41743,6,14.374
彰化縣彰化市,232965,7,3.005
彰化縣和美鎮,90792,7,7.71
彰化縣線西鄉,16923,0,0
彰化縣伸港鄉,36981,1,2.704
彰化縣秀水鄉,39268,6,15.28
彰化縣花壇鄉,45861,3,6.542
彰化縣芬園鄉,23637,4,16.923
彰化縣溪湖鎮,55532,2,3.602
彰化縣大村鄉,36825,4,10.862
彰化縣埔鹽鄉,32530,1,3.074
彰化縣埔心鄉,34712,1,2.881
彰化縣永靖鄉,37176,3,8.07
彰化縣二水鄉,15236,1,6.563
彰化縣二林鎮,50816,7,13.775
彰化縣埤頭鄉,30615,2,6.533
彰化縣芳苑鄉,33605,6,17.854
彰化縣大城鄉,16861,1,5.931
彰化縣竹塘鄉,15223,1,6.569
彰化縣溪州鄉,29871,0,0
彰化縣鹿港鎮,86732,4,4.612
彰化縣福興鄉,47201,4,8.474
彰化縣北斗鎮,33281,3,9.014
彰化縣田尾鄉,27459,2,7.284
新北市永和區,222165,3,1.35
新北市新店區,301812,12,3.976
新北市土城區,237438,2,0.842
新北市蘆洲區,201005,1,0.498
新北市五股區,85520,6,7.016
新北市坪林區,6546,4,61.106
新北市平溪區,4713,0,0
新北市烏來區,6348,0,0
新北市淡水區,170952,7,4.095
新北市瑞芳區,40178,2,4.978
新北市林口區,107486,2,1.861
新北市三芝區,23094,4,17.321
新北市八里區,38553,3,7.781
新北市三峽區,115430,4,3.465
新北市鶯歌區,86315,2,2.317
新北市中和區,412829,9,2.18
新北市樹林區,183732,4,2.177
新北市深坑區,23651,0,0
新北市板橋區,552025,11,1.993
新北市石碇區,7681,3,39.057
新北市新莊區,417226,9,2.157
新北市泰山區,78813,2,2.538
新北市三重區,386301,11,2.848
新北市雙溪區,8906,0,0
新北市貢寮區,12426,0,0
新北市汐止區,199531,4,2.005
新北市萬里區,22160,1,4.513
新北市金山區,21872,1,4.572
新北市石門區,12203,1,8.195
新竹市北區,150766,5,3.316
新竹市香山區,78124,2,2.56
新竹市東區,214148,4,1.868
新竹縣峨眉鄉,5581,0,0
新竹縣竹東鎮,96477,7,7.256
新竹縣新埔鎮,33231,3,9.028
新竹縣關西鎮,28816,1,3.47
新竹縣湖口鄉,77596,8,10.31
新竹縣芎林鄉,20088,0,0
新竹縣橫山鄉,13001,0,0
新竹縣北埔鄉,9362,2,21.363
新竹縣寶山鄉,14650,0,0
新竹縣尖石鄉,9607,0,0
新竹縣五峰鄉,4773,0,0
新竹縣竹北市,184014,6,3.261
新竹縣新豐鄉,56782,3,5.283
桃園市蘆竹區,163029,8,4.907
桃園市龜山區,158848,8,5.036
桃園市龍潭區,122431,2,1.634
桃園市復興區,11861,1,8.431
桃園市觀音區,66756,5,7.49
桃園市桃園區,443760,14,3.155
桃園市大園區,89695,3,3.345
桃園市新屋區,49130,10,20.354
桃園市楊梅區,168703,13,7.706
桃園市大溪區,94682,7,7.393
桃園市八德區,199812,7,3.503
桃園市中壢區,408292,11,2.694
桃園市平鎮區,225035,7,3.111
澎湖縣馬公市,62345,1,1.604
澎湖縣湖西鄉,14471,2,13.821
澎湖縣白沙鄉,9809,0,0
澎湖縣西嶼鄉,8404,1,11.899
澎湖縣望安鄉,5225,0,0
澎湖縣七美鄉,3853,0,0
臺中市南屯區,169376,2,1.181
臺中市烏日區,74907,5,6.675
臺中市新社區,24644,2,8.116
臺中市石岡區,15016,0,0
臺中市外埔區,32143,3,9.333
臺中市大肚區,57359,3,5.23
臺中市霧峰區,65550,1,1.526
臺中市太平區,190157,4,2.104
臺中市大里區,211685,1,0.472
臺中市和平區,11083,1,9.023
臺中市中區,18544,1,5.393
臺中市東區,76010,5,6.578
臺中市南區,125372,2,1.595
臺中市大甲區,77776,0,0
臺中市大安區,19265,0,0
臺中市龍井區,77934,3,3.849
臺中市西區,115626,5,4.324
臺中市北區,147751,5,3.384
臺中市西屯區,227851,8,3.511
臺中市北屯區,276438,9,3.256
臺中市豐原區,167022,4,2.395
臺中市東勢區,50502,2,3.96
臺中市沙鹿區,93139,9,9.663
臺中市后里區,54565,2,3.665
臺中市神岡區,65629,1,1.524
臺中市潭子區,108447,4,3.688
臺中市大雅區,95526,3,3.141
臺中市清水區,86544,8,9.244
臺中市梧棲區,58119,2,3.441
臺北市大安區,309683,5,1.615
臺北市文山區,274123,4,1.459
臺北市信義區,224558,2,0.891
臺北市萬華區,190699,5,2.622
臺北市中正區,159695,4,2.505
臺北市南港區,121957,2,1.64
臺北市松山區,206520,4,1.937
臺北市大同區,128732,1,0.777
臺北市中山區,229893,8,3.48
臺北市內湖區,287512,3,1.043
臺北市士林區,287803,8,2.78
臺北市北投區,255592,6,2.347
臺南市新營區,77916,4,5.134
臺南市鹽水區,25516,1,3.919
臺南市白河區,28324,6,21.183
臺南市柳營區,21273,1,4.701
臺南市後壁區,23571,0,0
臺南市東山區,20953,3,14.318
臺南市麻豆區,44468,2,4.498
臺南市下營區,24063,1,4.156
臺南市六甲區,22284,1,4.488
臺南市官田區,21312,2,9.384
臺南市大內區,9712,0,0
臺南市佳里區,59312,2,3.372
臺南市學甲區,25872,3,11.596
臺南市西港區,24735,6,24.257
臺南市新化區,43614,5,11.464
臺南市新市區,36764,1,2.72
臺南市安定區,30532,3,9.826
臺南市玉井區,14110,0,0
臺南市楠西區,9652,0,0
臺南市南化區,8765,3,34.227
臺南市左鎮區,4840,3,61.983
臺南市仁德區,75539,11,14.562
臺南市歸仁區,68476,3,4.381
臺南市關廟區,34403,1,2.907
臺南市龍崎區,4010,0,0
臺南市永康區,234231,11,4.696
臺南市北區,132403,3,2.266
臺南市七股區,22935,4,17.441
臺南市將軍區,19728,3,15.207
臺南市北門區,11149,1,8.969
臺南市安南區,192535,10,5.194
臺南市南區,125055,10,7.996
臺南市東區,186575,5,2.68
臺南市安平區,66671,5,7.5
臺南市中西區,77700,10,12.87
臺南市善化區,48617,2,4.114
臺南市山上區,7320,1,13.661
臺東縣成功鎮,14203,2,14.082
臺東縣綠島鄉,4107,1,24.349
臺東縣蘭嶼鄉,5086,0,0
臺東縣鹿野鄉,7915,1,12.634
臺東縣池上鄉,8234,1,12.145
臺東縣延平鄉,3649,0,0
臺東縣金峰鄉,3723,0,0
臺東縣臺東市,105778,6,5.672
臺東縣卑南鄉,17394,3,17.247
臺東縣東河鄉,8518,2,23.48
臺東縣長濱鄉,7246,0,0
臺東縣太麻里鄉,11210,0,0
臺東縣達仁鄉,3616,1,27.655
臺東縣大武鄉,6123,1,16.332
臺東縣關山鎮,8747,1,11.432
臺東縣海端鄉,4195,1,23.838
花蓮縣鳳林鎮,10889,1,9.184
花蓮縣光復鄉,12872,2,15.538
花蓮縣瑞穗鄉,11719,1,8.533
花蓮縣富里鄉,10362,3,28.952
花蓮縣萬榮鄉,6448,1,15.509
花蓮縣吉安鄉,83537,6,7.182
花蓮縣壽豐鄉,18041,4,22.172
花蓮縣豐濱鄉,4648,1,21.515
花蓮縣秀林鄉,15904,1,6.288
花蓮縣玉里鎮,24209,2,8.261
花蓮縣卓溪鄉,6096,0,0
花蓮縣花蓮市,103890,0,0
花蓮縣新城鄉,20106,3,14.921
苗栗縣三灣鄉,6711,0,0
苗栗縣南庄鄉,10138,2,19.728
苗栗縣苗栗市,88569,3,3.387
苗栗縣卓蘭鎮,16896,1,5.919
苗栗縣大湖鄉,14627,0,0
苗栗縣公館鄉,33525,1,2.983
苗栗縣銅鑼鄉,18044,1,5.542
苗栗縣頭屋鄉,10814,3,27.742
苗栗縣三義鄉,16387,0,0
苗栗縣西湖鄉,7117,0,0
苗栗縣造橋鄉,12842,2,15.574
苗栗縣獅潭鄉,4403,1,22.712
苗栗縣泰安鄉,6048,0,0
苗栗縣苑裡鎮,45640,3,6.573
苗栗縣通霄鎮,34369,2,5.819
苗栗縣竹南鎮,85750,6,6.997
苗栗縣後龍鎮,36508,5,13.696
苗栗縣頭份市,102949,4,3.885
連江縣南竿鄉,7629,0,0
連江縣北竿鄉,2394,0,0
連江縣莒光鄉,1633,0,0
連江縣東引鄉,1347,0,0
金門縣金寧鄉,31087,1,3.217
金門縣烏坵鄉,686,0,0
金門縣金城鎮,43255,1,2.312
金門縣金沙鎮,20573,0,0
金門縣金湖鎮,29466,0,0
金門縣烈嶼鄉,12793,1,7.817
雲林縣麥寮鄉,45638,6,13.147
雲林縣斗六市,108590,13,11.972
雲林縣斗南鎮,44796,3,6.697
雲林縣虎尾鎮,70858,6,8.468
雲林縣西螺鎮,46129,6,13.007
雲林縣土庫鎮,28837,8,27.742
雲林縣北港鎮,40130,5,12.46
雲林縣古坑鄉,31589,1,3.166
雲林縣大埤鄉,19140,0,0
雲林縣莿桐鄉,28806,5,17.357
雲林縣林內鄉,18259,1,5.477
雲林縣二崙鄉,27102,1,3.69
雲林縣崙背鄉,24563,4,16.285
雲林縣東勢鄉,14942,2,13.385
雲林縣褒忠鄉,13035,3,23.015
雲林縣元長鄉,25864,6,23.198
雲林縣水林鄉,25563,2,7.824
雲林縣臺西鄉,23952,1,4.175
雲林縣四湖鄉,23464,4,17.047
雲林縣口湖鄉,27524,2,7.266
高雄市旗津區,28665,0,0
高雄市小港區,157508,8,5.079
高雄市鹽埕區,24212,1,4.13
高雄市三民區,342176,8,2.338
高雄市新興區,51020,2,3.92
高雄市楠梓區,184410,4,2.169
高雄市鳳山區,359071,12,3.342
高雄市大寮區,112395,7,6.228
高雄市大樹區,42650,2,4.689
高雄市大社區,34644,2,5.773
高雄市仁武區,86582,4,4.62
高雄市鳥松區,44262,2,4.519
高雄市岡山區,97168,8,8.233
高雄市橋頭區,37619,0,0
高雄市燕巢區,29823,3,10.059
高雄市田寮區,7205,0,0
高雄市阿蓮區,28746,2,6.957
高雄市路竹區,52603,3,5.703
高雄市湖內區,29861,1,3.349
高雄市旗山區,36816,2,5.432
高雄市前金區,26888,0,0
高雄市美濃區,39811,1,2.512
高雄市六龜區,12971,2,15.419
高雄市甲仙區,6073,0,0
高雄市杉林區,11918,4,33.563
高雄市內門區,14526,1,6.884
高雄市苓雅區,170457,3,1.76
高雄市前鎮區,189115,10,5.288
