area,population,death,rate
臺東縣卑南鄉,17489,5,28.589
臺東縣東河鄉,8807,2,22.709
臺東縣長濱鄉,7504,1,13.326
臺東縣太麻里鄉,11323,0,0
臺東縣達仁鄉,3581,0,0
臺東縣大武鄉,6249,1,16.003
臺東縣關山鎮,8920,0,0
臺東縣海端鄉,4278,0,0
花蓮縣鳳林鎮,11089,0,0
花蓮縣光復鄉,13161,2,15.196
花蓮縣瑞穗鄉,11881,1,8.417
花蓮縣富里鄉,10634,1,9.404
花蓮縣萬榮鄉,6438,0,0
花蓮縣吉安鄉,83302,11,13.205
花蓮縣壽豐鄉,18088,1,5.529
花蓮縣豐濱鄉,4507,0,0
花蓮縣秀林鄉,15690,1,6.373
花蓮縣玉里鎮,24879,2,8.039
花蓮縣卓溪鄉,6040,0,0
花蓮縣花蓮市,105597,6,5.682
花蓮縣新城鄉,20192,1,4.952
苗栗縣三灣鄉,6957,0,0
苗栗縣南庄鄉,10501,1,9.523
苗栗縣苗栗市,90273,4,4.431
苗栗縣卓蘭鎮,17870,2,11.192
苗栗縣大湖鄉,15212,1,6.574
苗栗縣公館鄉,34454,2,5.805
苗栗縣銅鑼鄉,18608,0,0
苗栗縣頭屋鄉,11147,0,0
苗栗縣三義鄉,16966,0,0
苗栗縣西湖鄉,7405,1,13.504
苗栗縣造橋鄉,13278,1,7.531
苗栗縣獅潭鄉,4561,0,0
苗栗縣泰安鄉,5989,0,0
苗栗縣苑裡鎮,47501,1,2.105
苗栗縣通霄鎮,35940,0,0
苗栗縣竹南鎮,84698,4,4.723
苗栗縣後龍鎮,37639,3,7.97
苗栗縣頭份市,103134,5,4.848
連江縣南竿鄉,7372,1,13.565
連江縣北竿鄉,2329,0,0
連江縣莒光鄉,1545,0,0
連江縣東引鄉,1276,0,0
金門縣金寧鄉,29036,0,0
金門縣烏坵鄉,661,0,0
金門縣金城鎮,42393,1,2.359
金門縣金沙鎮,20114,0,0
金門縣金湖鎮,28427,0,0
金門縣烈嶼鄉,12455,0,0
雲林縣麥寮鄉,44507,10,22.468
雲林縣斗六市,108482,6,5.531
雲林縣斗南鎮,45528,7,15.375
雲林縣虎尾鎮,70580,5,7.084
雲林縣西螺鎮,46764,6,12.83
雲林縣土庫鎮,29413,1,3.4
雲林縣北港鎮,40893,1,2.445
雲林縣古坑鄉,32153,0,0
雲林縣大埤鄉,19595,2,10.207
雲林縣莿桐鄉,29139,6,20.591
雲林縣林內鄉,18665,1,5.358
雲林縣二崙鄉,27808,3,10.788
雲林縣崙背鄉,25355,4,15.776
雲林縣東勢鄉,15343,2,13.035
雲林縣褒忠鄉,13297,0,0
雲林縣元長鄉,26634,1,3.755
雲林縣水林鄉,26365,1,3.793
雲林縣臺西鄉,24400,0,0
雲林縣四湖鄉,24518,1,4.079
雲林縣口湖鄉,28313,1,3.532
高雄市旗津區,28891,0,0
高雄市小港區,156285,7,4.479
高雄市鹽埕區,24877,0,0
高雄市三民區,345644,10,2.893
高雄市新興區,51815,3,5.79
高雄市楠梓區,180508,3,1.662
高雄市鳳山區,356940,8,2.241
高雄市大寮區,111767,7,6.263
高雄市大樹區,43153,2,4.635
高雄市大社區,34613,1,2.889
高雄市仁武區,83004,7,8.433
高雄市鳥松區,43958,5,11.374
高雄市岡山區,97822,7,7.156
高雄市橋頭區,37330,8,21.43
高雄市燕巢區,30012,2,6.664
高雄市田寮區,7406,0,0
高雄市阿蓮區,29255,2,6.836
高雄市路竹區,53088,2,3.767
高雄市湖內區,29618,3,10.129
高雄市旗山區,37651,8,21.248
高雄市前金區,27356,2,7.311
高雄市美濃區,40672,2,4.917
高雄市六龜區,13369,2,14.96
高雄市甲仙區,6251,0,0
高雄市杉林區,12345,0,0
高雄市內門區,14857,1,6.731
高雄市苓雅區,174012,5,2.873
高雄市前鎮區,192071,8,4.165
高雄市茂林區,1896,0,0
高雄市桃源區,4218,1,23.708
高雄市那瑪夏區,3142,0,0
高雄市林園區,70335,2,2.844
高雄市茄萣區,30396,3,9.87
高雄市永安區,14074,1,7.105
高雄市彌陀區,19642,0,0
高雄市梓官區,36336,0,0
高雄市鼓山區,136888,4,2.922
高雄市左營區,196610,7,3.56
