area,population,death,rate
雲林縣四湖鄉,24890,2,8.035
雲林縣口湖鄉,28607,9,31.461
高雄市旗津區,28832,0,0
高雄市小港區,155996,13,8.334
高雄市鹽埕區,25126,3,11.94
高雄市三民區,346738,12,3.461
高雄市新興區,52084,3,5.76
高雄市楠梓區,179442,18,10.031
高雄市鳳山區,355568,25,7.031
高雄市大寮區,111638,24,21.498
高雄市大樹區,43145,9,20.86
高雄市大社區,34525,4,11.586
高雄市仁武區,82000,10,12.195
高雄市鳥松區,43843,2,4.562
高雄市岡山區,97769,15,15.342
高雄市橋頭區,37363,3,8.029
高雄市燕巢區,30229,2,6.616
高雄市田寮區,7526,1,13.287
高雄市阿蓮區,29368,4,13.62
高雄市路竹區,53050,6,11.31
高雄市湖內區,29567,4,13.529
高雄市旗山區,37861,5,13.206
高雄市前金區,27509,3,10.906
高雄市美濃區,40931,2,4.886
高雄市六龜區,13524,2,14.789
高雄市甲仙區,6320,3,47.468
高雄市杉林區,12425,2,16.097
高雄市內門區,15036,0,0
高雄市苓雅區,174818,10,5.72
高雄市前鎮區,193009,14,7.254
高雄市茂林區,1882,0,0
高雄市桃源區,4228,0,0
高雄市那瑪夏區,3144,0,0
高雄市林園區,70339,15,21.325
高雄市茄萣區,30582,2,6.54
高雄市永安區,14126,1,7.079
高雄市彌陀區,19689,0,0
高雄市梓官區,36458,0,0
高雄市鼓山區,136388,7,5.132
高雄市左營區,195870,19,9.7
