area,population,death,rate
花蓮縣吉安鄉,83582,14,16.75
花蓮縣壽豐鄉,17609,4,22.716
花蓮縣豐濱鄉,4388,1,22.789
花蓮縣秀林鄉,16139,3,18.589
花蓮縣玉里鎮,23381,4,17.108
花蓮縣卓溪鄉,6033,0,0
花蓮縣花蓮市,102468,10,9.759
花蓮縣新城鄉,20119,11,54.675
苗栗縣三灣鄉,6383,4,62.666
苗栗縣南庄鄉,9613,1,10.403
苗栗縣苗栗市,87742,9,10.257
苗栗縣卓蘭鎮,16240,1,6.158
苗栗縣大湖鄉,13909,3,21.569
苗栗縣公館鄉,32432,4,12.333
苗栗縣銅鑼鄉,17301,1,5.78
苗栗縣頭屋鄉,10264,2,19.486
苗栗縣三義鄉,15689,6,38.243
苗栗縣西湖鄉,6739,1,14.839
苗栗縣造橋鄉,12202,3,24.586
苗栗縣獅潭鄉,4162,4,96.108
苗栗縣泰安鄉,5794,0,0
苗栗縣苑裡鎮,44659,8,17.914
苗栗縣通霄鎮,33106,9,27.185
苗栗縣竹南鎮,87145,18,20.655
苗栗縣後龍鎮,35244,6,17.024
苗栗縣頭份市,104361,12,11.499
連江縣南竿鄉,7615,0,0
連江縣北竿鄉,2680,0,0
連江縣莒光鄉,1486,0,0
連江縣東引鄉,1418,0,0
金門縣金寧鄉,33022,0,0
金門縣烏坵鄉,662,0,0
金門縣金城鎮,43024,2,4.649
金門縣金沙鎮,20720,1,4.826
金門縣金湖鎮,30326,4,13.19
金門縣烈嶼鄉,12736,0,0
雲林縣麥寮鄉,47886,10,20.883
雲林縣斗六市,108733,15,13.795
雲林縣斗南鎮,44148,10,22.651
雲林縣虎尾鎮,70927,22,31.018
雲林縣西螺鎮,45485,12,26.382
雲林縣土庫鎮,28327,9,31.772
雲林縣北港鎮,39119,11,28.119
雲林縣古坑鄉,30879,6,19.431
雲林縣大埤鄉,18615,4,21.488
雲林縣莿桐鄉,28336,6,21.174
雲林縣林內鄉,17465,3,17.177
雲林縣二崙鄉,26060,12,46.048
雲林縣崙背鄉,23811,3,12.599
雲林縣東勢鄉,14158,4,28.253
雲林縣褒忠鄉,12483,3,24.033
雲林縣元長鄉,24727,7,28.309
雲林縣水林鄉,24230,4,16.508
雲林縣臺西鄉,23052,4,17.352
雲林縣四湖鄉,22418,5,22.304
雲林縣口湖鄉,26434,6,22.698
高雄市旗津區,27812,4,14.382
高雄市小港區,157414,26,16.517
高雄市鹽埕區,23560,1,4.244
高雄市三民區,337043,29,8.604
高雄市新興區,50550,5,9.891
高雄市楠梓區,189278,15,7.925
高雄市鳳山區,359536,21,5.841
高雄市大寮區,112319,19,16.916
高雄市大樹區,41823,12,28.692
高雄市大社區,34339,6,17.473
高雄市仁武區,91770,13,14.166
高雄市鳥松區,44987,7,15.56
高雄市岡山區,96814,20,20.658
高雄市橋頭區,38919,7,17.986
高雄市燕巢區,29498,8,27.12
高雄市田寮區,6928,0,0
高雄市阿蓮區,28352,6,21.163
高雄市路竹區,51771,4,7.726
高雄市湖內區,29898,3,10.034
高雄市旗山區,35796,14,39.111
高雄市前金區,26732,2,7.482
高雄市美濃區,38653,9,23.284
高雄市六龜區,12399,2,16.13
高雄市甲仙區,5896,2,33.921
高雄市杉林區,11552,2,17.313
高雄市內門區,13993,3,21.439
高雄市苓雅區,167414,15,8.96
高雄市前鎮區,186008,17,9.139
高雄市茂林區,1917,0,0
高雄市桃源區,4223,1,23.68
高雄市那瑪夏區,3144,0,0
高雄市林園區,69495,7,10.073
高雄市茄萣區,29991,6,20.006
高雄市永安區,13722,6,43.725
高雄市彌陀區,18877,0,0
高雄市梓官區,35558,3,8.437
高雄市鼓山區,141459,4,2.828
高雄市左營區,197312,20,10.136
