area,population,death,rate
彰化縣竹塘鄉,15863,2,12.608
彰化縣溪州鄉,30753,14,45.524
彰化縣鹿港鎮,86100,9,10.453
彰化縣福興鄉,47810,12,25.099
彰化縣北斗鎮,33198,9,27.11
彰化縣田尾鄉,27834,7,25.149
新北市永和區,227267,5,2.2
新北市新店區,299730,11,3.67
新北市土城區,239270,16,6.687
新北市蘆洲區,199750,8,4.005
新北市五股區,82255,12,14.589
新北市坪林區,6455,6,92.951
新北市平溪區,4954,1,20.186
新北市烏來區,6165,0,0
新北市淡水區,158953,13,8.179
新北市瑞芳區,41315,3,7.261
新北市林口區,97645,6,6.145
新北市三芝區,23480,3,12.777
新北市八里區,37187,6,16.135
新北市三峽區,111588,4,3.585
新北市鶯歌區,89075,12,13.472
新北市中和區,415226,10,2.408
新北市樹林區,184167,9,4.887
新北市深坑區,23636,1,4.231
新北市板橋區,555914,23,4.137
新北市石碇區,7864,3,38.149
新北市新莊區,411711,17,4.129
新北市泰山區,78370,10,12.76
新北市三重區,389325,21,5.394
新北市雙溪區,9450,0,0
新北市貢寮區,13115,1,7.625
新北市汐止區,195140,11,5.637
新北市萬里區,22678,3,13.229
新北市金山區,22400,2,8.929
新北市石門區,12733,2,15.707
新竹市北區,148753,17,11.428
新竹市香山區,76392,17,22.254
新竹市東區,206843,21,10.153
新竹縣峨眉鄉,5744,0,0
新竹縣竹東鎮,96059,10,10.41
新竹縣新埔鎮,34427,5,14.523
新竹縣關西鎮,30751,9,29.267
新竹縣湖口鄉,77210,15,19.428
新竹縣芎林鄉,20301,5,24.629
新竹縣橫山鄉,13810,7,50.688
新竹縣北埔鄉,9784,0,0
新竹縣寶山鄉,14365,6,41.768
新竹縣尖石鄉,9506,3,31.559
新竹縣五峰鄉,4729,0,0
新竹縣竹北市,165118,20,12.113
新竹縣新豐鄉,55826,12,21.495
桃園市蘆竹區,151354,18,11.893
桃園市龜山區,141998,22,15.493
桃園市龍潭區,116211,17,14.629
桃園市復興區,10913,0,0
桃園市觀音區,63602,8,12.578
桃園市桃園區,417366,21,5.032
桃園市大園區,84531,14,16.562
桃園市新屋區,48058,12,24.97
桃園市楊梅區,157200,17,10.814
桃園市大溪區,91887,15,16.324
桃園市八德區,181431,31,17.086
桃園市中壢區,381449,23,6.03
桃園市平鎮區,212328,23,10.832
澎湖縣馬公市,60335,4,6.63
澎湖縣湖西鄉,14315,6,41.914
澎湖縣白沙鄉,9799,1,10.205
澎湖縣西嶼鄉,8438,0,0
澎湖縣望安鄉,5117,0,0
澎湖縣七美鄉,3754,0,0
臺中市南屯區,161906,10,6.176
臺中市烏日區,71520,12,16.779
臺中市新社區,25242,3,11.885
臺中市石岡區,15405,2,12.983
臺中市外埔區,31800,1,3.145
臺中市大肚區,56364,6,10.645
臺中市霧峰區,64496,12,18.606
臺中市太平區,181537,14,7.712
臺中市大里區,206318,20,9.694
臺中市和平區,10825,2,18.476
臺中市中區,19323,3,15.526
臺中市東區,74922,11,14.682
臺中市南區,120128,8,6.66
臺中市大甲區,77607,13,16.751
臺中市大安區,19654,4,20.352
臺中市龍井區,76164,7,9.191
臺中市西區,115731,12,10.369
臺中市北區,147471,14,9.493
臺中市西屯區,218540,22,10.067
臺中市北屯區,259742,16,6.16
臺中市豐原區,166458,14,8.411
臺中市東勢區,51485,6,11.654
臺中市沙鹿區,87742,9,10.257
臺中市后里區,54106,8,14.786
臺中市神岡區,64956,12,18.474
臺中市潭子區,105165,11,10.46
臺中市大雅區,92628,17,18.353
臺中市清水區,85957,15,17.451
臺中市梧棲區,56643,18,31.778
臺北市大安區,313693,11,3.507
臺北市文山區,273921,15,5.476
臺北市信義區,229657,10,4.354
臺北市萬華區,194715,8,4.109
臺北市中正區,163388,17,10.405
臺北市南港區,121257,8,6.598
臺北市松山區,210473,8,3.801
臺北市大同區,130973,3,2.291
臺北市中山區,230496,15,6.508
臺北市內湖區,285767,12,4.199
臺北市士林區,290455,16,5.509
臺北市北投區,257520,15,5.825
臺南市新營區,78231,13,16.617
臺南市鹽水區,26322,7,26.594
臺南市白河區,29731,12,40.362
臺南市柳營區,21828,9,41.231
臺南市後壁區,24589,5,20.334
臺南市東山區,21920,1,4.562
臺南市麻豆區,45067,11,24.408
臺南市下營區,25068,8,31.913
臺南市六甲區,22832,3,13.139
臺南市官田區,21706,9,41.463
臺南市大內區,10248,1,9.758
臺南市佳里區,59533,11,18.477
臺南市學甲區,26949,4,14.843
臺南市西港區,24896,4,16.067
臺南市新化區,43782,3,6.852
臺南市新市區,35482,7,19.728
臺南市安定區,30298,6,19.803
臺南市玉井區,14561,5,34.338
臺南市楠西區,10116,5,49.427
臺南市南化區,9001,3,33.33
臺南市左鎮區,5181,1,19.301
臺南市仁德區,73099,14,19.152
臺南市歸仁區,67504,9,13.333
臺南市關廟區,34865,8,22.946
臺南市龍崎區,4292,1,23.299
臺南市永康區,228651,28,12.246
臺南市北區,132558,9,6.789
臺南市七股區,23608,5,21.179
臺南市將軍區,20568,5,24.31
臺南市北門區,11691,3,25.661
臺南市安南區,187775,23,12.249
臺南市南區,125691,18,14.321
臺南市東區,190233,11,5.782
臺南市安平區,64898,7,10.786
臺南市中西區,77910,5,6.418
臺南市善化區,46100,14,30.369
臺南市山上區,7500,2,26.667
臺東縣成功鎮,14943,2,13.384
臺東縣綠島鄉,3808,0,0
臺東縣蘭嶼鄉,4976,1,20.096
臺東縣鹿野鄉,8202,6,73.153
臺東縣池上鄉,8591,1,11.64
臺東縣延平鄉,3614,0,0
臺東縣金峰鄉,3669,0,0
臺東縣臺東市,106929,0,0
臺東縣卑南鄉,17700,8,45.198
臺東縣東河鄉,9000,2,22.222
臺東縣長濱鄉,7756,3,38.68
臺東縣太麻里鄉,11507,11,95.594
臺東縣達仁鄉,3721,1,26.874
臺東縣大武鄉,6565,4,60.929
臺東縣關山鎮,9111,5,54.879
臺東縣海端鄉,4378,1,22.841
花蓮縣鳳林鎮,11237,12,106.79
花蓮縣光復鄉,13395,6,44.793
花蓮縣瑞穗鄉,12107,5,41.298
花蓮縣富里鄉,10849,6,55.305
花蓮縣萬榮鄉,6530,0,0
花蓮縣吉安鄉,82577,18,21.798
花蓮縣壽豐鄉,18237,8,43.867
花蓮縣豐濱鄉,4706,0,0
花蓮縣秀林鄉,15494,8,51.633
花蓮縣玉里鎮,25396,6,23.626
花蓮縣卓溪鄉,6210,2,32.206
花蓮縣花蓮市,106368,17,15.982
花蓮縣新城鄉,20286,8,39.436
苗栗縣三灣鄉,7132,2,28.043
苗栗縣南庄鄉,10674,3,28.106
苗栗縣苗栗市,90963,14,15.391
苗栗縣卓蘭鎮,18353,2,10.897
苗栗縣大湖鄉,15549,1,6.431
苗栗縣公館鄉,34847,5,14.348
苗栗縣銅鑼鄉,18909,5,26.442
苗栗縣頭屋鄉,11377,1,8.79
苗栗縣三義鄉,17235,4,23.209
苗栗縣西湖鄉,7589,1,13.177
苗栗縣造橋鄉,13456,4,29.727
苗栗縣獅潭鄉,4725,3,63.492
苗栗縣泰安鄉,6157,1,16.242
苗栗縣苑裡鎮,48589,9,18.523
苗栗縣通霄鎮,36941,6,16.242
苗栗縣竹南鎮,83622,15,17.938
苗栗縣後龍鎮,38360,6,15.641
苗栗縣頭份市,102654,12,11.69
連江縣南竿鄉,7496,0,0
連江縣北竿鄉,2320,0,0
連江縣莒光鄉,1424,0,0
連江縣東引鄉,1266,0,0
金門縣金寧鄉,27307,2,7.324
金門縣烏坵鄉,672,0,0
金門縣金城鎮,40933,1,2.443
金門縣金沙鎮,19465,1,5.137
金門縣金湖鎮,27368,0,0
金門縣烈嶼鄉,11978,0,0
雲林縣麥寮鄉,43880,16,36.463
雲林縣斗六市,108098,15,13.876
雲林縣斗南鎮,46013,15,32.599
雲林縣虎尾鎮,70269,14,19.923
雲林縣西螺鎮,47187,16,33.908
雲林縣土庫鎮,29697,8,26.939
雲林縣北港鎮,41528,7,16.856
雲林縣古坑鄉,32686,2,6.119
雲林縣大埤鄉,19989,2,10.006
雲林縣莿桐鄉,29599,9,30.406
雲林縣林內鄉,18970,3,15.814
雲林縣二崙鄉,28323,13,45.899
雲林縣崙背鄉,25896,7,27.031
雲林縣東勢鄉,15865,5,31.516
雲林縣褒忠鄉,13605,4,29.401
雲林縣元長鄉,27307,4,14.648
雲林縣水林鄉,27017,11,40.715
雲林縣臺西鄉,24995,0,0
雲林縣四湖鄉,25415,6,23.608
雲林縣口湖鄉,29017,2,6.893
高雄市旗津區,28958,4,13.813
高雄市小港區,156171,22,14.087
高雄市鹽埕區,25400,0,0
高雄市三民區,347619,32,9.205
高雄市新興區,52534,3,5.711
高雄市楠梓區,178532,28,15.683
高雄市鳳山區,354093,35,9.884
高雄市大寮區,111191,31,27.88
高雄市大樹區,43190,5,11.577
高雄市大社區,34455,5,14.512
高雄市仁武區,80994,17,20.989
高雄市鳥松區,43735,10,22.865
高雄市岡山區,97751,20,20.46
高雄市橋頭區,37198,9,24.195
高雄市燕巢區,30397,13,42.767
高雄市田寮區,7680,0,0
高雄市阿蓮區,29566,10,33.823
高雄市路竹區,53064,8,15.076
高雄市湖內區,29399,8,27.212
高雄市旗山區,38100,10,26.247
高雄市前金區,27832,1,3.593
高雄市美濃區,41258,9,21.814
高雄市六龜區,13663,6,43.914
高雄市甲仙區,6420,1,15.576
高雄市杉林區,12531,0,0
高雄市內門區,15178,2,13.177
高雄市苓雅區,175854,14,7.961
高雄市前鎮區,193952,19,9.796
高雄市茂林區,1915,1,52.219
高雄市桃源區,4296,0,0
高雄市那瑪夏區,3204,0,0
高雄市林園區,70476,16,22.703
高雄市茄萣區,30690,4,13.034
高雄市永安區,14148,3,21.204
高雄市彌陀區,19854,5,25.184
高雄市梓官區,36384,2,5.497
高雄市鼓山區,135667,9,6.634
高雄市左營區,195643,25,12.778
