area,population,death,rate
新北市鶯歌區,88396,3,3.394
新北市中和區,414528,7,1.689
新北市樹林區,184028,7,3.804
新北市深坑區,23561,0,0
新北市板橋區,555138,11,1.981
新北市石碇區,7824,0,0
新北市新莊區,412363,7,1.698
新北市泰山區,78484,7,8.919
新北市三重區,388502,10,2.574
新北市雙溪區,9319,1,10.731
新北市貢寮區,12913,4,30.977
新北市汐止區,195374,3,1.536
新北市萬里區,22600,1,4.425
新北市金山區,22260,1,4.492
新北市石門區,12652,1,7.904
新竹市北區,148838,5,3.359
新竹市香山區,76351,4,5.239
新竹市東區,207671,8,3.852
新竹縣峨眉鄉,5681,1,17.603
新竹縣竹東鎮,96040,7,7.289
新竹縣新埔鎮,34183,4,11.702
新竹縣關西鎮,30244,5,16.532
新竹縣湖口鄉,77070,2,2.595
新竹縣芎林鄉,20294,3,14.783
新竹縣橫山鄉,13629,5,36.686
新竹縣北埔鄉,9721,1,10.287
新竹縣寶山鄉,14308,1,6.989
新竹縣尖石鄉,9331,0,0
新竹縣五峰鄉,4613,0,0
新竹縣竹北市,168072,3,1.785
新竹縣新豐鄉,55987,4,7.145
桃園市蘆竹區,153583,6,3.907
桃園市龜山區,143859,7,4.866
桃園市龍潭區,117491,8,6.809
桃園市復興區,10946,0,0
桃園市觀音區,64127,4,6.238
桃園市桃園區,423658,9,2.124
桃園市大園區,85105,7,8.225
桃園市新屋區,48296,5,10.353
桃園市楊梅區,159382,5,3.137
桃園市大溪區,92845,11,11.848
桃園市八德區,184493,10,5.42
桃園市中壢區,386679,14,3.621
桃園市平鎮區,215617,15,6.957
澎湖縣馬公市,60390,4,6.624
澎湖縣湖西鄉,14333,0,0
澎湖縣白沙鄉,9735,0,0
澎湖縣西嶼鄉,8409,1,11.892
澎湖縣望安鄉,5112,0,0
澎湖縣七美鄉,3774,1,26.497
臺中市南屯區,163250,5,3.063
臺中市烏日區,72018,5,6.943
臺中市新社區,25153,2,7.951
臺中市石岡區,15309,1,6.532
臺中市外埔區,31746,2,6.3
臺中市大肚區,56428,4,7.089
臺中市霧峰區,64563,4,6.195
臺中市太平區,182783,6,3.283
臺中市大里區,207339,5,2.412
臺中市和平區,10720,0,0
臺中市中區,19231,2,10.4
臺中市東區,75044,10,13.326
臺中市南區,120919,1,0.827
臺中市大甲區,77640,12,15.456
臺中市大安區,19572,3,15.328
臺中市龍井區,76245,5,6.558
臺中市西區,115824,3,2.59
臺中市北區,147446,5,3.391
臺中市西屯區,220270,11,4.994
臺中市北屯區,262204,9,3.432
臺中市豐原區,166665,3,1.8
臺中市東勢區,51313,3,5.846
臺中市沙鹿區,88715,11,12.399
臺中市后里區,54186,1,1.845
臺中市神岡區,64995,4,6.154
臺中市潭子區,105819,3,2.835
臺中市大雅區,93226,3,3.218
臺中市清水區,85971,3,3.49
臺中市梧棲區,56906,6,10.544
臺北市大安區,314361,6,1.909
臺北市文山區,274903,5,1.819
臺北市信義區,229605,7,3.049
臺北市萬華區,194278,8,4.118
臺北市中正區,163447,10,6.118
臺北市南港區,121640,3,2.466
臺北市松山區,210648,1,0.475
臺北市大同區,130991,2,1.527
臺北市中山區,230990,3,1.299
臺北市內湖區,286696,4,1.395
臺北市士林區,290688,4,1.376
臺北市北投區,257783,7,2.715
臺南市新營區,78216,7,8.95
臺南市鹽水區,26221,1,3.814
臺南市白河區,29500,2,6.78
臺南市柳營區,21691,3,13.831
臺南市後壁區,24448,3,12.271
臺南市東山區,21731,2,9.203
臺南市麻豆區,45020,7,15.549
臺南市下營區,24948,4,16.033
臺南市六甲區,22687,1,4.408
臺南市官田區,21593,2,9.262
臺南市大內區,10153,2,19.699
臺南市佳里區,59618,4,6.709
臺南市學甲區,26733,1,3.741
臺南市西港區,24879,2,8.039
臺南市新化區,43755,7,15.998
臺南市新市區,35682,7,19.618
臺南市安定區,30276,4,13.212
臺南市玉井區,14455,1,6.918
臺南市楠西區,10086,1,9.915
臺南市南化區,8948,1,11.176
臺南市左鎮區,5105,0,0
臺南市仁德區,73374,6,8.177
臺南市歸仁區,67686,9,13.297
臺南市關廟區,34783,4,11.5
臺南市龍崎區,4246,1,23.552
臺南市永康區,229999,8,3.478
臺南市北區,132638,5,3.77
臺南市七股區,23518,3,12.756
臺南市將軍區,20412,3,14.697
臺南市北門區,11580,2,17.271
臺南市安南區,188741,11,5.828
臺南市南區,125824,5,3.974
臺南市東區,189708,4,2.109
臺南市安平區,65219,1,1.533
臺南市中西區,77837,6,7.708
臺南市善化區,46577,2,4.294
臺南市山上區,7489,1,13.353
臺東縣成功鎮,14768,1,6.771
臺東縣綠島鄉,3814,0,0
臺東縣蘭嶼鄉,4993,1,20.028
臺東縣鹿野鄉,8147,3,36.823
臺東縣池上鄉,8496,1,11.77
臺東縣延平鄉,3565,0,0
臺東縣金峰鄉,3631,0,0
臺東縣臺東市,106844,0,0
臺東縣卑南鄉,17553,0,0
臺東縣東河鄉,8887,1,11.252
臺東縣長濱鄉,7657,1,13.06
臺東縣太麻里鄉,11414,5,43.806
臺東縣達仁鄉,3634,0,0
臺東縣大武鄉,6423,0,0
臺東縣關山鎮,9031,2,22.146
臺東縣海端鄉,4332,0,0
花蓮縣鳳林鎮,11154,1,8.965
花蓮縣光復鄉,13271,1,7.535
花蓮縣瑞穗鄉,12001,4,33.331
花蓮縣富里鄉,10729,2,18.641
花蓮縣萬榮鄉,6477,0,0
花蓮縣吉安鄉,82869,6,7.24
花蓮縣壽豐鄉,18151,6,33.056
花蓮縣豐濱鄉,4610,0,0
花蓮縣秀林鄉,15505,4,25.798
花蓮縣玉里鎮,25202,2,7.936
花蓮縣卓溪鄉,6090,0,0
花蓮縣花蓮市,106183,4,3.767
花蓮縣新城鄉,20182,7,34.684
苗栗縣三灣鄉,7067,0,0
苗栗縣南庄鄉,10601,2,18.866
苗栗縣苗栗市,90782,1,1.102
苗栗縣卓蘭鎮,18239,3,16.448
苗栗縣大湖鄉,15395,2,12.991
苗栗縣公館鄉,34645,1,2.886
苗栗縣銅鑼鄉,18798,6,31.918
苗栗縣頭屋鄉,11317,2,17.673
苗栗縣三義鄉,17111,0,0
苗栗縣西湖鄉,7523,0,0
苗栗縣造橋鄉,13445,2,14.875
苗栗縣獅潭鄉,4646,1,21.524
苗栗縣泰安鄉,6092,0,0
苗栗縣苑裡鎮,48218,3,6.222
苗栗縣通霄鎮,36577,4,10.936
苗栗縣竹南鎮,84096,3,3.567
苗栗縣後龍鎮,38095,6,15.75
苗栗縣頭份市,103057,5,4.852
連江縣南竿鄉,7458,0,0
連江縣北竿鄉,2313,0,0
連江縣莒光鄉,1454,0,0
連江縣東引鄉,1271,0,0
金門縣金寧鄉,27703,3,10.829
金門縣烏坵鄉,669,0,0
金門縣金城鎮,41604,2,4.807
金門縣金沙鎮,19807,0,0
金門縣金湖鎮,27841,1,3.592
金門縣烈嶼鄉,12207,0,0
雲林縣麥寮鄉,44034,4,9.084
雲林縣斗六市,108262,9,8.313
雲林縣斗南鎮,45778,4,8.738
雲林縣虎尾鎮,70405,11,15.624
雲林縣西螺鎮,47089,4,8.495
雲林縣土庫鎮,29546,3,10.154
雲林縣北港鎮,41297,5,12.107
雲林縣古坑鄉,32478,2,6.158
雲林縣大埤鄉,19809,2,10.096
雲林縣莿桐鄉,29363,7,23.84
雲林縣林內鄉,18921,6,31.711
雲林縣二崙鄉,28165,4,14.202
雲林縣崙背鄉,25652,7,27.288
雲林縣東勢鄉,15582,5,32.088
雲林縣褒忠鄉,13441,2,14.88
雲林縣元長鄉,26988,4,14.821
雲林縣水林鄉,26679,3,11.245
雲林縣臺西鄉,24756,0,0
雲林縣四湖鄉,24980,2,8.006
雲林縣口湖鄉,28673,7,24.413
高雄市旗津區,28854,0,0
高雄市小港區,156083,9,5.766
高雄市鹽埕區,25220,3,11.895
高雄市三民區,347252,9,2.592
高雄市新興區,52271,3,5.739
高雄市楠梓區,179292,13,7.251
高雄市鳳山區,355510,14,3.938
高雄市大寮區,111500,20,17.937
高雄市大樹區,43152,8,18.539
高雄市大社區,34473,3,8.702
高雄市仁武區,81636,9,11.025
高雄市鳥松區,43789,2,4.567
高雄市岡山區,97745,13,13.3
高雄市橋頭區,37306,2,5.361
高雄市燕巢區,30259,1,3.305
高雄市田寮區,7545,0,0
高雄市阿蓮區,29428,3,10.194
高雄市路竹區,53063,5,9.423
高雄市湖內區,29543,3,10.155
高雄市旗山區,37938,4,10.544
高雄市前金區,27581,1,3.626
高雄市美濃區,41029,1,2.437
高雄市六龜區,13559,1,7.375
高雄市甲仙區,6326,3,47.423
高雄市杉林區,12437,2,16.081
高雄市內門區,15053,0,0
高雄市苓雅區,175013,9,5.142
高雄市前鎮區,193326,9,4.655
高雄市茂林區,1886,0,0
高雄市桃源區,4244,0,0
高雄市那瑪夏區,3161,0,0
高雄市林園區,70395,8,11.364
高雄市茄萣區,30528,2,6.551
高雄市永安區,14105,1,7.09
高雄市彌陀區,19731,0,0
高雄市梓官區,36449,0,0
高雄市鼓山區,136152,5,3.672
高雄市左營區,196001,14,7.143
