area,population,death,rate
南投縣南投市,99387,4,4.025
南投縣埔里鎮,80250,9,11.215
南投縣草屯鎮,97269,2,2.056
南投縣竹山鎮,54276,3,5.527
南投縣集集鎮,10698,0,0
南投縣名間鄉,38106,1,2.624
南投縣鹿谷鄉,17562,3,17.082
南投縣中寮鄉,14609,1,6.845
南投縣魚池鄉,15687,1,6.375
南投縣國姓鄉,18427,1,5.427
南投縣水里鄉,17355,1,5.762
南投縣信義鄉,16076,0,0
南投縣仁愛鄉,15844,2,12.623
嘉義市東區,121139,5,4.127
嘉義市西區,147375,6,4.071
嘉義縣太保市,38120,9,23.61
嘉義縣中埔鄉,44418,3,6.754
嘉義縣番路鄉,11345,2,17.629
嘉義縣水上鄉,49241,2,4.062
嘉義縣東石鄉,24323,4,16.445
嘉義縣朴子市,42111,2,4.749
嘉義縣大林鎮,30868,1,3.24
嘉義縣民雄鄉,71338,4,5.607
嘉義縣溪口鄉,14410,1,6.94
嘉義縣新港鄉,31630,2,6.323
嘉義縣六腳鄉,22726,4,17.601
嘉義縣義竹鄉,18090,4,22.112
嘉義縣鹿草鄉,15214,1,6.573
嘉義縣竹崎鄉,35371,2,5.654
嘉義縣梅山鄉,19124,0,0
嘉義縣大埔鄉,4589,0,0
嘉義縣阿里山鄉,5573,0,0
嘉義縣布袋鎮,26544,1,3.767
基隆市暖暖區,38608,1,2.59
基隆市七堵區,53748,3,5.582
基隆市仁愛區,43593,3,6.882
基隆市信義區,52593,2,3.803
基隆市中正區,51514,3,5.824
基隆市中山區,47218,0,0
基隆市安樂區,82339,5,6.072
宜蘭縣蘇澳鎮,39391,2,5.077
宜蘭縣五結鄉,39647,3,7.567
宜蘭縣宜蘭市,95745,7,7.311
宜蘭縣壯圍鄉,24326,2,8.222
宜蘭縣羅東鎮,72391,2,2.763
宜蘭縣員山鄉,32288,0,0
宜蘭縣冬山鄉,52901,5,9.452
宜蘭縣三星鄉,21378,0,0
宜蘭縣大同鄉,6164,4,64.893
宜蘭縣頭城鎮,29025,3,10.336
宜蘭縣南澳鄉,5978,3,50.184
宜蘭縣礁溪鄉,35491,3,8.453
屏東縣佳冬鄉,18975,2,10.54
屏東縣竹田鄉,17000,3,17.647
屏東縣萬丹鄉,50503,4,7.92
屏東縣屏東市,199399,12,6.018
屏東縣潮州鎮,53902,2,3.71
屏東縣長治鄉,29529,5,16.933
屏東縣麟洛鄉,10999,1,9.092
屏東縣九如鄉,21974,2,9.102
屏東縣里港鄉,25953,5,19.266
屏東縣鹽埔鄉,25494,1,3.922
屏東縣高樹鄉,24140,2,8.285
屏東縣萬巒鄉,20518,1,4.874
屏東縣內埔鄉,53941,6,11.123
屏東縣新埤鄉,9807,4,40.787
屏東縣崁頂鄉,15456,1,6.47
屏東縣南州鄉,10582,1,9.45
屏東縣琉球鄉,12287,0,0
屏東縣三地門鄉,7684,0,0
屏東縣霧臺鄉,3311,0,0
屏東縣瑪家鄉,6763,1,14.786
屏東縣泰武鄉,5385,0,0
屏東縣來義鄉,7421,0,0
屏東縣春日鄉,4911,0,0
屏東縣獅子鄉,4944,0,0
屏東縣東港鎮,47446,1,2.108
屏東縣恆春鎮,30739,2,6.506
屏東縣枋寮鄉,24183,5,20.676
屏東縣新園鄉,34677,4,11.535
屏東縣林邊鄉,17718,0,0
屏東縣車城鄉,8463,1,11.816
屏東縣滿州鄉,7821,1,12.786
屏東縣枋山鄉,5418,3,55.371
屏東縣牡丹鄉,4927,0,0
彰化縣社頭鄉,42710,3,7.024
彰化縣員林市,124914,7,5.604
彰化縣田中鎮,41468,0,0
彰化縣彰化市,232441,7,3.012
彰化縣和美鎮,90631,6,6.62
彰化縣線西鄉,16853,3,17.801
彰化縣伸港鄉,37212,0,0
彰化縣秀水鄉,39174,3,7.658
彰化縣花壇鄉,45698,5,10.941
彰化縣芬園鄉,23427,0,0
彰化縣溪湖鎮,55364,2,3.612
彰化縣大村鄉,36953,2,5.412
彰化縣埔鹽鄉,32332,6,18.557
彰化縣埔心鄉,34730,1,2.879
彰化縣永靖鄉,36842,0,0
彰化縣二水鄉,14995,1,6.669
彰化縣二林鎮,50339,4,7.946
彰化縣埤頭鄉,30403,5,16.446
彰化縣芳苑鄉,33331,7,21.001
彰化縣大城鄉,16557,2,12.079
彰化縣竹塘鄉,15014,2,13.321
彰化縣溪州鄉,29545,4,13.539
彰化縣鹿港鎮,86860,4,4.605
彰化縣福興鄉,46881,2,4.266
彰化縣北斗鎮,33320,0,0
彰化縣田尾鄉,27117,2,7.375
新北市永和區,221155,2,0.904
新北市新店區,302429,6,1.984
新北市土城區,237054,4,1.687
新北市蘆洲區,201530,5,2.481
新北市五股區,86914,2,2.301
新北市坪林區,6660,2,30.03
新北市平溪區,4620,0,0
新北市烏來區,6377,1,15.681
新北市淡水區,175709,4,2.276
新北市瑞芳區,39731,2,5.034
