area,population,death,rate
屏東縣潮州鎮,54719,8,14.62
屏東縣長治鄉,30305,15,49.497
屏東縣麟洛鄉,11231,1,8.904
屏東縣九如鄉,22090,9,40.742
屏東縣里港鄉,27040,10,36.982
屏東縣鹽埔鄉,26361,15,56.902
屏東縣高樹鄉,25163,11,43.715
屏東縣萬巒鄉,20765,7,33.711
屏東縣內埔鄉,55644,17,30.551
屏東縣新埤鄉,10058,7,69.596
屏東縣崁頂鄉,16155,5,30.95
屏東縣南州鄉,10857,3,27.632
屏東縣琉球鄉,12517,1,7.989
屏東縣三地門鄉,7701,1,12.985
屏東縣霧臺鄉,3329,0,0
屏東縣瑪家鄉,6769,1,14.773
屏東縣泰武鄉,5217,0,0
屏東縣來義鄉,7570,0,0
屏東縣春日鄉,4806,0,0
屏東縣獅子鄉,4806,1,20.807
屏東縣東港鎮,48058,11,22.889
屏東縣恆春鎮,30874,13,42.107
屏東縣枋寮鄉,25120,8,31.847
屏東縣新園鄉,36217,7,19.328
屏東縣林邊鄉,18896,5,26.461
屏東縣車城鄉,8917,3,33.644
屏東縣滿州鄉,7999,2,25.003
屏東縣枋山鄉,5644,3,53.154
屏東縣牡丹鄉,4767,0,0
彰化縣社頭鄉,43492,9,20.693
彰化縣員林市,124837,22,17.623
彰化縣田中鎮,42490,4,9.414
彰化縣彰化市,235010,21,8.936
彰化縣和美鎮,91113,15,16.463
彰化縣線西鄉,17040,1,5.869
彰化縣伸港鄉,36464,6,16.455
彰化縣秀水鄉,39352,5,12.706
彰化縣花壇鄉,45984,9,19.572
彰化縣芬園鄉,24003,3,12.498
彰化縣溪湖鎮,55742,10,17.94
彰化縣大村鄉,36531,6,16.424
彰化縣埔鹽鄉,32954,3,9.104
彰化縣埔心鄉,34833,9,25.838
彰化縣永靖鄉,37985,5,13.163
彰化縣二水鄉,15629,5,31.992
彰化縣二林鎮,51882,12,23.129
彰化縣埤頭鄉,30869,4,12.958
彰化縣芳苑鄉,34352,5,14.555
彰化縣大城鄉,17516,5,28.545
彰化縣竹塘鄉,15638,4,25.579
彰化縣溪州鄉,30539,13,42.569
彰化縣鹿港鎮,86407,10,11.573
彰化縣福興鄉,47618,12,25.201
彰化縣北斗鎮,33225,4,12.039
彰化縣田尾鄉,27567,4,14.51
新北市永和區,225409,8,3.549
新北市新店區,300267,7,2.331
新北市土城區,238703,14,5.865
新北市蘆洲區,200095,5,2.499
新北市五股區,82923,12,14.471
新北市坪林區,6490,3,46.225
新北市平溪區,4874,2,41.034
新北市烏來區,6187,1,16.163
新北市淡水區,162221,13,8.014
新北市瑞芳區,40976,3,7.321
新北市林口區,100350,5,4.983
新北市三芝區,23487,2,8.515
新北市八里區,37678,6,15.924
新北市三峽區,112708,10,8.872
新北市鶯歌區,87965,3,3.41
新北市中和區,414304,17,4.103
新北市樹林區,184249,14,7.598
新北市深坑區,23594,1,4.238
新北市板橋區,554236,20,3.609
新北市石碇區,7855,1,12.731
新北市新莊區,413243,14,3.388
新北市泰山區,78707,10,12.705
新北市三重區,388447,16,4.119
新北市雙溪區,9245,3,32.45
新北市貢寮區,12860,4,31.104
新北市汐止區,196028,11,5.611
新北市萬里區,22642,2,8.833
新北市金山區,22260,3,13.477
新北市石門區,12641,2,15.822
新竹市北區,149156,12,8.045
新竹市香山區,76762,11,14.33
新竹市東區,208142,18,8.648
新竹縣峨眉鄉,5642,3,53.173
新竹縣竹東鎮,96311,14,14.536
新竹縣新埔鎮,34111,8,23.453
新竹縣關西鎮,29936,8,26.724
新竹縣湖口鄉,77280,14,18.116
新竹縣芎林鄉,20284,5,24.65
新竹縣橫山鄉,13515,9,66.593
新竹縣北埔鄉,9691,2,20.638
新竹縣寶山鄉,14325,4,27.923
新竹縣尖石鄉,9417,1,10.619
新竹縣五峰鄉,4615,1,21.668
新竹縣竹北市,170790,12,7.026
新竹縣新豐鄉,56125,8,14.254
桃園市蘆竹區,155403,12,7.722
桃園市龜山區,145580,16,10.991
桃園市龍潭區,118433,17,14.354
桃園市復興區,10930,1,9.149
桃園市觀音區,64785,9,13.892
桃園市桃園區,427145,24,5.619
桃園市大園區,85565,17,19.868
桃園市新屋區,48409,8,16.526
桃園市楊梅區,161098,12,7.449
桃園市大溪區,93343,18,19.284
桃園市八德區,187420,20,10.671
桃園市中壢區,389782,24,6.157
桃園市平鎮區,217887,25,11.474
澎湖縣馬公市,60924,7,11.49
澎湖縣湖西鄉,14413,1,6.938
澎湖縣白沙鄉,9710,0,0
澎湖縣西嶼鄉,8417,3,35.642
澎湖縣望安鄉,5091,1,19.643
澎湖縣七美鄉,3749,1,26.674
臺中市南屯區,164575,12,7.292
臺中市烏日區,72514,9,12.411
臺中市新社區,25086,5,19.931
臺中市石岡區,15295,2,13.076
臺中市外埔區,31899,3,9.405
臺中市大肚區,56627,10,17.659
臺中市霧峰區,64657,11,17.013
臺中市太平區,183923,13,7.068
臺中市大里區,208406,5,2.399
臺中市和平區,10726,1,9.323
臺中市中區,19020,2,10.515
臺中市東區,75182,18,23.942
臺中市南區,121786,4,3.284
臺中市大甲區,77714,21,27.022
臺中市大安區,19542,4,20.469
臺中市龍井區,76666,8,10.435
臺中市西區,115693,7,6.05
臺中市北區,147547,7,4.744
臺中市西屯區,221785,23,10.37
臺中市北屯區,265159,21,7.92
臺中市豐原區,166749,10,5.997
臺中市東勢區,51308,8,15.592
臺中市沙鹿區,89592,18,20.091
臺中市后里區,54344,7,12.881
臺中市神岡區,65178,9,13.808
臺中市潭子區,106557,7,6.569
臺中市大雅區,93661,6,6.406
臺中市清水區,86146,9,10.447
臺中市梧棲區,57108,15,26.266
臺北市大安區,313058,15,4.791
臺北市文山區,275367,10,3.632
臺北市信義區,229211,13,5.672
臺北市萬華區,194339,14,7.204
臺北市中正區,162475,21,12.925
臺北市南港區,122245,7,5.726
臺北市松山區,209714,2,0.954
臺北市大同區,130929,6,4.583
臺北市中山區,231350,12,5.187
臺北市內湖區,287566,11,3.825
臺北市士林區,290694,10,3.44
臺北市北投區,257862,16,6.205
臺南市新營區,78165,11,14.073
臺南市鹽水區,26085,3,11.501
臺南市白河區,29271,2,6.833
臺南市柳營區,21629,7,32.364
臺南市後壁區,24329,6,24.662
臺南市東山區,21603,3,13.887
臺南市麻豆區,44987,14,31.12
臺南市下營區,24786,6,24.207
臺南市六甲區,22586,3,13.283
臺南市官田區,21685,4,18.446
臺南市大內區,10054,2,19.893
臺南市佳里區,59555,15,25.187
臺南市學甲區,26652,6,22.512
臺南市西港區,24921,6,24.076
臺南市新化區,43828,13,29.661
臺南市新市區,35853,15,41.838
臺南市安定區,30331,9,29.673
臺南市玉井區,14388,2,13.9
臺南市楠西區,10032,2,19.936
臺南市南化區,8893,1,11.245
臺南市左鎮區,5071,1,19.72
臺南市仁德區,73887,11,14.888
臺南市歸仁區,67906,14,20.617
臺南市關廟區,34719,7,20.162
臺南市龍崎區,4196,4,95.329
臺南市永康區,230806,21,9.099
臺南市北區,132651,13,9.8
臺南市七股區,23365,9,38.519
臺南市將軍區,20309,3,14.772
臺南市北門區,11527,4,34.701
臺南市安南區,189620,29,15.294
臺南市南區,125738,10,7.953
臺南市東區,188865,11,5.824
臺南市安平區,65380,5,7.648
臺南市中西區,77498,6,7.742
臺南市善化區,46933,8,17.046
臺南市山上區,7437,3,40.339
臺東縣成功鎮,14652,1,6.825
臺東縣綠島鄉,3775,0,0
臺東縣蘭嶼鄉,5045,1,19.822
臺東縣鹿野鄉,8107,6,74.01
臺東縣池上鄉,8488,2,23.563
臺東縣延平鄉,3575,0,0
臺東縣金峰鄉,3586,0,0
臺東縣臺東市,106759,0,0
臺東縣卑南鄉,17507,1,5.712
臺東縣東河鄉,8847,3,33.91
臺東縣長濱鄉,7579,5,65.972
臺東縣太麻里鄉,11374,9,79.128
臺東縣達仁鄉,3589,1,27.863
臺東縣大武鄉,6324,0,0
臺東縣關山鎮,8923,6,67.242
臺東縣海端鄉,4322,0,0
花蓮縣鳳林鎮,11115,3,26.991
花蓮縣光復鄉,13219,1,7.565
花蓮縣瑞穗鄉,11926,5,41.925
花蓮縣富里鄉,10633,7,65.833
花蓮縣萬榮鄉,6420,0,0
花蓮縣吉安鄉,83240,10,12.013
花蓮縣壽豐鄉,18195,8,43.968
花蓮縣豐濱鄉,4541,1,22.022
花蓮縣秀林鄉,15666,7,44.683
花蓮縣玉里鎮,25013,4,15.992
花蓮縣卓溪鄉,6037,0,0
花蓮縣花蓮市,105724,14,13.242
花蓮縣新城鄉,20216,10,49.466
苗栗縣三灣鄉,6994,1,14.298
苗栗縣南庄鄉,10577,4,37.818
苗栗縣苗栗市,90469,4,4.421
苗栗縣卓蘭鎮,18057,4,22.152
苗栗縣大湖鄉,15276,2,13.092
苗栗縣公館鄉,34536,1,2.896
苗栗縣銅鑼鄉,18710,8,42.758
苗栗縣頭屋鄉,11236,4,35.6
苗栗縣三義鄉,17020,0,0
苗栗縣西湖鄉,7466,1,13.394
苗栗縣造橋鄉,13354,3,22.465
苗栗縣獅潭鄉,4606,2,43.422
苗栗縣泰安鄉,6045,1,16.543
苗栗縣苑裡鎮,47849,5,10.45
苗栗縣通霄鎮,36172,7,19.352
苗栗縣竹南鎮,84469,9,10.655
苗栗縣後龍鎮,37837,7,18.5
苗栗縣頭份市,103239,16,15.498
連江縣南竿鄉,7409,0,0
連江縣北竿鄉,2333,0,0
連江縣莒光鄉,1535,0,0
連江縣東引鄉,1270,0,0
金門縣金寧鄉,28833,5,17.341
金門縣烏坵鄉,663,0,0
金門縣金城鎮,42344,2,4.723
金門縣金沙鎮,20107,0,0
金門縣金湖鎮,28402,2,7.042
金門縣烈嶼鄉,12450,0,0
雲林縣麥寮鄉,44600,9,20.179
雲林縣斗六市,108359,18,16.611
雲林縣斗南鎮,45590,12,26.322
雲林縣虎尾鎮,70551,20,28.348
雲林縣西螺鎮,46840,13,27.754
雲林縣土庫鎮,29401,11,37.414
雲林縣北港鎮,41006,14,34.141
雲林縣古坑鄉,32326,4,12.374
雲林縣大埤鄉,19727,5,25.346
雲林縣莿桐鄉,29232,9,30.788
雲林縣林內鄉,18664,10,53.579
雲林縣二崙鄉,27939,8,28.634
雲林縣崙背鄉,25469,15,58.895
雲林縣東勢鄉,15391,8,51.978
雲林縣褒忠鄉,13349,5,37.456
雲林縣元長鄉,26857,7,26.064
雲林縣水林鄉,26525,6,22.62
雲林縣臺西鄉,24576,0,0
雲林縣四湖鄉,24742,3,12.125
雲林縣口湖鄉,28489,10,35.101
高雄市旗津區,29008,0,0
高雄市小港區,156256,21,13.439
高雄市鹽埕區,25032,3,11.985
高雄市三民區,346169,18,5.2
高雄市新興區,51955,8,15.398
高雄市楠梓區,179931,24,13.338
高雄市鳳山區,356320,33,9.261
高雄市大寮區,111663,35,31.344
高雄市大樹區,43161,16,37.071
高雄市大社區,34566,4,11.572
高雄市仁武區,82614,15,18.157
高雄市鳥松區,43965,8,18.196
高雄市岡山區,97827,22,22.489
高雄市橋頭區,37317,7,18.758
高雄市燕巢區,30124,4,13.278
高雄市田寮區,7473,1,13.382
高雄市阿蓮區,29319,6,20.465
高雄市路竹區,53033,9,16.971
高雄市湖內區,29615,4,13.507
高雄市旗山區,37770,6,15.886
高雄市前金區,27388,4,14.605
高雄市美濃區,40810,3,7.351
高雄市六龜區,13467,3,22.277
高雄市甲仙區,6291,3,47.687
高雄市杉林區,12383,2,16.151
高雄市內門區,14978,4,26.706
高雄市苓雅區,174515,18,10.314
高雄市前鎮區,192593,21,10.904
高雄市茂林區,1890,0,0
高雄市桃源區,4239,0,0
高雄市那瑪夏區,3149,0,0
高雄市林園區,70401,18,25.568
高雄市茄萣區,30551,4,13.093
高雄市永安區,14152,2,14.132
高雄市彌陀區,19655,1,5.088
高雄市梓官區,36429,4,10.98
高雄市鼓山區,136665,9,6.585
高雄市左營區,196244,24,12.23
