area,population,death,rate
南投縣南投市,101507,1,0.985
南投縣埔里鎮,82095,3,3.654
南投縣草屯鎮,98745,2,2.025
南投縣竹山鎮,55934,0,0
南投縣集集鎮,11212,0,0
南投縣名間鄉,39533,1,2.53
南投縣鹿谷鄉,18159,0,0
南投縣中寮鄉,15316,0,0
南投縣魚池鄉,16287,4,24.559
南投縣國姓鄉,19305,0,0
南投縣水里鄉,18293,1,5.467
南投縣信義鄉,16452,0,0
南投縣仁愛鄉,15748,1,6.35
嘉義市東區,122837,0,0
嘉義市西區,147460,1,0.678
嘉義縣太保市,37223,0,0
嘉義縣中埔鄉,45701,3,6.564
嘉義縣番路鄉,11838,0,0
嘉義縣水上鄉,50322,5,9.936
嘉義縣東石鄉,25669,1,3.896
嘉義縣朴子市,42918,0,0
嘉義縣大林鎮,31638,0,0
嘉義縣民雄鄉,71890,2,2.782
嘉義縣溪口鄉,15083,0,0
嘉義縣新港鄉,32746,0,0
嘉義縣六腳鄉,24137,1,4.143
嘉義縣義竹鄉,19195,0,0
嘉義縣鹿草鄉,16062,3,18.678
嘉義縣竹崎鄉,36482,1,2.741
嘉義縣梅山鄉,19969,0,0
嘉義縣大埔鄉,4610,0,0
嘉義縣阿里山鄉,5698,0,0
嘉義縣布袋鎮,27864,1,3.589
基隆市暖暖區,38397,0,0
基隆市七堵區,54053,0,0
基隆市仁愛區,45500,1,2.198
基隆市信義區,51634,1,1.937
基隆市中正區,52709,0,0
基隆市中山區,48332,1,2.069
基隆市安樂區,81289,0,0
宜蘭縣蘇澳鎮,40690,1,2.458
宜蘭縣五結鄉,39605,1,2.525
宜蘭縣宜蘭市,96090,1,1.041
宜蘭縣壯圍鄉,24218,1,4.129
宜蘭縣羅東鎮,72481,1,1.38
宜蘭縣員山鄉,32283,1,3.098
宜蘭縣冬山鄉,53548,2,3.735
宜蘭縣三星鄉,21425,1,4.667
宜蘭縣大同鄉,6078,0,0
宜蘭縣頭城鎮,29764,0,0
宜蘭縣南澳鄉,6021,0,0
宜蘭縣礁溪鄉,35792,1,2.794
屏東縣佳冬鄉,19855,2,10.073
屏東縣竹田鄉,17518,0,0
屏東縣萬丹鄉,51578,3,5.816
屏東縣屏東市,202405,7,3.458
屏東縣潮州鎮,54691,3,5.485
屏東縣長治鄉,30303,1,3.3
屏東縣麟洛鄉,11249,2,17.779
屏東縣九如鄉,22081,1,4.529
屏東縣里港鄉,27049,0,0
屏東縣鹽埔鄉,26374,0,0
屏東縣高樹鄉,25096,1,3.985
屏東縣萬巒鄉,20762,2,9.633
屏東縣內埔鄉,55581,1,1.799
屏東縣新埤鄉,10046,1,9.954
屏東縣崁頂鄉,16130,2,12.399
屏東縣南州鄉,10857,1,9.211
屏東縣琉球鄉,12466,0,0
屏東縣三地門鄉,7698,0,0
屏東縣霧臺鄉,3329,0,0
屏東縣瑪家鄉,6775,0,0
屏東縣泰武鄉,5218,0,0
屏東縣來義鄉,7564,0,0
屏東縣春日鄉,4807,0,0
屏東縣獅子鄉,4795,2,41.71
屏東縣東港鎮,48188,3,6.226
屏東縣恆春鎮,30853,2,6.482
屏東縣枋寮鄉,25067,2,7.979
屏東縣新園鄉,36071,3,8.317
屏東縣林邊鄉,18765,1,5.329
屏東縣車城鄉,8880,2,22.523
屏東縣滿州鄉,7975,0,0
屏東縣枋山鄉,5626,2,35.549
屏東縣牡丹鄉,4756,0,0
彰化縣社頭鄉,43494,1,2.299
彰化縣員林市,124954,2,1.601
彰化縣田中鎮,42443,0,0
彰化縣彰化市,235104,3,1.276
彰化縣和美鎮,91151,1,1.097
彰化縣線西鄉,17017,5,29.382
彰化縣伸港鄉,36538,1,2.737
彰化縣秀水鄉,39343,0,0
彰化縣花壇鄉,46092,1,2.17
彰化縣芬園鄉,23996,0,0
彰化縣溪湖鎮,55780,1,1.793
彰化縣大村鄉,36577,0,0
彰化縣埔鹽鄉,32860,1,3.043
彰化縣埔心鄉,34764,2,5.753
彰化縣永靖鄉,37965,0,0
彰化縣二水鄉,15611,0,0
彰化縣二林鎮,51852,2,3.857
彰化縣埤頭鄉,30868,2,6.479
彰化縣芳苑鄉,34252,1,2.92
彰化縣大城鄉,17498,0,0
彰化縣竹塘鄉,15605,0,0
彰化縣溪州鄉,30546,0,0
彰化縣鹿港鎮,86516,3,3.468
彰化縣福興鄉,47590,2,4.203
彰化縣北斗鎮,33215,1,3.011
彰化縣田尾鄉,27578,0,0
新北市永和區,225350,2,0.888
新北市新店區,300201,2,0.666
新北市土城區,238649,5,2.095
新北市蘆洲區,200116,2,0.999
新北市五股區,83077,1,1.204
新北市坪林區,6508,0,0
新北市平溪區,4871,0,0
新北市烏來區,6199,0,0
新北市淡水區,162560,3,1.845
新北市瑞芳區,40927,3,7.33
新北市林口區,100786,1,0.992
新北市三芝區,23446,2,8.53
新北市八里區,37696,1,2.653
新北市三峽區,112913,1,0.886
新北市鶯歌區,87819,3,3.416
新北市中和區,414234,1,0.241
新北市樹林區,184347,2,1.085
新北市深坑區,23623,0,0
新北市板橋區,554062,9,1.624
新北市石碇區,7849,1,12.74
新北市新莊區,413572,5,1.209
新北市泰山區,78776,3,3.808
新北市三重區,388400,4,1.03
新北市雙溪區,9215,0,0
新北市貢寮區,12840,2,15.576
新北市汐止區,196136,2,1.02
新北市萬里區,22603,0,0
新北市金山區,22257,0,0
新北市石門區,12628,0,0
新竹市北區,149279,1,0.67
新竹市香山區,76900,0,0
新竹市東區,208100,5,2.403
新竹縣峨眉鄉,5639,0,0
新竹縣竹東鎮,96600,2,2.07
新竹縣新埔鎮,34081,0,0
新竹縣關西鎮,29841,2,6.702
新竹縣湖口鄉,77323,1,1.293
新竹縣芎林鄉,20264,2,9.87
新竹縣橫山鄉,13476,2,14.841
新竹縣北埔鄉,9667,0,0
新竹縣寶山鄉,14296,0,0
新竹縣尖石鄉,9352,0,0
新竹縣五峰鄉,4592,0,0
新竹縣竹北市,171513,2,1.166
新竹縣新豐鄉,56177,1,1.78
桃園市蘆竹區,155751,3,1.926
桃園市龜山區,145825,1,0.686
桃園市龍潭區,118786,0,0
桃園市復興區,10971,0,0
桃園市觀音區,64972,0,0
桃園市桃園區,428412,2,0.467
桃園市大園區,85687,0,0
桃園市新屋區,48544,1,2.06
桃園市楊梅區,161369,5,3.098
桃園市大溪區,93451,6,6.42
桃園市八德區,188177,8,4.251
桃園市中壢區,390638,6,1.536
桃園市平鎮區,218565,0,0
澎湖縣馬公市,61032,1,1.638
澎湖縣湖西鄉,14384,0,0
澎湖縣白沙鄉,9693,0,0
澎湖縣西嶼鄉,8405,1,11.898
澎湖縣望安鄉,5094,0,0
澎湖縣七美鄉,3728,0,0
臺中市南屯區,164794,1,0.607
臺中市烏日區,72685,1,1.376
臺中市新社區,25054,1,3.991
臺中市石岡區,15271,1,6.548
臺中市外埔區,31838,1,3.141
臺中市大肚區,56689,1,1.764
臺中市霧峰區,64731,1,1.545
臺中市太平區,184287,1,0.543
