area,population,death,rate
臺南市南化區,8369,0,0
臺南市左鎮區,4543,0,0
臺南市仁德區,76241,5,6.558
臺南市歸仁區,68132,3,4.403
臺南市關廟區,33960,1,2.945
臺南市龍崎區,3758,1,26.61
臺南市永康區,235420,3,1.274
臺南市北區,129829,4,3.081
臺南市七股區,22163,3,13.536
臺南市將軍區,19038,1,5.253
臺南市北門區,10563,0,0
臺南市安南區,195703,7,3.577
臺南市南區,123436,1,0.81
臺南市東區,184639,4,2.166
臺南市安平區,67167,1,1.489
臺南市中西區,78511,3,3.821
臺南市善化區,50892,2,3.93
臺南市山上區,7098,0,0
臺東縣成功鎮,13498,0,0
臺東縣綠島鄉,4043,0,0
臺東縣蘭嶼鄉,5235,0,0
臺東縣鹿野鄉,7579,1,13.194
臺東縣池上鄉,8059,0,0
臺東縣延平鄉,3565,0,0
臺東縣金峰鄉,3690,0,0
臺東縣臺東市,104668,2,1.911
臺東縣卑南鄉,16953,5,29.493
臺東縣東河鄉,8188,2,24.426
臺東縣長濱鄉,6897,0,0
臺東縣太麻里鄉,10912,0,0
臺東縣達仁鄉,3486,1,28.686
臺東縣大武鄉,5703,1,17.535
臺東縣關山鎮,8397,1,11.909
臺東縣海端鄉,4110,0,0
花蓮縣鳳林鎮,10810,1,9.251
花蓮縣光復鄉,12329,0,0
花蓮縣瑞穗鄉,11290,1,8.857
花蓮縣富里鄉,9974,1,10.026
花蓮縣萬榮鄉,6201,0,0
花蓮縣吉安鄉,83515,4,4.79
花蓮縣壽豐鄉,17518,1,5.708
花蓮縣豐濱鄉,4366,1,22.904
花蓮縣秀林鄉,16160,1,6.188
花蓮縣玉里鎮,23329,1,4.287
花蓮縣卓溪鄉,6021,0,0
花蓮縣花蓮市,102380,1,0.977
花蓮縣新城鄉,20036,1,4.991
苗栗縣三灣鄉,6341,3,47.311
苗栗縣南庄鄉,9533,2,20.98
苗栗縣苗栗市,87601,2,2.283
苗栗縣卓蘭鎮,16157,0,0
苗栗縣大湖鄉,13823,1,7.234
苗栗縣公館鄉,32346,1,3.092
苗栗縣銅鑼鄉,17196,2,11.631
苗栗縣頭屋鄉,10214,0,0
苗栗縣三義鄉,15638,1,6.395
苗栗縣西湖鄉,6691,1,14.945
苗栗縣造橋鄉,12164,0,0
苗栗縣獅潭鄉,4146,0,0
苗栗縣泰安鄉,5738,0,0
苗栗縣苑裡鎮,44474,5,11.243
苗栗縣通霄鎮,32924,1,3.037
苗栗縣竹南鎮,87203,7,8.027
苗栗縣後龍鎮,35111,0,0
苗栗縣頭份市,104614,2,1.912
連江縣南竿鄉,7629,0,0
連江縣北竿鄉,2726,0,0
連江縣莒光鄉,1489,0,0
連江縣東引鄉,1452,0,0
金門縣金寧鄉,33136,0,0
金門縣烏坵鄉,664,0,0
金門縣金城鎮,42877,0,0
金門縣金沙鎮,20716,0,0
金門縣金湖鎮,30426,0,0
金門縣烈嶼鄉,12692,0,0
雲林縣麥寮鄉,47898,1,2.088
雲林縣斗六市,108647,5,4.602
雲林縣斗南鎮,44032,2,4.542
雲林縣虎尾鎮,70885,1,1.411
雲林縣西螺鎮,45389,3,6.61
雲林縣土庫鎮,28260,0,0
雲林縣北港鎮,38997,4,10.257
雲林縣古坑鄉,30824,0,0
雲林縣大埤鄉,18601,1,5.376
雲林縣莿桐鄉,28243,0,0
雲林縣林內鄉,17376,0,0
雲林縣二崙鄉,25967,2,7.702
雲林縣崙背鄉,23758,0,0
雲林縣東勢鄉,14071,2,14.214
雲林縣褒忠鄉,12437,2,16.081
雲林縣元長鄉,24610,3,12.19
雲林縣水林鄉,24112,2,8.295
雲林縣臺西鄉,22934,0,0
雲林縣四湖鄉,22294,1,4.486
雲林縣口湖鄉,26338,3,11.39
高雄市旗津區,27714,0,0
高雄市小港區,157030,3,1.91
高雄市鹽埕區,23491,0,0
高雄市三民區,336374,5,1.486
高雄市新興區,50383,1,1.985
高雄市楠梓區,189611,4,2.11
高雄市鳳山區,359296,2,0.557
高雄市大寮區,112309,3,2.671
高雄市大樹區,41686,0,0
高雄市大社區,34285,2,5.833
高雄市仁武區,92013,2,2.174
高雄市鳥松區,44871,2,4.457
高雄市岡山區,96807,6,6.198
高雄市橋頭區,38997,1,2.564
高雄市燕巢區,29420,2,6.798
高雄市田寮區,6899,1,14.495
高雄市阿蓮區,28290,3,10.604
高雄市路竹區,51661,3,5.807
高雄市湖內區,29834,3,10.056
高雄市旗山區,35719,6,16.798
高雄市前金區,26650,0,0
高雄市美濃區,38482,2,5.197
高雄市六龜區,12376,0,0
高雄市甲仙區,5856,0,0
高雄市杉林區,11487,0,0
高雄市內門區,13940,0,0
高雄市苓雅區,166938,1,0.599
高雄市前鎮區,185442,2,1.079
高雄市茂林區,1899,0,0
高雄市桃源區,4218,0,0
高雄市那瑪夏區,3148,0,0
高雄市林園區,69430,5,7.201
高雄市茄萣區,29933,0,0
高雄市永安區,13653,0,0
高雄市彌陀區,18839,1,5.308
高雄市梓官區,35444,2,5.643
高雄市鼓山區,141477,3,2.12
高雄市左營區,197155,4,2.029
