area,population,death,rate
南投縣南投市,99160,8,8.068
南投縣埔里鎮,79483,12,15.098
南投縣草屯鎮,97672,14,14.334
南投縣竹山鎮,53647,6,11.184
南投縣集集鎮,10532,0,0
南投縣名間鄉,37641,4,10.627
南投縣鹿谷鄉,17297,1,5.781
南投縣中寮鄉,14400,0,0
南投縣魚池鄉,15511,5,32.235
南投縣國姓鄉,18048,2,11.082
南投縣水里鄉,17121,3,17.522
南投縣信義鄉,15867,2,12.605
南投縣仁愛鄉,15789,1,6.334
嘉義市東區,120084,4,3.331
嘉義市西區,146584,14,9.551
嘉義縣太保市,38453,12,31.207
嘉義縣中埔鄉,44220,6,13.569
嘉義縣番路鄉,11169,5,44.767
嘉義縣水上鄉,49079,2,4.075
嘉義縣東石鄉,23877,5,20.941
嘉義縣朴子市,41743,5,11.978
嘉義縣大林鎮,30482,6,19.684
嘉義縣民雄鄉,71311,7,9.816
嘉義縣溪口鄉,14149,2,14.135
嘉義縣新港鄉,31268,10,31.982
嘉義縣六腳鄉,22301,3,13.452
嘉義縣義竹鄉,17692,3,16.957
嘉義縣鹿草鄉,14972,5,33.396
嘉義縣竹崎鄉,34936,5,14.312
嘉義縣梅山鄉,18784,1,5.324
嘉義縣大埔鄉,4577,1,21.848
嘉義縣阿里山鄉,5536,2,36.127
嘉義縣布袋鎮,26105,5,19.153
基隆市暖暖區,38613,1,2.59
基隆市七堵區,53669,3,5.59
基隆市仁愛區,43056,2,4.645
基隆市信義區,53007,4,7.546
基隆市中正區,51286,2,3.9
基隆市中山區,46573,1,2.147
基隆市安樂區,81980,3,3.659
宜蘭縣蘇澳鎮,39016,5,12.815
宜蘭縣五結鄉,40178,6,14.934
宜蘭縣宜蘭市,95575,6,6.278
宜蘭縣壯圍鄉,24349,11,45.176
宜蘭縣羅東鎮,71564,2,2.795
宜蘭縣員山鄉,32296,1,3.096
宜蘭縣冬山鄉,53227,8,15.03
宜蘭縣三星鄉,21229,4,18.842
宜蘭縣大同鄉,6105,0,0
宜蘭縣頭城鎮,28891,4,13.845
宜蘭縣南澳鄉,5913,4,67.648
宜蘭縣礁溪鄉,35303,8,22.661
屏東縣佳冬鄉,18668,2,10.714
屏東縣竹田鄉,16697,2,11.978
屏東縣萬丹鄉,50239,10,19.905
屏東縣屏東市,198264,31,15.636
屏東縣潮州鎮,54010,8,14.812
屏東縣長治鄉,29534,11,37.245
屏東縣麟洛鄉,10814,4,36.989
屏東縣九如鄉,21987,2,9.096
屏東縣里港鄉,25743,5,19.423
屏東縣鹽埔鄉,25129,5,19.897
屏東縣高樹鄉,23873,2,8.378
屏東縣萬巒鄉,20267,5,24.671
屏東縣內埔鄉,53376,12,22.482
屏東縣新埤鄉,9622,2,20.786
屏東縣崁頂鄉,15294,5,32.693
屏東縣南州鄉,10392,3,28.868
屏東縣琉球鄉,12115,1,8.254
屏東縣三地門鄉,7651,0,0
屏東縣霧臺鄉,3270,0,0
屏東縣瑪家鄉,6749,1,14.817
屏東縣泰武鄉,5359,0,0
屏東縣來義鄉,7426,0,0
屏東縣春日鄉,4928,0,0
屏東縣獅子鄉,4856,0,0
屏東縣東港鎮,46902,7,14.925
屏東縣恆春鎮,30493,3,9.838
屏東縣枋寮鄉,23807,8,33.604
屏東縣新園鄉,34133,5,14.649
屏東縣林邊鄉,17365,1,5.759
屏東縣車城鄉,8313,1,12.029
屏東縣滿州鄉,7520,2,26.596
屏東縣枋山鄉,5250,5,95.238
屏東縣牡丹鄉,4849,0,0
彰化縣社頭鄉,42525,2,4.703
彰化縣員林市,125075,6,4.797
彰化縣田中鎮,40889,5,12.228
彰化縣彰化市,231714,15,6.473
彰化縣和美鎮,90271,5,5.539
彰化縣線西鄉,16666,6,36.001
彰化縣伸港鄉,37653,4,10.623
彰化縣秀水鄉,38965,4,10.266
彰化縣花壇鄉,45415,5,11.01
彰化縣芬園鄉,23279,2,8.591
彰化縣溪湖鎮,55001,4,7.273
彰化縣大村鄉,37229,4,10.744
彰化縣埔鹽鄉,32046,6,18.723
彰化縣埔心鄉,34634,2,5.775
彰化縣永靖鄉,36382,7,19.24
彰化縣二水鄉,14693,1,6.806
彰化縣二林鎮,49782,7,14.061
彰化縣埤頭鄉,30138,3,9.954
彰化縣芳苑鄉,32893,12,36.482
彰化縣大城鄉,16202,6,37.032
彰化縣竹塘鄉,14830,3,20.229
彰化縣溪州鄉,29150,10,34.305
彰化縣鹿港鎮,86651,11,12.695
彰化縣福興鄉,46531,8,17.193
彰化縣北斗鎮,33351,3,8.995
