area,population,death,rate
南投縣南投市,98638,5,5.069
南投縣埔里鎮,78604,9,11.45
南投縣草屯鎮,97202,12,12.345
南投縣竹山鎮,52988,1,1.887
南投縣集集鎮,10319,2,19.382
南投縣名間鄉,37172,6,16.141
南投縣鹿谷鄉,16950,4,23.599
南投縣中寮鄉,14110,1,7.087
南投縣魚池鄉,15224,1,6.569
南投縣國姓鄉,17670,3,16.978
南投縣水里鄉,16770,0,0
南投縣信義鄉,15793,2,12.664
南投縣仁愛鄉,15745,5,31.756
嘉義市東區,119241,4,3.355
嘉義市西區,145617,7,4.807
嘉義縣太保市,38622,10,25.892
嘉義縣中埔鄉,43883,10,22.788
嘉義縣番路鄉,11082,4,36.095
嘉義縣水上鄉,48720,6,12.315
嘉義縣東石鄉,23574,1,4.242
嘉義縣朴子市,41392,7,16.911
嘉義縣大林鎮,30184,7,23.191
嘉義縣民雄鄉,70935,7,9.868
嘉義縣溪口鄉,13850,2,14.44
嘉義縣新港鄉,30899,5,16.182
嘉義縣六腳鄉,21886,4,18.277
嘉義縣義竹鄉,17386,3,17.255
嘉義縣鹿草鄉,14737,5,33.928
嘉義縣竹崎鄉,34436,4,11.616
嘉義縣梅山鄉,18446,2,10.842
嘉義縣大埔鄉,4547,2,43.985
嘉義縣阿里山鄉,5440,0,0
嘉義縣布袋鎮,25643,3,11.699
基隆市暖暖區,38475,4,10.396
基隆市七堵區,53514,1,1.869
基隆市仁愛區,42215,4,9.475
基隆市信義區,53131,1,1.882
基隆市中正區,50881,1,1.965
基隆市中山區,46008,1,2.174
基隆市安樂區,81367,4,4.916
宜蘭縣蘇澳鎮,38533,12,31.142
宜蘭縣五結鄉,40411,4,9.898
宜蘭縣宜蘭市,95137,12,12.613
宜蘭縣壯圍鄉,24394,4,16.397
宜蘭縣羅東鎮,70984,8,11.27
宜蘭縣員山鄉,32135,8,24.895
宜蘭縣冬山鄉,53042,7,13.197
宜蘭縣三星鄉,21227,7,32.977
宜蘭縣大同鄉,6100,0,0
宜蘭縣頭城鎮,28634,3,10.477
宜蘭縣南澳鄉,5941,1,16.832
宜蘭縣礁溪鄉,35097,6,17.095
屏東縣佳冬鄉,18406,1,5.433
屏東縣竹田鄉,16392,4,24.402
屏東縣萬丹鄉,49889,12,24.053
屏東縣屏東市,196407,29,14.765
屏東縣潮州鎮,53820,5,9.29
屏東縣長治鄉,29429,6,20.388
屏東縣麟洛鄉,10692,1,9.353
屏東縣九如鄉,21782,6,27.546
屏東縣里港鄉,25634,5,19.505
屏東縣鹽埔鄉,24762,4,16.154
屏東縣高樹鄉,23567,1,4.243
屏東縣萬巒鄉,20003,6,29.996
屏東縣內埔鄉,52876,5,9.456
屏東縣新埤鄉,9437,2,21.193
屏東縣崁頂鄉,15230,3,19.698
屏東縣南州鄉,10218,4,39.147
屏東縣琉球鄉,12096,0,0
屏東縣三地門鄉,7696,0,0
屏東縣霧臺鄉,3224,0,0
屏東縣瑪家鄉,6705,0,0
屏東縣泰武鄉,5356,0,0
屏東縣來義鄉,7390,0,0
屏東縣春日鄉,4918,1,20.333
屏東縣獅子鄉,4806,1,20.807
屏東縣東港鎮,46503,3,6.451
屏東縣恆春鎮,30207,6,19.863
屏東縣枋寮鄉,23410,5,21.358
屏東縣新園鄉,33597,7,20.835
屏東縣林邊鄉,17123,3,17.52
屏東縣車城鄉,8216,1,12.171
屏東縣滿州鄉,7375,0,0
屏東縣枋山鄉,5134,6,116.868
屏東縣牡丹鄉,4859,0,0
彰化縣社頭鄉,42220,3,7.106
彰化縣員林市,123345,6,4.864
彰化縣田中鎮,40322,5,12.4
彰化縣彰化市,229453,14,6.101
彰化縣和美鎮,89784,7,7.796
彰化縣線西鄉,16551,1,6.042
彰化縣伸港鄉,37816,4,10.578
彰化縣秀水鄉,38787,5,12.891
彰化縣花壇鄉,44984,5,11.115
彰化縣芬園鄉,22915,4,17.456
彰化縣溪湖鎮,54527,4,7.336
彰化縣大村鄉,39182,5,12.761
彰化縣埔鹽鄉,31803,2,6.289
彰化縣埔心鄉,34180,8,23.406
彰化縣永靖鄉,36014,6,16.66
彰化縣二水鄉,14459,1,6.916
彰化縣二林鎮,49297,10,20.285
彰化縣埤頭鄉,29851,3,10.05
彰化縣芳苑鄉,32303,6,18.574
彰化縣大城鄉,15851,3,18.926
彰化縣竹塘鄉,14635,1,6.833
彰化縣溪州鄉,28953,4,13.815
彰化縣鹿港鎮,86063,10,11.619
彰化縣福興鄉,46071,4,8.682
彰化縣北斗鎮,33338,3,8.999
彰化縣田尾鄉,26542,0,0
新北市永和區,217238,11,5.064
新北市新店區,301550,10,3.316
新北市土城區,237975,5,2.101
新北市蘆洲區,201973,3,1.485
新北市五股區,90194,16,17.74
新北市坪林區,6662,4,60.042
新北市平溪區,4336,0,0
新北市烏來區,6335,0,0
新北市淡水區,184689,7,3.79
新北市瑞芳區,38701,1,2.584
新北市林口區,123388,4,3.242
新北市三芝區,22445,3,13.366
新北市八里區,39919,5,12.525
新北市三峽區,116361,3,2.578
新北市鶯歌區,88101,7,7.945
新北市中和區,408472,8,1.959
新北市樹林區,182573,10,5.477
新北市深坑區,23736,2,8.426
新北市板橋區,555168,15,2.702
新北市石碇區,7489,2,26.706
新北市新莊區,422399,18,4.261
新北市泰山區,77832,9,11.563
新北市三重區,383042,16,4.177
新北市雙溪區,8291,1,12.061
新北市貢寮區,11630,2,17.197
新北市汐止區,205663,3,1.459
新北市萬里區,21548,0,0
新北市金山區,20916,1,4.781
新北市石門區,11272,1,8.872
新竹市北區,152619,7,4.587
新竹市香山區,78775,7,8.886
新竹市東區,221387,11,4.969
新竹縣峨眉鄉,5320,2,37.594
新竹縣竹東鎮,96871,4,4.129
新竹縣新埔鎮,32965,7,21.235
新竹縣關西鎮,27510,4,14.54
新竹縣湖口鄉,79449,9,11.328
新竹縣芎林鄉,19912,3,15.066
新竹縣橫山鄉,12371,4,32.334
新竹縣北埔鄉,8860,1,11.287
新竹縣寶山鄉,14569,2,13.728
新竹縣尖石鄉,9552,1,10.469
新竹縣五峰鄉,4439,0,0
新竹縣竹北市,204343,10,4.894
新竹縣新豐鄉,57697,7,12.132
桃園市蘆竹區,166769,14,8.395
桃園市龜山區,166044,18,10.841
桃園市龍潭區,124475,10,8.034
桃園市復興區,12442,0,0
桃園市觀音區,69499,9,12.95
桃園市桃園區,458783,22,4.795
桃園市大園區,93507,15,16.042
桃園市新屋區,49205,12,24.388
桃園市楊梅區,176318,14,7.94
桃園市大溪區,95200,9,9.454
桃園市八德區,209516,13,6.205
桃園市中壢區,422671,27,6.388
桃園市平鎮區,228547,9,3.938
澎湖縣馬公市,62881,4,6.361
