area,population,death,rate
南投縣南投市,100144,0,0
南投縣埔里鎮,80942,2,2.471
南投縣草屯鎮,97798,2,2.045
南投縣竹山鎮,55043,0,0
南投縣集集鎮,10896,2,18.355
南投縣名間鄉,38735,1,2.582
南投縣鹿谷鄉,17811,0,0
南投縣中寮鄉,14833,0,0
南投縣魚池鄉,15929,0,0
南投縣國姓鄉,18786,0,0
南投縣水里鄉,17767,0,0
南投縣信義鄉,16250,0,0
南投縣仁愛鄉,15752,0,0
嘉義市東區,122018,1,0.82
嘉義市西區,147327,1,0.679
嘉義縣太保市,37830,1,2.643
嘉義縣中埔鄉,44966,0,0
嘉義縣番路鄉,11586,1,8.631
嘉義縣水上鄉,49674,1,2.013
嘉義縣東石鄉,24914,0,0
嘉義縣朴子市,42356,1,2.361
嘉義縣大林鎮,31172,0,0
嘉義縣民雄鄉,71676,3,4.186
嘉義縣溪口鄉,14723,0,0
嘉義縣新港鄉,31919,0,0
嘉義縣六腳鄉,23283,0,0
嘉義縣義竹鄉,18479,0,0
嘉義縣鹿草鄉,15551,0,0
嘉義縣竹崎鄉,35938,0,0
嘉義縣梅山鄉,19453,0,0
嘉義縣大埔鄉,4565,0,0
嘉義縣阿里山鄉,5610,0,0
嘉義縣布袋鎮,27111,0,0
基隆市暖暖區,38681,0,0
基隆市七堵區,53961,1,1.853
基隆市仁愛區,44319,0,0
基隆市信義區,52007,0,0
基隆市中正區,52101,0,0
基隆市中山區,47880,0,0
基隆市安樂區,82368,1,1.214
宜蘭縣蘇澳鎮,40002,1,2.5
宜蘭縣五結鄉,39619,1,2.524
宜蘭縣宜蘭市,95937,0,0
宜蘭縣壯圍鄉,24201,0,0
宜蘭縣羅東鎮,72449,1,1.38
宜蘭縣員山鄉,32408,2,6.171
宜蘭縣冬山鄉,53175,0,0
宜蘭縣三星鄉,21428,1,4.667
宜蘭縣大同鄉,6118,0,0
宜蘭縣頭城鎮,29355,0,0
宜蘭縣南澳鄉,5912,0,0
宜蘭縣礁溪鄉,35758,2,5.593
屏東縣佳冬鄉,19352,1,5.167
屏東縣竹田鄉,17156,0,0
屏東縣萬丹鄉,50907,0,0
屏東縣屏東市,200347,5,2.496
屏東縣潮州鎮,54358,5,9.198
屏東縣長治鄉,30002,1,3.333
屏東縣麟洛鄉,11078,0,0
屏東縣九如鄉,22110,0,0
屏東縣里港鄉,26427,0,0
屏東縣鹽埔鄉,25944,0,0
屏東縣高樹鄉,24612,0,0
屏東縣萬巒鄉,20547,0,0
屏東縣內埔鄉,54674,4,7.316
屏東縣新埤鄉,9931,0,0
屏東縣崁頂鄉,15688,1,6.374
屏東縣南州鄉,10661,1,9.38
屏東縣琉球鄉,12316,0,0
屏東縣三地門鄉,7652,0,0
屏東縣霧臺鄉,3251,0,0
屏東縣瑪家鄉,6745,0,0
屏東縣泰武鄉,5273,0,0
屏東縣來義鄉,7442,0,0
屏東縣春日鄉,4873,0,0
屏東縣獅子鄉,4818,0,0
屏東縣東港鎮,47838,3,6.271
屏東縣恆春鎮,30730,1,3.254
屏東縣枋寮鄉,24564,0,0
屏東縣新園鄉,35284,2,5.668
屏東縣林邊鄉,18048,0,0
屏東縣車城鄉,8579,0,0
