area,population,death,rate
南投縣南投市,100665,4,3.974
南投縣埔里鎮,81435,6,7.368
南投縣草屯鎮,98180,10,10.185
南投縣竹山鎮,55373,4,7.224
南投縣集集鎮,10923,1,9.155
南投縣名間鄉,38996,1,2.564
南投縣鹿谷鄉,17874,1,5.595
南投縣中寮鄉,14990,3,20.013
南投縣魚池鄉,16057,2,12.456
南投縣國姓鄉,18911,3,15.864
南投縣水里鄉,17933,3,16.729
南投縣信義鄉,16288,4,24.558
南投縣仁愛鄉,15636,1,6.395
嘉義市東區,122294,8,6.542
嘉義市西區,147423,4,2.713
嘉義縣太保市,37580,3,7.983
嘉義縣中埔鄉,45136,6,13.293
嘉義縣番路鄉,11666,1,8.572
嘉義縣水上鄉,49864,6,12.033
嘉義縣東石鄉,25085,1,3.986
嘉義縣朴子市,42559,2,4.699
嘉義縣大林鎮,31311,2,6.388
嘉義縣民雄鄉,71771,5,6.967
嘉義縣溪口鄉,14826,1,6.745
嘉義縣新港鄉,32221,4,12.414
嘉義縣六腳鄉,23520,1,4.252
嘉義縣義竹鄉,18635,2,10.732
嘉義縣鹿草鄉,15664,3,19.152
嘉義縣竹崎鄉,36080,5,13.858
嘉義縣梅山鄉,19640,1,5.092
嘉義縣大埔鄉,4585,0,0
嘉義縣阿里山鄉,5634,0,0
嘉義縣布袋鎮,27305,2,7.325
基隆市暖暖區,38609,2,5.18
基隆市七堵區,54051,5,9.251
基隆市仁愛區,44734,1,2.235
基隆市信義區,51887,2,3.855
基隆市中正區,52376,3,5.728
基隆市中山區,47974,3,6.253
基隆市安樂區,82245,2,2.432
宜蘭縣蘇澳鎮,40283,1,2.482
宜蘭縣五結鄉,39674,2,5.041
宜蘭縣宜蘭市,95919,3,3.128
宜蘭縣壯圍鄉,24237,2,8.252
宜蘭縣羅東鎮,72487,1,1.38
宜蘭縣員山鄉,32401,2,6.173
宜蘭縣冬山鄉,53353,1,1.874
宜蘭縣三星鄉,21408,3,14.013
宜蘭縣大同鄉,6065,0,0
宜蘭縣頭城鎮,29569,7,23.673
宜蘭縣南澳鄉,5853,0,0
宜蘭縣礁溪鄉,35857,2,5.578
屏東縣佳冬鄉,19544,2,10.233
屏東縣竹田鄉,17244,4,23.196
屏東縣萬丹鄉,51077,9,17.62
屏東縣屏東市,200995,13,6.468
屏東縣潮州鎮,54648,5,9.149
屏東縣長治鄉,30029,3,9.99
屏東縣麟洛鄉,11125,4,35.955
屏東縣九如鄉,22098,2,9.051
屏東縣里港鄉,26730,8,29.929
屏東縣鹽埔鄉,26118,2,7.658
屏東縣高樹鄉,24716,4,16.184
屏東縣萬巒鄉,20619,1,4.85
屏東縣內埔鄉,54901,8,14.572
屏東縣新埤鄉,9861,1,10.141
屏東縣崁頂鄉,15821,1,6.321
屏東縣南州鄉,10737,1,9.314
屏東縣琉球鄉,12379,0,0
屏東縣三地門鄉,7631,0,0
屏東縣霧臺鄉,3244,0,0
屏東縣瑪家鄉,6741,1,14.835
屏東縣泰武鄉,5240,0,0
屏東縣來義鄉,7477,0,0
屏東縣春日鄉,4833,0,0
屏東縣獅子鄉,4796,0,0
屏東縣東港鎮,48051,1,2.081
屏東縣恆春鎮,30653,5,16.312
屏東縣枋寮鄉,24709,2,8.094
屏東縣新園鄉,35458,4,11.281
屏東縣林邊鄉,18192,2,10.994
屏東縣車城鄉,8663,0,0
屏東縣滿州鄉,7808,1,12.807
屏東縣枋山鄉,5456,0,0
屏東縣牡丹鄉,4895,1,20.429
彰化縣社頭鄉,43305,3,6.928
彰化縣員林市,124690,6,4.812
彰化縣田中鎮,42007,4,9.522
彰化縣彰化市,234159,7,2.989
彰化縣和美鎮,91106,3,3.293
彰化縣線西鄉,16864,1,5.93
彰化縣伸港鄉,36815,4,10.865
彰化縣秀水鄉,39354,3,7.623
彰化縣花壇鄉,46043,4,8.688
彰化縣芬園鄉,23738,4,16.851
彰化縣溪湖鎮,55694,1,1.796
彰化縣大村鄉,36833,2,5.43
彰化縣埔鹽鄉,32659,1,3.062
彰化縣埔心鄉,34831,3,8.613
彰化縣永靖鄉,37598,2,5.319
彰化縣二水鄉,15390,0,0
彰化縣二林鎮,51271,6,11.703
彰化縣埤頭鄉,30661,2,6.523
彰化縣芳苑鄉,33844,7,20.683
彰化縣大城鄉,17112,2,11.688
彰化縣竹塘鄉,15373,2,13.01
彰化縣溪州鄉,30180,4,13.254
彰化縣鹿港鎮,86688,5,5.768
彰化縣福興鄉,47411,7,14.765
彰化縣北斗鎮,33300,4,12.012
彰化縣田尾鄉,27497,5,18.184
新北市永和區,223701,1,0.447
新北市新店區,301450,9,2.986
新北市土城區,238353,7,2.937
新北市蘆洲區,201223,1,0.497
新北市五股區,84431,10,11.844
新北市坪林區,6541,4,61.153
