area,population,death,rate
新竹縣新豐鄉,56229,1,1.778
桃園市蘆竹區,156076,5,3.204
桃園市龜山區,146008,3,2.055
桃園市龍潭區,118921,0,0
桃園市復興區,11000,0,0
桃園市觀音區,65027,2,3.076
桃園市桃園區,429123,2,0.466
桃園市大園區,85745,0,0
桃園市新屋區,48631,1,2.056
桃園市楊梅區,161602,8,4.95
桃園市大溪區,93562,7,7.482
桃園市八德區,188658,9,4.771
桃園市中壢區,391063,7,1.79
桃園市平鎮區,218756,3,1.371
澎湖縣馬公市,61061,1,1.638
澎湖縣湖西鄉,14368,0,0
澎湖縣白沙鄉,9697,0,0
澎湖縣西嶼鄉,8389,1,11.92
澎湖縣望安鄉,5093,0,0
澎湖縣七美鄉,3724,0,0
臺中市南屯區,164955,3,1.819
臺中市烏日區,72792,2,2.748
臺中市新社區,25032,1,3.995
臺中市石岡區,15287,1,6.542
臺中市外埔區,31838,1,3.141
臺中市大肚區,56752,1,1.762
臺中市霧峰區,64711,4,6.181
臺中市太平區,184473,2,1.084
臺中市大里區,209032,2,0.957
臺中市和平區,10692,0,0
臺中市中區,18994,0,0
臺中市東區,75150,3,3.992
臺中市南區,122146,2,1.637
臺中市大甲區,77854,5,6.422
臺中市大安區,19479,1,5.134
臺中市龍井區,76713,1,1.304
臺中市西區,115769,4,3.455
臺中市北區,147559,2,1.355
臺中市西屯區,222306,7,3.149
臺中市北屯區,266063,4,1.503
臺中市豐原區,166679,0,0
臺中市東勢區,51190,2,3.907
臺中市沙鹿區,90028,2,2.222
臺中市后里區,54247,0,0
臺中市神岡區,65231,2,3.066
臺中市潭子區,106708,3,2.811
臺中市大雅區,93742,2,2.134
臺中市清水區,86142,5,5.804
臺中市梧棲區,57235,2,3.494
臺北市大安區,312958,4,1.278
臺北市文山區,275701,2,0.725
臺北市信義區,228784,1,0.437
臺北市萬華區,194235,1,0.515
臺北市中正區,162323,4,2.464
臺北市南港區,122237,1,0.818
臺北市松山區,209740,1,0.477
臺北市大同區,130958,1,0.764
臺北市中山區,231197,6,2.595
臺北市內湖區,287758,3,1.043
臺北市士林區,290751,15,5.159
臺北市北投區,257853,3,1.163
臺南市新營區,78237,5,6.391
臺南市鹽水區,26035,0,0
臺南市白河區,29178,4,13.709
臺南市柳營區,21560,4,18.553
臺南市後壁區,24221,3,12.386
臺南市東山區,21523,0,0
臺南市麻豆區,44946,1,2.225
臺南市下營區,24686,3,12.153
臺南市六甲區,22552,0,0
臺南市官田區,21589,0,0
臺南市大內區,10022,0,0
臺南市佳里區,59524,2,3.36
臺南市學甲區,26567,4,15.056
臺南市西港區,24874,0,0
臺南市新化區,43825,1,2.282
臺南市新市區,35937,4,11.131
臺南市安定區,30360,1,3.294
臺南市玉井區,14360,2,13.928
臺南市楠西區,9987,0,0
臺南市南化區,8863,0,0
臺南市左鎮區,5056,0,0
臺南市仁德區,74038,0,0
臺南市歸仁區,67972,5,7.356
臺南市關廟區,34675,2,5.768
臺南市龍崎區,4186,0,0
臺南市永康區,231047,4,1.731
臺南市北區,132692,5,3.768
臺南市七股區,23357,1,4.281
臺南市將軍區,20237,6,29.649
臺南市北門區,11468,0,0
臺南市安南區,189881,5,2.633
臺南市南區,125700,2,1.591
臺南市東區,188590,1,0.53
臺南市安平區,65515,2,3.053
臺南市中西區,77410,2,2.584
臺南市善化區,47089,4,8.495
臺南市山上區,7398,0,0
臺東縣成功鎮,14580,2,13.717
臺東縣綠島鄉,3757,0,0
臺東縣蘭嶼鄉,5038,0,0
臺東縣鹿野鄉,8056,0,0
臺東縣池上鄉,8472,0,0
臺東縣延平鄉,3547,0,0
臺東縣金峰鄉,3577,0,0
臺東縣臺東市,106760,0,0
臺東縣卑南鄉,17498,4,22.86
臺東縣東河鄉,8816,1,11.343
臺東縣長濱鄉,7513,1,13.31
臺東縣太麻里鄉,11324,0,0
臺東縣達仁鄉,3579,0,0
臺東縣大武鄉,6263,1,15.967
臺東縣關山鎮,8902,0,0
臺東縣海端鄉,4292,0,0
花蓮縣鳳林鎮,11097,0,0
花蓮縣光復鄉,13174,0,0
花蓮縣瑞穗鄉,11893,1,8.408
花蓮縣富里鄉,10636,1,9.402
花蓮縣萬榮鄉,6436,0,0
花蓮縣吉安鄉,83282,9,10.807
花蓮縣壽豐鄉,18113,1,5.521
花蓮縣豐濱鄉,4533,0,0
花蓮縣秀林鄉,15709,1,6.366
花蓮縣玉里鎮,24906,1,4.015
花蓮縣卓溪鄉,6054,0,0
花蓮縣花蓮市,105620,4,3.787
花蓮縣新城鄉,20180,1,4.955
苗栗縣三灣鄉,6970,0,0
苗栗縣南庄鄉,10516,1,9.509
苗栗縣苗栗市,90315,4,4.429
苗栗縣卓蘭鎮,17918,1,5.581
苗栗縣大湖鄉,15198,1,6.58
苗栗縣公館鄉,34477,0,0
苗栗縣銅鑼鄉,18626,0,0
苗栗縣頭屋鄉,11167,0,0
苗栗縣三義鄉,16970,0,0
苗栗縣西湖鄉,7409,1,13.497
苗栗縣造橋鄉,13282,1,7.529
苗栗縣獅潭鄉,4576,0,0
苗栗縣泰安鄉,6000,0,0
苗栗縣苑裡鎮,47555,0,0
苗栗縣通霄鎮,35955,0,0
苗栗縣竹南鎮,84658,3,3.544
苗栗縣後龍鎮,37683,1,2.654
苗栗縣頭份市,103198,5,4.845
連江縣南竿鄉,7376,1,13.557
連江縣北竿鄉,2334,0,0
連江縣莒光鄉,1543,0,0
連江縣東引鄉,1277,0,0
金門縣金寧鄉,28988,0,0
金門縣烏坵鄉,662,0,0
金門縣金城鎮,42379,0,0
金門縣金沙鎮,20103,0,0
金門縣金湖鎮,28400,0,0
金門縣烈嶼鄉,12466,0,0
雲林縣麥寮鄉,44503,6,13.482
雲林縣斗六市,108472,2,1.844
雲林縣斗南鎮,45535,6,13.177
雲林縣虎尾鎮,70625,4,5.664
雲林縣西螺鎮,46770,5,10.691
雲林縣土庫鎮,29404,1,3.401
雲林縣北港鎮,40925,1,2.443
雲林縣古坑鄉,32184,0,0
雲林縣大埤鄉,19642,1,5.091
雲林縣莿桐鄉,29187,6,20.557
雲林縣林內鄉,18607,0,0
雲林縣二崙鄉,27820,3,10.784
雲林縣崙背鄉,25384,2,7.879
雲林縣東勢鄉,15346,2,13.033
雲林縣褒忠鄉,13330,0,0
雲林縣元長鄉,26686,0,0
雲林縣水林鄉,26401,0,0
雲林縣臺西鄉,24443,0,0
雲林縣四湖鄉,24562,0,0
雲林縣口湖鄉,28361,1,3.526
高雄市旗津區,28895,0,0
高雄市小港區,156317,6,3.838
高雄市鹽埕區,24903,0,0
高雄市三民區,345796,6,1.735
高雄市新興區,51853,1,1.929
高雄市楠梓區,180456,3,1.662
高雄市鳳山區,356811,6,1.682
高雄市大寮區,111709,6,5.371
高雄市大樹區,43148,0,0
高雄市大社區,34613,1,2.889
高雄市仁武區,82885,3,3.619
高雄市鳥松區,43978,3,6.822
高雄市岡山區,97804,6,6.135
高雄市橋頭區,37356,8,21.416
高雄市燕巢區,30027,2,6.661
高雄市田寮區,7416,0,0
高雄市阿蓮區,29246,1,3.419
高雄市路竹區,53094,2,3.767
高雄市湖內區,29584,3,10.141
高雄市旗山區,37665,6,15.93
高雄市前金區,27351,2,7.312
高雄市美濃區,40720,2,4.912
高雄市六龜區,13398,1,7.464
高雄市甲仙區,6244,0,0
高雄市杉林區,12364,0,0
高雄市內門區,14886,1,6.718
高雄市苓雅區,174078,5,2.872
高雄市前鎮區,192153,4,2.082
高雄市茂林區,1897,0,0
高雄市桃源區,4221,1,23.691
高雄市那瑪夏區,3148,0,0
高雄市林園區,70361,1,1.421
高雄市茄萣區,30418,3,9.863
高雄市永安區,14086,0,0
高雄市彌陀區,19634,0,0
高雄市梓官區,36336,0,0
高雄市鼓山區,136795,4,2.924
高雄市左營區,196594,7,3.561
