area,population,death,rate
新北市汐止區,194218,7,3.604
新北市萬里區,22469,2,8.901
新北市金山區,22360,0,0
新北市石門區,12671,1,7.892
新竹市北區,148210,6,4.048
新竹市香山區,75888,3,3.953
新竹市東區,205556,10,4.865
新竹縣峨眉鄉,5765,0,0
新竹縣竹東鎮,96013,5,5.208
新竹縣新埔鎮,34617,2,5.778
新竹縣關西鎮,30837,3,9.729
新竹縣湖口鄉,76967,7,9.095
新竹縣芎林鄉,20278,3,14.794
新竹縣橫山鄉,13935,3,21.529
新竹縣北埔鄉,9800,0,0
新竹縣寶山鄉,14278,3,21.011
新竹縣尖石鄉,9341,2,21.411
新竹縣五峰鄉,4736,0,0
新竹縣竹北市,161268,9,5.581
新竹縣新豐鄉,55526,2,3.602
桃園市蘆竹區,150189,6,3.995
桃園市龜山區,140665,10,7.109
桃園市龍潭區,115970,11,9.485
桃園市復興區,10792,0,0
桃園市觀音區,63176,2,3.166
桃園市桃園區,415786,8,1.924
桃園市大園區,83895,7,8.344
桃園市新屋區,47986,3,6.252
桃園市楊梅區,156184,10,6.403
桃園市大溪區,91857,8,8.709
桃園市八德區,180091,9,4.997
桃園市中壢區,379885,12,3.159
桃園市平鎮區,211358,9,4.258
澎湖縣馬公市,59870,1,1.67
澎湖縣湖西鄉,14246,1,7.02
澎湖縣白沙鄉,9730,0,0
澎湖縣西嶼鄉,8467,0,0
澎湖縣望安鄉,5085,0,0
澎湖縣七美鄉,3758,0,0
臺中市南屯區,160757,6,3.732
臺中市烏日區,70925,3,4.23
臺中市新社區,25246,1,3.961
臺中市石岡區,15523,0,0
臺中市外埔區,31764,0,0
臺中市大肚區,56161,1,1.781
臺中市霧峰區,64296,5,7.777
臺中市太平區,179644,8,4.453
臺中市大里區,205060,9,4.389
臺中市和平區,10733,2,18.634
臺中市中區,19765,0,0
臺中市東區,74639,5,6.699
臺中市南區,118879,4,3.365
臺中市大甲區,77802,8,10.283
臺中市大安區,19664,1,5.085
臺中市龍井區,75592,2,2.646
臺中市西區,116191,4,3.443
臺中市北區,147606,7,4.742
臺中市西屯區,216633,9,4.154
臺中市北屯區,257688,4,1.552
臺中市豐原區,166191,2,1.203
臺中市東勢區,51790,4,7.723
臺中市沙鹿區,86926,4,4.602
臺中市后里區,54011,2,3.703
臺中市神岡區,64876,5,7.707
臺中市潭子區,104470,6,5.743
臺中市大雅區,92099,5,5.429
臺中市清水區,86037,3,3.487
臺中市梧棲區,56155,9,16.027
臺北市大安區,313733,5,1.594
臺北市文山區,272336,6,2.203
臺北市信義區,228716,3,1.312
臺北市萬華區,193395,2,1.034
臺北市中正區,163623,6,3.667
臺北市南港區,120201,3,2.496
臺北市松山區,210574,1,0.475
臺北市大同區,130317,0,0
臺北市中山區,229167,2,0.873
臺北市內湖區,283856,4,1.409
臺北市士林區,290064,8,2.758
臺北市北投區,256156,5,1.952
臺南市新營區,78483,4,5.097
臺南市鹽水區,26416,1,3.786
臺南市白河區,29987,3,10.004
臺南市柳營區,21856,3,13.726
臺南市後壁區,24713,1,4.046
臺南市東山區,22037,0,0
臺南市麻豆區,45151,4,8.859
臺南市下營區,25219,4,15.861
臺南市六甲區,23065,2,8.671
臺南市官田區,21775,2,9.185
臺南市大內區,10327,1,9.683
臺南市佳里區,59476,5,8.407
臺南市學甲區,27075,1,3.693
臺南市西港區,24858,1,4.023
臺南市新化區,43851,1,2.28
臺南市新市區,35386,4,11.304
臺南市安定區,30254,2,6.611
臺南市玉井區,14684,4,27.241
臺南市楠西區,10159,2,19.687
臺南市南化區,8890,1,11.249
臺南市左鎮區,5203,0,0
臺南市仁德區,72640,6,8.26
臺南市歸仁區,67273,4,5.946
臺南市關廟區,35008,6,17.139
臺南市龍崎區,4308,1,23.213
臺南市永康區,227386,11,4.838
臺南市北區,132286,4,3.024
臺南市七股區,23649,0,0
臺南市將軍區,20674,4,19.348
臺南市北門區,11772,1,8.495
臺南市安南區,186294,6,3.221
臺南市南區,125560,8,6.371
臺南市東區,191207,5,2.615
臺南市安平區,64516,5,7.75
臺南市中西區,78440,2,2.55
臺南市善化區,45457,4,8.8
臺南市山上區,7530,0,0
臺東縣成功鎮,15048,2,13.291
臺東縣綠島鄉,3790,0,0
臺東縣蘭嶼鄉,4923,1,20.313
臺東縣鹿野鄉,8232,0,0
臺東縣池上鄉,8660,0,0
臺東縣延平鄉,3580,0,0
臺東縣金峰鄉,3623,0,0
臺東縣臺東市,107027,0,0
臺東縣卑南鄉,17742,6,33.818
臺東縣東河鄉,9038,0,0
臺東縣長濱鄉,7779,2,25.71
臺東縣太麻里鄉,11575,7,60.475
臺東縣達仁鄉,3735,0,0
臺東縣大武鄉,6574,2,30.423
臺東縣關山鎮,9198,4,43.488
臺東縣海端鄉,4381,0,0
花蓮縣鳳林鎮,11333,6,52.943
花蓮縣光復鄉,13443,1,7.439
花蓮縣瑞穗鄉,12196,2,16.399
花蓮縣富里鄉,10968,0,0
花蓮縣萬榮鄉,6487,0,0
花蓮縣吉安鄉,82200,7,8.516
花蓮縣壽豐鄉,18175,5,27.51
花蓮縣豐濱鄉,4732,0,0
花蓮縣秀林鄉,15353,4,26.054
花蓮縣玉里鎮,25620,2,7.806
花蓮縣卓溪鄉,6180,0,0
花蓮縣花蓮市,106796,4,3.745
花蓮縣新城鄉,20185,1,4.954
苗栗縣三灣鄉,7145,2,27.992
苗栗縣南庄鄉,10699,2,18.693
苗栗縣苗栗市,91108,5,5.488
苗栗縣卓蘭鎮,18396,0,0
苗栗縣大湖鄉,15633,1,6.397
苗栗縣公館鄉,34740,3,8.636
苗栗縣銅鑼鄉,18984,4,21.07
苗栗縣頭屋鄉,11405,1,8.768
苗栗縣三義鄉,17305,3,17.336
苗栗縣西湖鄉,7617,0,0
苗栗縣造橋鄉,13503,1,7.406
苗栗縣獅潭鄉,4731,1,21.137
苗栗縣泰安鄉,6091,0,0
苗栗縣苑裡鎮,48504,5,10.308
苗栗縣通霄鎮,37074,2,5.395
苗栗縣竹南鎮,82933,7,8.441
苗栗縣後龍鎮,38547,4,10.377
苗栗縣頭份市,101847,5,4.909
連江縣南竿鄉,7435,0,0
連江縣北竿鄉,2301,0,0
連江縣莒光鄉,1422,0,0
連江縣東引鄉,1207,0,0
金門縣金寧鄉,25889,0,0
金門縣烏坵鄉,665,0,0
金門縣金城鎮,39930,1,2.504
金門縣金沙鎮,18924,1,5.284
金門縣金湖鎮,26577,0,0
金門縣烈嶼鄉,11527,0,0
雲林縣麥寮鄉,43082,11,25.533
雲林縣斗六市,108010,4,3.703
雲林縣斗南鎮,46111,6,13.012
雲林縣虎尾鎮,70397,7,9.944
雲林縣西螺鎮,47293,7,14.801
雲林縣土庫鎮,29771,2,6.718
雲林縣北港鎮,41848,2,4.779
雲林縣古坑鄉,32747,2,6.107
雲林縣大埤鄉,20064,1,4.984
雲林縣莿桐鄉,29728,3,10.091
雲林縣林內鄉,19147,2,10.446
雲林縣二崙鄉,28547,4,14.012
雲林縣崙背鄉,26140,1,3.826
雲林縣東勢鄉,15912,0,0
雲林縣褒忠鄉,13671,2,14.63
雲林縣元長鄉,27544,3,10.892
雲林縣水林鄉,27145,6,22.104
雲林縣臺西鄉,25139,0,0
雲林縣四湖鄉,25646,1,3.899
雲林縣口湖鄉,29257,0,0
高雄市旗津區,28993,0,0
高雄市小港區,155953,9,5.771
高雄市鹽埕區,25670,0,0
高雄市三民區,347791,10,2.875
高雄市新興區,52908,2,3.78
高雄市楠梓區,177902,8,4.497
高雄市鳳山區,353157,13,3.681
高雄市大寮區,110530,9,8.143
高雄市大樹區,43205,1,2.315
高雄市大社區,34181,1,2.926
高雄市仁武區,80017,9,11.248
高雄市鳥松區,43665,5,11.451
高雄市岡山區,97700,8,8.188
高雄市橋頭區,37070,4,10.79
高雄市燕巢區,30497,6,19.674
高雄市田寮區,7693,0,0
高雄市阿蓮區,29654,2,6.744
高雄市路竹區,52980,2,3.775
高雄市湖內區,29322,5,17.052
高雄市旗山區,38396,3,7.813
高雄市前金區,27929,0,0
高雄市美濃區,41499,4,9.639
高雄市六龜區,13837,5,36.135
高雄市甲仙區,6411,1,15.598
高雄市杉林區,12531,0,0
高雄市內門區,15264,1,6.551
高雄市苓雅區,176849,9,5.089
高雄市前鎮區,194295,5,2.573
高雄市茂林區,1874,0,0
高雄市桃源區,4388,0,0
高雄市那瑪夏區,3195,0,0
高雄市林園區,70481,8,11.351
高雄市茄萣區,30736,2,6.507
高雄市永安區,14086,1,7.099
高雄市彌陀區,19909,1,5.023
高雄市梓官區,36346,1,2.751
高雄市鼓山區,135161,1,0.74
高雄市左營區,195340,13,6.655
