area,population,death,rate
南投縣南投市,100960,13,12.876
南投縣埔里鎮,81574,15,18.388
南投縣草屯鎮,98431,20,20.319
南投縣竹山鎮,55493,8,14.416
南投縣集集鎮,11035,1,9.062
南投縣名間鄉,39220,9,22.947
南投縣鹿谷鄉,18010,4,22.21
南投縣中寮鄉,15083,4,26.52
南投縣魚池鄉,16154,6,37.143
南投縣國姓鄉,19098,8,41.889
南投縣水里鄉,18015,3,16.653
南投縣信義鄉,16381,3,18.314
南投縣仁愛鄉,15709,4,25.463
嘉義市東區,122462,5,4.083
嘉義市西區,147412,10,6.784
嘉義縣太保市,37497,11,29.336
嘉義縣中埔鄉,45395,13,28.638
嘉義縣番路鄉,11695,7,59.855
嘉義縣水上鄉,50084,16,31.946
嘉義縣東石鄉,25307,3,11.854
嘉義縣朴子市,42585,5,11.741
嘉義縣大林鎮,31379,2,6.374
嘉義縣民雄鄉,71834,6,8.353
嘉義縣溪口鄉,14933,1,6.697
嘉義縣新港鄉,32385,12,37.054
嘉義縣六腳鄉,23787,8,33.632
嘉義縣義竹鄉,18822,3,15.939
嘉義縣鹿草鄉,15808,6,37.955
嘉義縣竹崎鄉,36226,7,19.323
嘉義縣梅山鄉,19800,2,10.101
嘉義縣大埔鄉,4610,0,0
嘉義縣阿里山鄉,5664,1,17.655
嘉義縣布袋鎮,27509,6,21.811
基隆市暖暖區,38407,3,7.811
基隆市七堵區,54103,6,11.09
基隆市仁愛區,45021,4,8.885
基隆市信義區,51868,2,3.856
基隆市中正區,52572,1,1.902
基隆市中山區,48115,5,10.392
基隆市安樂區,82014,3,3.658
宜蘭縣蘇澳鎮,40493,5,12.348
宜蘭縣五結鄉,39657,2,5.043
宜蘭縣宜蘭市,95907,13,13.555
宜蘭縣壯圍鄉,24236,5,20.63
宜蘭縣羅東鎮,72485,6,8.278
宜蘭縣員山鄉,32376,3,9.266
宜蘭縣冬山鄉,53327,9,16.877
宜蘭縣三星鄉,21422,8,37.345
宜蘭縣大同鄉,6083,0,0
宜蘭縣頭城鎮,29666,3,10.113
宜蘭縣南澳鄉,5938,10,168.407
宜蘭縣礁溪鄉,35948,4,11.127
屏東縣佳冬鄉,19689,9,45.711
屏東縣竹田鄉,17351,7,40.343
屏東縣萬丹鄉,51261,23,44.868
屏東縣屏東市,201644,29,14.382
屏東縣潮州鎮,54703,9,16.452
屏東縣長治鄉,30159,12,39.789
屏東縣麟洛鄉,11125,8,71.91
屏東縣九如鄉,22083,3,13.585
屏東縣里港鄉,26995,2,7.409
屏東縣鹽埔鄉,26199,7,26.719
屏東縣高樹鄉,24882,8,32.152
屏東縣萬巒鄉,20609,4,19.409
屏東縣內埔鄉,55181,10,18.122
屏東縣新埤鄉,9927,6,60.441
屏東縣崁頂鄉,15916,8,50.264
屏東縣南州鄉,10808,1,9.252
屏東縣琉球鄉,12423,0,0
屏東縣三地門鄉,7662,1,13.051
屏東縣霧臺鄉,3285,0,0
屏東縣瑪家鄉,6773,1,14.765
屏東縣泰武鄉,5262,0,0
屏東縣來義鄉,7494,0,0
屏東縣春日鄉,4855,0,0
屏東縣獅子鄉,4827,4,82.867
屏東縣東港鎮,48097,8,16.633
屏東縣恆春鎮,30783,9,29.237
屏東縣枋寮鄉,24826,11,44.308
屏東縣新園鄉,35680,11,30.83
屏東縣林邊鄉,18317,2,10.919
屏東縣車城鄉,8741,6,68.642
屏東縣滿州鄉,7847,3,38.231
屏東縣枋山鄉,5535,7,126.468
屏東縣牡丹鄉,4853,0,0
彰化縣社頭鄉,43342,4,9.229
彰化縣員林市,124932,14,11.206
彰化縣田中鎮,42152,7,16.607
彰化縣彰化市,234690,20,8.522
彰化縣和美鎮,91162,8,8.776
彰化縣線西鄉,16939,8,47.228
彰化縣伸港鄉,36756,4,10.883
彰化縣秀水鄉,39344,3,7.625
彰化縣花壇鄉,46142,6,13.003
彰化縣芬園鄉,23881,5,20.937
彰化縣溪湖鎮,55675,8,14.369
彰化縣大村鄉,36762,3,8.161
彰化縣埔鹽鄉,32782,7,21.353
彰化縣埔心鄉,34788,4,11.498
彰化縣永靖鄉,37773,2,5.295
彰化縣二水鄉,15500,1,6.452
彰化縣二林鎮,51516,19,36.882
彰化縣埤頭鄉,30797,7,22.729
彰化縣芳苑鄉,34039,16,47.005
彰化縣大城鄉,17284,7,40.5
彰化縣竹塘鄉,15491,2,12.911
彰化縣溪州鄉,30391,8,26.324
彰化縣鹿港鎮,86709,13,14.993
彰化縣福興鄉,47479,17,35.805
彰化縣北斗鎮,33253,5,15.036
彰化縣田尾鄉,27567,3,10.883
新北市永和區,223999,11,4.911
新北市新店區,301168,18,5.977
新北市土城區,238500,12,5.031
新北市蘆洲區,200702,9,4.484
新北市五股區,84134,15,17.829
新北市坪林區,6538,2,30.59
新北市平溪區,4778,3,62.788
新北市烏來區,6212,0,0
新北市淡水區,165765,12,7.239
新北市瑞芳區,40600,5,12.315
新北市林口區,103219,9,8.719
新北市三芝區,23369,4,17.117
新北市八里區,38167,7,18.34
新北市三峽區,114180,10,8.758
新北市鶯歌區,87231,12,13.757
新北市中和區,414266,12,2.897
新北市樹林區,184400,11,5.965
新北市深坑區,23683,0,0
新北市板橋區,552285,30,5.432
新北市石碇區,7736,8,103.413
新北市新莊區,414156,20,4.829
新北市泰山區,78817,9,11.419
新北市三重區,388581,28,7.206
新北市雙溪區,9074,0,0
新北市貢寮區,12706,3,23.611
新北市汐止區,197749,6,3.034
新北市萬里區,22490,5,22.232
新北市金山區,22207,3,13.509
新北市石門區,12496,2,16.005
新竹市北區,149993,10,6.667
新竹市香山區,77518,7,9.03
新竹市東區,209826,14,6.672
新竹縣峨眉鄉,5593,1,17.879
新竹縣竹東鎮,96817,14,14.46
新竹縣新埔鎮,33737,7,20.749
新竹縣關西鎮,29408,6,20.403
新竹縣湖口鄉,77524,12,15.479
新竹縣芎林鄉,20165,4,19.836
新竹縣橫山鄉,13298,8,60.159
新竹縣北埔鄉,9531,3,31.476
新竹縣寶山鄉,14378,2,13.91
新竹縣尖石鄉,9412,2,21.249
新竹縣五峰鄉,4562,0,0
新竹縣竹北市,176604,25,14.156
新竹縣新豐鄉,56452,7,12.4
桃園市蘆竹區,158802,21,13.224
桃園市龜山區,152817,17,11.124
桃園市龍潭區,120201,7,5.824
桃園市復興區,11192,2,17.87
桃園市觀音區,65555,12,18.305
桃園市桃園區,434243,23,5.297
桃園市大園區,87158,12,13.768
桃園市新屋區,48772,6,12.302
