area,population,death,rate
臺中市北區,147234,5,3.396
臺中市西屯區,229499,10,4.357
臺中市北屯區,281376,8,2.843
臺中市豐原區,166969,8,4.791
臺中市東勢區,49984,1,2.001
臺中市沙鹿區,94506,7,7.407
臺中市后里區,54705,2,3.656
臺中市神岡區,65709,4,6.087
臺中市潭子區,109290,6,5.49
臺中市大雅區,95828,0,0
臺中市清水區,87158,3,3.442
臺中市梧棲區,58676,6,10.226
臺北市大安區,308722,11,3.563
臺北市文山區,273040,4,1.465
臺北市信義區,221606,4,1.805
臺北市萬華區,188225,6,3.188
臺北市中正區,158583,6,3.784
臺北市南港區,120897,1,0.827
臺北市松山區,205219,2,0.975
臺北市大同區,127086,3,2.361
臺北市中山區,228285,8,3.504
臺北市內湖區,286834,10,3.486
臺北市士林區,285017,5,1.754
臺北市北投區,254138,7,2.754
臺南市新營區,77336,6,7.758
臺南市鹽水區,25322,5,19.746
臺南市白河區,27909,3,10.749
臺南市柳營區,21092,3,14.223
臺南市後壁區,23173,3,12.946
臺南市東山區,20616,1,4.851
臺南市麻豆區,44102,5,11.337
臺南市下營區,23741,3,12.636
臺南市六甲區,22044,5,22.682
臺南市官田區,21265,1,4.703
臺南市大內區,9471,0,0
臺南市佳里區,59080,4,6.77
臺南市學甲區,25614,0,0
臺南市西港區,24576,5,20.345
臺南市新化區,43409,12,27.644
臺南市新市區,37159,4,10.765
臺南市安定區,30406,2,6.578
臺南市玉井區,13898,6,43.172
臺南市楠西區,9412,1,10.625
臺南市南化區,8652,2,23.116
臺南市左鎮區,4736,1,21.115
臺南市仁德區,75985,4,5.264
臺南市歸仁區,68233,5,7.328
臺南市關廟區,34259,4,11.676
臺南市龍崎區,3962,2,50.48
臺南市永康區,235157,13,5.528
臺南市北區,131776,10,7.589
臺南市七股區,22538,3,13.311
臺南市將軍區,19524,1,5.122
臺南市北門區,10941,0,0
臺南市安南區,193786,9,4.644
臺南市南區,125011,4,3.2
臺南市東區,186057,5,2.687
臺南市安平區,66980,2,2.986
臺南市中西區,78276,5,6.388
臺南市善化區,49570,4,8.069
臺南市山上區,7245,0,0
臺東縣成功鎮,13901,1,7.194
臺東縣綠島鄉,4079,0,0
臺東縣蘭嶼鄉,5168,0,0
臺東縣鹿野鄉,7774,1,12.863
臺東縣池上鄉,8168,2,24.486
臺東縣延平鄉,3556,0,0
臺東縣金峰鄉,3726,0,0
臺東縣臺東市,105317,14,13.293
臺東縣卑南鄉,17192,3,17.45
臺東縣東河鄉,8414,1,11.885
臺東縣長濱鄉,7103,1,14.079
臺東縣太麻里鄉,11073,2,18.062
臺東縣達仁鄉,3540,2,56.497
臺東縣大武鄉,5909,2,33.847
臺東縣關山鎮,8660,0,0
臺東縣海端鄉,4141,1,24.149
花蓮縣鳳林鎮,10811,0,0
花蓮縣光復鄉,12632,0,0
花蓮縣瑞穗鄉,11498,1,8.697
花蓮縣富里鄉,10211,2,19.587
花蓮縣萬榮鄉,6356,0,0
花蓮縣吉安鄉,83431,6,7.192
花蓮縣壽豐鄉,17882,5,27.961
花蓮縣豐濱鄉,4603,0,0
花蓮縣秀林鄉,15913,2,12.568
花蓮縣玉里鎮,23815,2,8.398
花蓮縣卓溪鄉,6067,1,16.483
花蓮縣花蓮市,103647,4,3.859
花蓮縣新城鄉,20120,0,0
苗栗縣三灣鄉,6582,2,30.386
苗栗縣南庄鄉,9892,0,0
苗栗縣苗栗市,88089,6,6.811
苗栗縣卓蘭鎮,16529,1,6.05
苗栗縣大湖鄉,14348,0,0
苗栗縣公館鄉,32970,1,3.033
苗栗縣銅鑼鄉,17760,2,11.261
苗栗縣頭屋鄉,10572,0,0
苗栗縣三義鄉,16085,1,6.217
苗栗縣西湖鄉,6957,1,14.374
苗栗縣造橋鄉,12564,1,7.959
苗栗縣獅潭鄉,4265,3,70.34
苗栗縣泰安鄉,5929,0,0
苗栗縣苑裡鎮,44970,5,11.119
苗栗縣通霄鎮,33684,2,5.938
苗栗縣竹南鎮,86297,6,6.953
苗栗縣後龍鎮,35922,4,11.135
苗栗縣頭份市,103275,8,7.746
連江縣南竿鄉,7612,0,0
連江縣北竿鄉,2534,0,0
連江縣莒光鄉,1597,0,0
連江縣東引鄉,1352,0,0
金門縣金寧鄉,31790,2,6.291
金門縣烏坵鄉,684,0,0
金門縣金城鎮,43300,0,0
金門縣金沙鎮,20790,1,4.81
金門縣金湖鎮,29950,1,3.339
金門縣烈嶼鄉,12767,0,0
雲林縣麥寮鄉,46481,6,12.909
雲林縣斗六市,108573,4,3.684
雲林縣斗南鎮,44370,4,9.015
雲林縣虎尾鎮,70902,9,12.694
雲林縣西螺鎮,45940,8,17.414
雲林縣土庫鎮,28691,7,24.398
雲林縣北港鎮,39681,6,15.121
雲林縣古坑鄉,31307,6,19.165
雲林縣大埤鄉,18904,1,5.29
雲林縣莿桐鄉,28599,5,17.483
雲林縣林內鄉,18011,3,16.656
雲林縣二崙鄉,26624,3,11.268
雲林縣崙背鄉,24165,7,28.968
雲林縣東勢鄉,14565,1,6.866
雲林縣褒忠鄉,12779,0,0
雲林縣元長鄉,25360,4,15.773
雲林縣水林鄉,24965,4,16.022
雲林縣臺西鄉,23437,2,8.534
雲林縣四湖鄉,22947,3,13.074
雲林縣口湖鄉,27017,4,14.805
高雄市旗津區,28318,0,0
高雄市小港區,157685,4,2.537
高雄市鹽埕區,23948,0,0
高雄市三民區,340126,11,3.234
高雄市新興區,51015,3,5.881
高雄市楠梓區,186780,9,4.819
高雄市鳳山區,359850,13,3.613
高雄市大寮區,112502,18,16
高雄市大樹區,42208,11,26.061
高雄市大社區,34532,2,5.792
高雄市仁武區,88703,10,11.274
高雄市鳥松區,44736,9,20.118
高雄市岡山區,97148,17,17.499
高雄市橋頭區,37875,7,18.482
高雄市燕巢區,29807,0,0
高雄市田寮區,7116,0,0
高雄市阿蓮區,28581,5,17.494
高雄市路竹區,52395,6,11.451
高雄市湖內區,29725,3,10.093
高雄市旗山區,36455,7,19.202
高雄市前金區,26829,4,14.909
高雄市美濃區,39352,4,10.165
高雄市六龜區,12789,1,7.819
高雄市甲仙區,5970,0,0
高雄市杉林區,11712,1,8.538
高雄市內門區,14302,2,13.984
高雄市苓雅區,169187,4,2.364
高雄市前鎮區,187837,9,4.791
高雄市茂林區,1976,1,50.607
高雄市桃源區,4281,0,0
高雄市那瑪夏區,3148,0,0
高雄市林園區,69801,2,2.865
高雄市茄萣區,29947,2,6.678
高雄市永安區,13854,1,7.218
高雄市彌陀區,19141,3,15.673
高雄市梓官區,35775,3,8.386
高雄市鼓山區,140523,2,1.423
高雄市左營區,197248,10,5.07
