area,population,death,rate
彰化縣員林市,124933,3,2.401
彰化縣田中鎮,41536,0,0
彰化縣彰化市,232637,1,0.43
彰化縣和美鎮,90735,3,3.306
彰化縣線西鄉,16843,0,0
彰化縣伸港鄉,37143,0,0
彰化縣秀水鄉,39261,1,2.547
彰化縣花壇鄉,45859,2,4.361
彰化縣芬園鄉,23573,0,0
彰化縣溪湖鎮,55329,1,1.807
彰化縣大村鄉,36959,0,0
彰化縣埔鹽鄉,32414,1,3.085
彰化縣埔心鄉,34734,1,2.879
彰化縣永靖鄉,36947,0,0
彰化縣二水鄉,15129,0,0
彰化縣二林鎮,50499,0,0
彰化縣埤頭鄉,30489,2,6.56
彰化縣芳苑鄉,33444,3,8.97
彰化縣大城鄉,16670,0,0
彰化縣竹塘鄉,15068,1,6.637
彰化縣溪州鄉,29693,0,0
彰化縣鹿港鎮,86819,0,0
彰化縣福興鄉,47026,0,0
彰化縣北斗鎮,33310,0,0
彰化縣田尾鄉,27276,0,0
新北市永和區,221101,0,0
新北市新店區,302231,1,0.331
新北市土城區,236872,2,0.844
新北市蘆洲區,201363,2,0.993
新北市五股區,86452,0,0
新北市坪林區,6631,0,0
新北市平溪區,4665,0,0
新北市烏來區,6458,0,0
新北市淡水區,173979,3,1.724
新北市瑞芳區,39952,1,2.503
新北市林口區,110688,0,0
新北市三芝區,22941,0,0
新北市八里區,38897,0,0
新北市三峽區,115896,3,2.589
新北市鶯歌區,86438,1,1.157
新北市中和區,412326,0,0
新北市樹林區,183880,0,0
新北市深坑區,23656,1,4.227
新北市板橋區,554854,6,1.081
新北市石碇區,7734,0,0
新北市新莊區,417968,0,0
新北市泰山區,78716,2,2.541
新北市三重區,385725,5,1.296
新北市雙溪區,8843,0,0
新北市貢寮區,12268,0,0
新北市汐止區,200775,0,0
新北市萬里區,22042,0,0
新北市金山區,21746,0,0
新北市石門區,12092,0,0
新竹市北區,151714,3,1.977
新竹市香山區,78379,2,2.552
新竹市東區,215897,0,0
新竹縣峨眉鄉,5581,0,0
新竹縣竹東鎮,96379,1,1.038
新竹縣新埔鎮,33078,0,0
新竹縣關西鎮,28441,0,0
新竹縣湖口鄉,77669,1,1.288
新竹縣芎林鄉,19995,0,0
新竹縣橫山鄉,12921,0,0
新竹縣北埔鄉,9301,0,0
新竹縣寶山鄉,14645,1,6.828
新竹縣尖石鄉,9678,0,0
新竹縣五峰鄉,4761,0,0
新竹縣竹北市,187867,2,1.065
新竹縣新豐鄉,57033,0,0
桃園市蘆竹區,164510,2,1.216
桃園市龜山區,160837,2,1.243
桃園市龍潭區,123338,3,2.432
桃園市復興區,12056,0,0
桃園市觀音區,67451,0,0
桃園市桃園區,447811,2,0.447
桃園市大園區,91067,1,1.098
桃園市新屋區,49224,2,4.063
桃園市楊梅區,170639,1,0.586
桃園市大溪區,94956,5,5.266
桃園市八德區,202633,0,0
桃園市中壢區,412652,5,1.212
桃園市平鎮區,226559,2,0.883
澎湖縣馬公市,62590,1,1.598
澎湖縣湖西鄉,14640,1,6.831
澎湖縣白沙鄉,9824,0,0
澎湖縣西嶼鄉,8358,0,0
澎湖縣望安鄉,5266,0,0
澎湖縣七美鄉,3833,0,0
臺中市南屯區,170902,2,1.17
臺中市烏日區,75495,0,0
臺中市新社區,24568,1,4.07
臺中市石岡區,14930,0,0
臺中市外埔區,32256,1,3.1
臺中市大肚區,57279,2,3.492
臺中市霧峰區,65623,0,0
臺中市太平區,192115,2,1.041
臺中市大里區,212284,5,2.355
臺中市和平區,11006,0,0
臺中市中區,18480,0,0
臺中市東區,76198,0,0
臺中市南區,126017,2,1.587
臺中市大甲區,77620,0,0
臺中市大安區,19239,2,10.396
臺中市龍井區,77975,0,0
臺中市西區,115774,2,1.728
臺中市北區,147480,0,0
臺中市西屯區,229005,3,1.31
臺中市北屯區,279969,1,0.357
臺中市豐原區,167057,3,1.796
臺中市東勢區,50235,0,0
臺中市沙鹿區,94178,0,0
臺中市后里區,54824,1,1.824
臺中市神岡區,65705,0,0
臺中市潭子區,109050,1,0.917
臺中市大雅區,95887,0,0
臺中市清水區,86924,1,1.15
臺中市梧棲區,58331,1,1.714
臺北市大安區,308686,2,0.648
臺北市文山區,273686,1,0.365
臺北市信義區,223113,0,0
臺北市萬華區,189387,1,0.528
臺北市中正區,158903,2,1.259
臺北市南港區,121576,1,0.823
臺北市松山區,205633,1,0.486
臺北市大同區,127651,0,0
臺北市中山區,229309,1,0.436
臺北市內湖區,287442,3,1.044
臺北市士林區,286339,3,1.048
臺北市北投區,255183,2,0.784
臺南市新營區,77622,0,0
臺南市鹽水區,25377,0,0
臺南市白河區,28073,1,3.562
臺南市柳營區,21173,0,0
臺南市後壁區,23305,2,8.582
臺南市東山區,20746,0,0
臺南市麻豆區,44221,3,6.784
臺南市下營區,23876,1,4.188
臺南市六甲區,22120,1,4.521
臺南市官田區,21299,0,0
臺南市大內區,9576,0,0
臺南市佳里區,59114,1,1.692
臺南市學甲區,25658,0,0
臺南市西港區,24680,0,0
臺南市新化區,43439,3,6.906
臺南市新市區,37007,1,2.702
臺南市安定區,30463,0,0
臺南市玉井區,13971,2,14.315
臺南市楠西區,9519,1,10.505
臺南市南化區,8711,1,11.48
臺南市左鎮區,4776,0,0
臺南市仁德區,75925,2,2.634
臺南市歸仁區,68396,0,0
臺南市關廟區,34321,0,0
臺南市龍崎區,3989,0,0
臺南市永康區,234817,1,0.426
臺南市北區,132049,3,2.272
臺南市七股區,22713,1,4.403
臺南市將軍區,19640,0,0
臺南市北門區,11038,0,0
臺南市安南區,193628,3,1.549
臺南市南區,124841,1,0.801
臺南市東區,186362,1,0.537
臺南市安平區,66721,1,1.499
臺南市中西區,78212,1,1.279
臺南市善化區,49040,0,0
臺南市山上區,7305,0,0
臺東縣成功鎮,14033,0,0
臺東縣綠島鄉,4080,0,0
臺東縣蘭嶼鄉,5163,0,0
臺東縣鹿野鄉,7864,0,0
臺東縣池上鄉,8205,1,12.188
臺東縣延平鄉,3613,0,0
臺東縣金峰鄉,3726,0,0
臺東縣臺東市,105505,1,0.948
臺東縣卑南鄉,17285,0,0
臺東縣東河鄉,8449,0,0
臺東縣長濱鄉,7166,0,0
臺東縣太麻里鄉,11139,0,0
臺東縣達仁鄉,3562,0,0
臺東縣大武鄉,6020,1,16.611
臺東縣關山鎮,8684,0,0
臺東縣海端鄉,4197,0,0
花蓮縣鳳林鎮,10838,0,0
花蓮縣光復鄉,12751,0,0
花蓮縣瑞穗鄉,11643,0,0
花蓮縣富里鄉,10267,1,9.74
花蓮縣萬榮鄉,6402,0,0
花蓮縣吉安鄉,83231,0,0
花蓮縣壽豐鄉,17964,2,11.133
花蓮縣豐濱鄉,4708,0,0
花蓮縣秀林鄉,15943,1,6.272
花蓮縣玉里鎮,23988,1,4.169
花蓮縣卓溪鄉,6089,0,0
花蓮縣花蓮市,103834,2,1.926
花蓮縣新城鄉,20130,0,0
苗栗縣三灣鄉,6603,1,15.145
苗栗縣南庄鄉,10005,0,0
苗栗縣苗栗市,88159,1,1.134
苗栗縣卓蘭鎮,16687,0,0
苗栗縣大湖鄉,14451,0,0
苗栗縣公館鄉,33230,1,3.009
苗栗縣銅鑼鄉,17848,0,0
苗栗縣頭屋鄉,10645,0,0
苗栗縣三義鄉,16169,0,0
苗栗縣西湖鄉,7023,0,0
苗栗縣造橋鄉,12689,0,0
苗栗縣獅潭鄉,4318,0,0
苗栗縣泰安鄉,6024,0,0
苗栗縣苑裡鎮,45148,2,4.43
苗栗縣通霄鎮,33937,0,0
苗栗縣竹南鎮,86185,2,2.321
苗栗縣後龍鎮,36199,2,5.525
苗栗縣頭份市,103083,1,0.97
連江縣南竿鄉,7662,0,0
連江縣北竿鄉,2444,0,0
連江縣莒光鄉,1615,0,0
連江縣東引鄉,1358,0,0
金門縣金寧鄉,31859,1,3.139
金門縣烏坵鄉,683,0,0
金門縣金城鎮,43366,0,0
金門縣金沙鎮,20814,0,0
金門縣金湖鎮,29930,0,0
金門縣烈嶼鄉,12832,0,0
雲林縣麥寮鄉,46219,2,4.327
雲林縣斗六市,108597,1,0.921
雲林縣斗南鎮,44526,1,2.246
雲林縣虎尾鎮,70860,1,1.411
雲林縣西螺鎮,45995,5,10.871
雲林縣土庫鎮,28758,1,3.477
雲林縣北港鎮,39858,0,0
雲林縣古坑鄉,31310,2,6.388
雲林縣大埤鄉,19010,0,0
雲林縣莿桐鄉,28704,2,6.968
雲林縣林內鄉,17940,1,5.574
雲林縣二崙鄉,26814,1,3.729
雲林縣崙背鄉,24281,1,4.118
雲林縣東勢鄉,14720,0,0
雲林縣褒忠鄉,12868,0,0
雲林縣元長鄉,25592,1,3.907
雲林縣水林鄉,25254,1,3.96
雲林縣臺西鄉,23663,0,0
雲林縣四湖鄉,23155,0,0
雲林縣口湖鄉,27230,2,7.345
高雄市旗津區,28462,0,0
高雄市小港區,157744,1,0.634
高雄市鹽埕區,24048,0,0
高雄市三民區,340730,2,0.587
高雄市新興區,51040,0,0
高雄市楠梓區,185947,2,1.076
高雄市鳳山區,359630,1,0.278
高雄市大寮區,112413,3,2.669
高雄市大樹區,42382,2,4.719
高雄市大社區,34623,1,2.888
高雄市仁武區,87940,4,4.549
高雄市鳥松區,44538,1,2.245
高雄市岡山區,97091,2,2.06
高雄市橋頭區,37644,2,5.313
高雄市燕巢區,29795,0,0
高雄市田寮區,7148,0,0
高雄市阿蓮區,28661,1,3.489
高雄市路竹區,52531,0,0
高雄市湖內區,29783,0,0
高雄市旗山區,36630,1,2.73
高雄市前金區,26843,0,0
高雄市美濃區,39560,2,5.056
高雄市六龜區,12900,0,0
高雄市甲仙區,6005,0,0
高雄市杉林區,11773,0,0
高雄市內門區,14402,0,0
高雄市苓雅區,169584,0,0
高雄市前鎮區,188181,2,1.063
高雄市茂林區,1982,0,0
高雄市桃源區,4308,0,0
高雄市那瑪夏區,3151,0,0
高雄市林園區,69858,0,0
高雄市茄萣區,30041,0,0
高雄市永安區,13901,0,0
高雄市彌陀區,19247,1,5.196
高雄市梓官區,35906,0,0
高雄市鼓山區,140211,0,0
高雄市左營區,196974,3,1.523
