area,population,death,rate
南投縣南投市,99224,2,2.016
南投縣埔里鎮,79737,1,1.254
南投縣草屯鎮,97612,3,3.073
南投縣竹山鎮,53920,0,0
南投縣集集鎮,10605,0,0
南投縣名間鄉,37927,2,5.273
南投縣鹿谷鄉,17477,0,0
南投縣中寮鄉,14513,0,0
南投縣魚池鄉,15624,0,0
南投縣國姓鄉,18208,0,0
南投縣水里鄉,17241,1,5.8
南投縣信義鄉,15986,1,6.255
南投縣仁愛鄉,15910,0,0
嘉義市東區,120788,0,0
嘉義市西區,146865,2,1.362
嘉義縣太保市,38307,2,5.221
嘉義縣中埔鄉,44314,2,4.513
嘉義縣番路鄉,11249,3,26.669
嘉義縣水上鄉,49167,1,2.034
嘉義縣東石鄉,24154,1,4.14
嘉義縣朴子市,41821,2,4.782
嘉義縣大林鎮,30634,2,6.529
嘉義縣民雄鄉,71361,1,1.401
嘉義縣溪口鄉,14292,0,0
嘉義縣新港鄉,31397,0,0
嘉義縣六腳鄉,22500,1,4.444
嘉義縣義竹鄉,17832,0,0
嘉義縣鹿草鄉,15099,1,6.623
嘉義縣竹崎鄉,35167,1,2.844
嘉義縣梅山鄉,18933,1,5.282
嘉義縣大埔鄉,4590,0,0
嘉義縣阿里山鄉,5547,1,18.028
嘉義縣布袋鎮,26354,1,3.794
基隆市暖暖區,38550,0,0
基隆市七堵區,53737,0,0
基隆市仁愛區,43229,0,0
基隆市信義區,52756,0,0
基隆市中正區,51484,0,0
基隆市中山區,46840,0,0
基隆市安樂區,82336,0,0
宜蘭縣蘇澳鎮,39132,0,0
宜蘭縣五結鄉,40034,1,2.498
宜蘭縣宜蘭市,95589,1,1.046
宜蘭縣壯圍鄉,24390,0,0
宜蘭縣羅東鎮,71897,0,0
宜蘭縣員山鄉,32297,0,0
宜蘭縣冬山鄉,53111,0,0
宜蘭縣三星鄉,21251,1,4.706
宜蘭縣大同鄉,6141,0,0
宜蘭縣頭城鎮,28951,0,0
宜蘭縣南澳鄉,5964,1,16.767
宜蘭縣礁溪鄉,35404,3,8.474
屏東縣佳冬鄉,18823,0,0
屏東縣竹田鄉,16843,0,0
屏東縣萬丹鄉,50396,0,0
屏東縣屏東市,198795,6,3.018
屏東縣潮州鎮,53831,2,3.715
屏東縣長治鄉,29549,1,3.384
屏東縣麟洛鄉,10903,1,9.172
屏東縣九如鄉,21974,1,4.551
屏東縣里港鄉,25845,1,3.869
屏東縣鹽埔鄉,25325,0,0
屏東縣高樹鄉,23966,1,4.173
屏東縣萬巒鄉,20455,2,9.778
屏東縣內埔鄉,53575,0,0
屏東縣新埤鄉,9734,0,0
屏東縣崁頂鄉,15408,1,6.49
屏東縣南州鄉,10494,2,19.059
屏東縣琉球鄉,12214,0,0
屏東縣三地門鄉,7663,0,0
屏東縣霧臺鄉,3297,0,0
屏東縣瑪家鄉,6786,1,14.736
屏東縣泰武鄉,5411,0,0
屏東縣來義鄉,7437,0,0
屏東縣春日鄉,4942,0,0
屏東縣獅子鄉,4916,0,0
屏東縣東港鎮,47115,1,2.122
屏東縣恆春鎮,30650,1,3.263
屏東縣枋寮鄉,23967,3,12.517
屏東縣新園鄉,34400,2,5.814
屏東縣林邊鄉,17540,0,0
屏東縣車城鄉,8381,0,0
屏東縣滿州鄉,7668,1,13.041
屏東縣枋山鄉,5333,2,37.502
屏東縣牡丹鄉,4857,0,0
彰化縣社頭鄉,42563,0,0
彰化縣員林市,125071,0,0
彰化縣田中鎮,41225,1,2.426
彰化縣彰化市,232295,0,0
彰化縣和美鎮,90502,1,1.105
彰化縣線西鄉,16715,0,0
彰化縣伸港鄉,37501,2,5.333
彰化縣秀水鄉,39078,0,0
彰化縣花壇鄉,45514,0,0
彰化縣芬園鄉,23372,2,8.557
彰化縣溪湖鎮,55165,1,1.813
彰化縣大村鄉,37108,0,0
彰化縣埔鹽鄉,32160,1,3.109
彰化縣埔心鄉,34740,0,0
彰化縣永靖鄉,36595,0,0
彰化縣二水鄉,14823,1,6.746
彰化縣二林鎮,50014,0,0
彰化縣埤頭鄉,30388,0,0
彰化縣芳苑鄉,33046,2,6.052
彰化縣大城鄉,16345,0,0
彰化縣竹塘鄉,14920,0,0
彰化縣溪州鄉,29370,3,10.215
彰化縣鹿港鎮,86929,0,0
彰化縣福興鄉,46707,1,2.141
彰化縣北斗鎮,33330,1,3
彰化縣田尾鄉,26973,0,0
新北市永和區,220619,0,0
新北市新店區,303624,3,0.988
新北市土城區,237762,3,1.262
新北市蘆洲區,202026,1,0.495
新北市五股區,88165,0,0
新北市坪林區,6698,0,0
新北市平溪區,4533,0,0
新北市烏來區,6434,0,0
新北市淡水區,179036,0,0
新北市瑞芳區,39495,0,0
新北市林口區,116000,1,0.862
新北市三芝區,22721,0,0
新北市八里區,39555,1,2.528
新北市三峽區,116587,0,0
新北市鶯歌區,86945,2,2.3
新北市中和區,413067,3,0.726
新北市樹林區,183906,0,0
新北市深坑區,23714,1,4.217
新北市板橋區,557120,2,0.359
新北市石碇區,7622,1,13.12
新北市新莊區,420684,2,0.475
新北市泰山區,78731,0,0
新北市三重區,386236,4,1.036
新北市雙溪區,8632,0,0
新北市貢寮區,12006,0,0
新北市汐止區,203621,0,0
新北市萬里區,21840,0,0
新北市金山區,21377,0,0
新北市石門區,11816,0,0
新竹市北區,152400,2,1.312
新竹市香山區,78659,2,2.543
新竹市東區,218054,0,0
新竹縣峨眉鄉,5467,0,0
新竹縣竹東鎮,97140,1,1.029
新竹縣新埔鎮,32838,0,0
新竹縣關西鎮,28034,2,7.134
新竹縣湖口鄉,77914,1,1.283
新竹縣芎林鄉,19926,1,5.019
新竹縣橫山鄉,12771,1,7.83
新竹縣北埔鄉,9172,1,10.903
新竹縣寶山鄉,14615,0,0
新竹縣尖石鄉,9637,0,0
新竹縣五峰鄉,4572,0,0
新竹縣竹北市,194941,1,0.513
新竹縣新豐鄉,57269,1,1.746
桃園市蘆竹區,166497,0,0
桃園市龜山區,163082,4,2.453
桃園市龍潭區,124040,2,1.612
桃園市復興區,12222,0,0
桃園市觀音區,68034,2,2.94
桃園市桃園區,453275,1,0.221
桃園市大園區,93087,1,1.074
桃園市新屋區,49290,3,6.086
桃園市楊梅區,173252,0,0
桃園市大溪區,95576,1,1.046
桃園市八德區,206409,3,1.453
桃園市中壢區,417671,2,0.479
桃園市平鎮區,228519,4,1.75
澎湖縣馬公市,62941,0,0
澎湖縣湖西鄉,14994,0,0
澎湖縣白沙鄉,9837,0,0
澎湖縣西嶼鄉,8316,0,0
澎湖縣望安鄉,5258,0,0
澎湖縣七美鄉,3801,0,0
臺中市南屯區,173815,4,2.301
臺中市烏日區,75635,1,1.322
臺中市新社區,24287,0,0
臺中市石岡區,14742,0,0
臺中市外埔區,32180,1,3.108
臺中市大肚區,57075,0,0
臺中市霧峰區,65381,3,4.588
臺中市太平區,193879,0,0
臺中市大里區,212738,0,0
臺中市和平區,10898,0,0
臺中市中區,18395,1,5.436
臺中市東區,75900,0,0
臺中市南區,126645,0,0
臺中市大甲區,76769,0,0
臺中市大安區,19086,0,0
臺中市龍井區,78024,0,0
臺中市西區,115289,1,0.867
臺中市北區,147379,0,0
臺中市西屯區,230611,2,0.867
臺中市北屯區,283755,6,2.115
臺中市豐原區,166812,2,1.199
臺中市東勢區,49705,0,0
臺中市沙鹿區,94815,2,2.109
臺中市后里區,54626,1,1.831
臺中市神岡區,65699,1,1.522
臺中市潭子區,109351,1,0.914
臺中市大雅區,95736,0,0
臺中市清水區,87575,1,1.142
臺中市梧棲區,58902,0,0
臺北市大安區,307526,2,0.65
臺北市文山區,271674,0,0
臺北市信義區,219744,0,0
臺北市萬華區,186848,1,0.535
臺北市中正區,157743,2,1.268
臺北市南港區,120161,1,0.832
臺北市松山區,204043,0,0
臺北市大同區,125909,0,0
臺北市中山區,227266,0,0
臺北市內湖區,285526,1,0.35
臺北市士林區,283282,1,0.353
臺北市北投區,253155,0,0
臺南市新營區,76966,1,1.299
臺南市鹽水區,25201,0,0
臺南市白河區,27656,0,0
臺南市柳營區,21022,1,4.757
臺南市後壁區,22980,0,0
臺南市東山區,20405,0,0
臺南市麻豆區,43960,0,0
臺南市下營區,23643,1,4.23
臺南市六甲區,21855,0,0
臺南市官田區,21364,1,4.681
臺南市大內區,9373,0,0
臺南市佳里區,59085,1,1.692
臺南市學甲區,25474,2,7.851
臺南市西港區,24553,0,0
臺南市新化區,43228,2,4.627
臺南市新市區,37282,0,0
臺南市安定區,30375,3,9.877
臺南市玉井區,13750,0,0
臺南市楠西區,9305,0,0
臺南市南化區,8576,0,0
臺南市左鎮區,4668,0,0
臺南市仁德區,76088,2,2.629
臺南市歸仁區,68157,1,1.467
臺南市關廟區,34199,1,2.924
臺南市龍崎區,3875,0,0
臺南市永康區,235798,6,2.545
臺南市北區,131370,0,0
臺南市七股區,22308,1,4.483
臺南市將軍區,19321,0,0
臺南市北門區,10796,0,0
臺南市安南區,194189,0,0
臺南市南區,124676,1,0.802
臺南市東區,185903,3,1.614
臺南市安平區,67105,4,5.961
臺南市中西區,78494,1,1.274
臺南市善化區,50039,0,0
臺南市山上區,7177,0,0
臺東縣成功鎮,13729,0,0
臺東縣綠島鄉,4042,0,0
臺東縣蘭嶼鄉,5133,1,19.482
臺東縣鹿野鄉,7742,0,0
臺東縣池上鄉,8140,0,0
臺東縣延平鄉,3543,0,0
臺東縣金峰鄉,3697,0,0
臺東縣臺東市,105138,0,0
臺東縣卑南鄉,17117,0,0
臺東縣東河鄉,8338,0,0
臺東縣長濱鄉,7008,2,28.539
臺東縣太麻里鄉,10995,1,9.095
臺東縣達仁鄉,3506,0,0
臺東縣大武鄉,5828,0,0
臺東縣關山鎮,8561,0,0
臺東縣海端鄉,4116,0,0
花蓮縣鳳林鎮,10816,0,0
花蓮縣光復鄉,12528,0,0
花蓮縣瑞穗鄉,11417,1,8.759
花蓮縣富里鄉,10151,0,0
花蓮縣萬榮鄉,6308,0,0
花蓮縣吉安鄉,83576,2,2.393
花蓮縣壽豐鄉,17790,0,0
花蓮縣豐濱鄉,4465,0,0
花蓮縣秀林鄉,15932,0,0
花蓮縣玉里鎮,23609,1,4.236
花蓮縣卓溪鄉,6037,0,0
花蓮縣花蓮市,103324,1,0.968
花蓮縣新城鄉,20110,1,4.973
苗栗縣三灣鄉,6526,0,0
苗栗縣南庄鄉,9796,0,0
苗栗縣苗栗市,87960,0,0
苗栗縣卓蘭鎮,16439,0,0
苗栗縣大湖鄉,14170,1,7.057
苗栗縣公館鄉,32754,0,0
苗栗縣銅鑼鄉,17579,0,0
苗栗縣頭屋鄉,10455,0,0
苗栗縣三義鄉,15957,0,0
苗栗縣西湖鄉,6860,0,0
苗栗縣造橋鄉,12452,1,8.031
苗栗縣獅潭鄉,4228,0,0
苗栗縣泰安鄉,5892,0,0
苗栗縣苑裡鎮,44857,0,0
苗栗縣通霄鎮,33423,0,0
苗栗縣竹南鎮,86614,0,0
苗栗縣後龍鎮,35665,1,2.804
苗栗縣頭份市,103806,1,0.963
連江縣南竿鄉,7597,0,0
連江縣北竿鄉,2594,0,0
連江縣莒光鄉,1538,0,0
連江縣東引鄉,1351,0,0
金門縣金寧鄉,32530,0,0
金門縣烏坵鄉,677,0,0
金門縣金城鎮,43275,1,2.311
金門縣金沙鎮,20819,1,4.803
金門縣金湖鎮,30186,0,0
金門縣烈嶼鄉,12766,0,0
雲林縣麥寮鄉,47253,0,0
雲林縣斗六市,108634,4,3.682
雲林縣斗南鎮,44301,0,0
雲林縣虎尾鎮,70999,4,5.634
雲林縣西螺鎮,45693,0,0
雲林縣土庫鎮,28505,0,0
雲林縣北港鎮,39363,0,0
雲林縣古坑鄉,31179,0,0
雲林縣大埤鄉,18781,0,0
雲林縣莿桐鄉,28525,2,7.011
雲林縣林內鄉,17755,0,0
雲林縣二崙鄉,26348,3,11.386
雲林縣崙背鄉,24017,1,4.164
