area,population,death,rate
南投縣南投市,99199,12,12.097
南投縣埔里鎮,79789,20,25.066
南投縣草屯鎮,97608,13,13.319
南投縣竹山鎮,53932,9,16.688
南投縣集集鎮,10615,1,9.421
南投縣名間鄉,37951,6,15.81
南投縣鹿谷鄉,17509,6,34.268
南投縣中寮鄉,14495,3,20.697
南投縣魚池鄉,15611,2,12.811
南投縣國姓鄉,18245,7,38.367
南投縣水里鄉,17247,3,17.394
南投縣信義鄉,16006,0,0
南投縣仁愛鄉,15905,6,37.724
嘉義市東區,120825,11,9.104
嘉義市西區,146865,12,8.171
嘉義縣太保市,38301,15,39.163
嘉義縣中埔鄉,44325,10,22.561
嘉義縣番路鄉,11262,7,62.156
嘉義縣水上鄉,49195,6,12.196
嘉義縣東石鄉,24194,11,45.466
嘉義縣朴子市,41855,13,31.06
嘉義縣大林鎮,30684,7,22.813
嘉義縣民雄鄉,71362,11,15.414
嘉義縣溪口鄉,14283,4,28.005
嘉義縣新港鄉,31420,6,19.096
嘉義縣六腳鄉,22540,8,35.492
嘉義縣義竹鄉,17883,8,44.735
嘉義縣鹿草鄉,15118,2,13.229
嘉義縣竹崎鄉,35207,6,17.042
嘉義縣梅山鄉,18963,4,21.094
嘉義縣大埔鄉,4596,0,0
嘉義縣阿里山鄉,5544,0,0
嘉義縣布袋鎮,26381,1,3.791
基隆市暖暖區,38535,2,5.19
基隆市七堵區,53732,4,7.444
基隆市仁愛區,43201,4,9.259
基隆市信義區,52778,2,3.789
基隆市中正區,51483,5,9.712
基隆市中山區,46897,0,0
基隆市安樂區,82267,8,9.724
宜蘭縣蘇澳鎮,39155,9,22.986
宜蘭縣五結鄉,39959,9,22.523
宜蘭縣宜蘭市,95562,17,17.789
宜蘭縣壯圍鄉,24424,3,12.283
宜蘭縣羅東鎮,71898,5,6.954
宜蘭縣員山鄉,32284,2,6.195
宜蘭縣冬山鄉,53103,11,20.714
宜蘭縣三星鄉,21278,4,18.799
宜蘭縣大同鄉,6143,4,65.115
宜蘭縣頭城鎮,28985,7,24.15
宜蘭縣南澳鄉,5970,3,50.251
宜蘭縣礁溪鄉,35417,9,25.412
屏東縣佳冬鄉,18846,4,21.225
屏東縣竹田鄉,16863,7,41.511
屏東縣萬丹鄉,50427,9,17.848
屏東縣屏東市,198990,34,17.086
屏東縣潮州鎮,53831,10,18.577
屏東縣長治鄉,29536,14,47.4
屏東縣麟洛鄉,10906,3,27.508
屏東縣九如鄉,21989,7,31.834
屏東縣里港鄉,25853,7,27.076
屏東縣鹽埔鄉,25332,7,27.633
屏東縣高樹鄉,24006,4,16.663
屏東縣萬巒鄉,20473,2,9.769
屏東縣內埔鄉,53583,10,18.663
屏東縣新埤鄉,9737,6,61.621
屏東縣崁頂鄉,15419,4,25.942
屏東縣南州鄉,10513,2,19.024
屏東縣琉球鄉,12232,0,0
屏東縣三地門鄉,7673,0,0
屏東縣霧臺鄉,3295,0,0
屏東縣瑪家鄉,6787,2,29.468
屏東縣泰武鄉,5408,0,0
屏東縣來義鄉,7427,0,0
屏東縣春日鄉,4944,0,0
屏東縣獅子鄉,4912,0,0
屏東縣東港鎮,47161,3,6.361
屏東縣恆春鎮,30662,6,19.568
屏東縣枋寮鄉,24023,8,33.301
屏東縣新園鄉,34468,8,23.21
屏東縣林邊鄉,17583,3,17.062
屏東縣車城鄉,8403,5,59.503
屏東縣滿州鄉,7686,3,39.032
屏東縣枋山鄉,5349,7,130.866
屏東縣牡丹鄉,4867,0,0
彰化縣社頭鄉,42573,6,14.093
彰化縣員林市,125008,21,16.799
彰化縣田中鎮,41244,1,2.425
彰化縣彰化市,232259,22,9.472
彰化縣和美鎮,90530,18,19.883
彰化縣線西鄉,16733,3,17.929
彰化縣伸港鄉,37449,3,8.011
彰化縣秀水鄉,39068,10,25.596
彰化縣花壇鄉,45566,12,26.335
彰化縣芬園鄉,23383,2,8.553
彰化縣溪湖鎮,55185,13,23.557
彰化縣大村鄉,37124,2,5.387
彰化縣埔鹽鄉,32183,9,27.965
彰化縣埔心鄉,34734,3,8.637
彰化縣永靖鄉,36651,3,8.185
彰化縣二水鄉,14843,3,20.212
彰化縣二林鎮,50075,13,25.961
彰化縣埤頭鄉,30394,7,23.031
彰化縣芳苑鄉,33084,17,51.384
彰化縣大城鄉,16359,5,30.564
彰化縣竹塘鄉,14926,5,33.499
彰化縣溪州鄉,29411,10,34.001
彰化縣鹿港鎮,86931,17,19.556
彰化縣福興鄉,46748,8,17.113
彰化縣北斗鎮,33348,5,14.993
彰化縣田尾鄉,26993,3,11.114
新北市永和區,220595,9,4.08
新北市新店區,303445,14,4.614
新北市土城區,237696,7,2.945
新北市蘆洲區,201883,9,4.458
新北市五股區,88000,6,6.818
新北市坪林區,6689,2,29.9
新北市平溪區,4546,0,0
新北市烏來區,6433,2,31.09
新北市淡水區,178610,10,5.599
新北市瑞芳區,39536,5,12.647
新北市林口區,115582,3,2.596
新北市三芝區,22768,2,8.784
新北市八里區,39531,8,20.237
新北市三峽區,116478,14,12.019
新北市鶯歌區,86869,4,4.605
新北市中和區,413069,14,3.389
新北市樹林區,183926,11,5.981
新北市深坑區,23725,3,12.645
新北市板橋區,556897,21,3.771
新北市石碇區,7629,1,13.108
新北市新莊區,420473,26,6.184
新北市泰山區,78751,8,10.159
新北市三重區,386336,26,6.73
新北市雙溪區,8665,0,0
新北市貢寮區,12033,3,24.931
新北市汐止區,203429,9,4.424
新北市萬里區,21872,4,18.288
新北市金山區,21396,4,18.695
新北市石門區,11834,0,0
新竹市北區,152351,18,11.815
新竹市香山區,78611,16,20.353
新竹市東區,217841,18,8.263
新竹縣峨眉鄉,5479,0,0
新竹縣竹東鎮,97127,11,11.325
新竹縣新埔鎮,32798,13,39.637
新竹縣關西鎮,28055,5,17.822
新竹縣湖口鄉,77908,13,16.686
新竹縣芎林鄉,19934,2,10.033
新竹縣橫山鄉,12789,4,31.277
新竹縣北埔鄉,9178,1,10.896
新竹縣寶山鄉,14626,2,13.674
新竹縣尖石鄉,9638,1,10.376
新竹縣五峰鄉,4593,1,21.772
新竹縣竹北市,194516,22,11.31
新竹縣新豐鄉,57292,6,10.473
桃園市蘆竹區,166406,22,13.221
桃園市龜山區,162921,25,15.345
桃園市龍潭區,124031,19,15.319
桃園市復興區,12176,1,8.213
桃園市觀音區,67956,12,17.658
桃園市桃園區,452824,23,5.079
桃園市大園區,93078,15,16.116
桃園市新屋區,49256,12,24.363
桃園市楊梅區,173049,18,10.402
桃園市大溪區,95550,23,24.071
桃園市八德區,205974,20,9.71
桃園市中壢區,417380,36,8.625
桃園市平鎮區,228436,23,10.068
澎湖縣馬公市,62999,4,6.349
澎湖縣湖西鄉,14997,4,26.672
