area,population,death,rate
花蓮縣光復鄉,13227,1,7.56
花蓮縣瑞穗鄉,11935,5,41.894
花蓮縣富里鄉,10645,6,56.364
花蓮縣萬榮鄉,6421,0,0
花蓮縣吉安鄉,83237,9,10.812
花蓮縣壽豐鄉,18191,8,43.978
花蓮縣豐濱鄉,4557,0,0
花蓮縣秀林鄉,15660,7,44.7
花蓮縣玉里鎮,25050,3,11.976
花蓮縣卓溪鄉,6044,0,0
花蓮縣花蓮市,105759,13,12.292
花蓮縣新城鄉,20191,9,44.574
苗栗縣三灣鄉,7018,1,14.249
苗栗縣南庄鄉,10566,4,37.857
苗栗縣苗栗市,90536,4,4.418
苗栗縣卓蘭鎮,18075,4,22.13
苗栗縣大湖鄉,15304,2,13.068
苗栗縣公館鄉,34523,1,2.897
苗栗縣銅鑼鄉,18744,8,42.68
苗栗縣頭屋鄉,11253,4,35.546
苗栗縣三義鄉,17016,0,0
苗栗縣西湖鄉,7461,1,13.403
苗栗縣造橋鄉,13353,2,14.978
苗栗縣獅潭鄉,4621,2,43.281
苗栗縣泰安鄉,6057,1,16.51
苗栗縣苑裡鎮,47876,5,10.444
苗栗縣通霄鎮,36189,6,16.58
苗栗縣竹南鎮,84399,8,9.479
苗栗縣後龍鎮,37846,7,18.496
苗栗縣頭份市,103274,15,14.524
連江縣南竿鄉,7424,0,0
連江縣北竿鄉,2325,0,0
連江縣莒光鄉,1530,0,0
連江縣東引鄉,1267,0,0
金門縣金寧鄉,28776,5,17.376
金門縣烏坵鄉,664,0,0
金門縣金城鎮,42283,2,4.73
金門縣金沙鎮,20065,0,0
金門縣金湖鎮,28328,2,7.06
金門縣烈嶼鄉,12416,0,0
雲林縣麥寮鄉,44504,9,20.223
雲林縣斗六市,108320,18,16.617
雲林縣斗南鎮,45623,10,21.919
雲林縣虎尾鎮,70514,19,26.945
雲林縣西螺鎮,46835,11,23.487
雲林縣土庫鎮,29416,11,37.395
雲林縣北港鎮,41032,12,29.245
雲林縣古坑鄉,32348,4,12.366
雲林縣大埤鄉,19759,5,25.305
雲林縣莿桐鄉,29233,9,30.787
雲林縣林內鄉,18699,10,53.479
雲林縣二崙鄉,27958,5,17.884
雲林縣崙背鄉,25477,15,58.877
雲林縣東勢鄉,15424,7,45.384
雲林縣褒忠鄉,13357,5,37.434
雲林縣元長鄉,26898,7,26.024
雲林縣水林鄉,26543,4,15.07
雲林縣臺西鄉,24581,0,0
雲林縣四湖鄉,24752,3,12.12
雲林縣口湖鄉,28520,9,31.557
高雄市旗津區,29010,0,0
高雄市小港區,156145,20,12.809
高雄市鹽埕區,25029,3,11.986
高雄市三民區,346361,15,4.331
高雄市新興區,51955,7,13.473
高雄市楠梓區,179802,22,12.236
高雄市鳳山區,356008,33,9.269
高雄市大寮區,111609,34,30.463
高雄市大樹區,43160,14,32.437
高雄市大社區,34557,4,11.575
高雄市仁武區,82492,13,15.759
高雄市鳥松區,43943,7,15.93
高雄市岡山區,97781,20,20.454
高雄市橋頭區,37278,3,8.048
高雄市燕巢區,30163,2,6.631
高雄市田寮區,7488,1,13.355
高雄市阿蓮區,29353,6,20.441
高雄市路竹區,53039,9,16.969
高雄市湖內區,29621,4,13.504
高雄市旗山區,37794,6,15.876
高雄市前金區,27405,4,14.596
高雄市美濃區,40853,3,7.343
高雄市六龜區,13480,3,22.255
高雄市甲仙區,6282,3,47.755
高雄市杉林區,12407,2,16.12
高雄市內門區,15009,2,13.325
高雄市苓雅區,174609,18,10.309
高雄市前鎮區,192732,19,9.858
高雄市茂林區,1886,0,0
高雄市桃源區,4237,0,0
高雄市那瑪夏區,3142,0,0
高雄市林園區,70344,18,25.589
高雄市茄萣區,30557,3,9.818
高雄市永安區,14149,2,14.135
高雄市彌陀區,19658,0,0
高雄市梓官區,36424,4,10.982
高雄市鼓山區,136594,9,6.589
高雄市左營區,196156,23,11.725
