area,population,death,rate
臺南市六甲區,22108,3,13.57
臺南市官田區,21255,1,4.705
臺南市大內區,9530,0,0
臺南市佳里區,59055,1,1.693
臺南市學甲區,25676,0,0
臺南市西港區,24667,1,4.054
臺南市新化區,43416,7,16.123
臺南市新市區,37072,1,2.697
臺南市安定區,30439,0,0
臺南市玉井區,13957,4,28.659
臺南市楠西區,9470,1,10.56
臺南市南化區,8672,1,11.531
臺南市左鎮區,4769,1,20.969
臺南市仁德區,75896,2,2.635
臺南市歸仁區,68387,2,2.925
臺南市關廟區,34277,3,8.752
臺南市龍崎區,3989,1,25.069
臺南市永康區,234893,4,1.703
臺南市北區,131922,6,4.548
臺南市七股區,22657,2,8.827
臺南市將軍區,19610,1,5.099
臺南市北門區,10987,0,0
臺南市安南區,193782,4,2.064
臺南市南區,124952,3,2.401
臺南市東區,186348,2,1.073
臺南市安平區,66852,1,1.496
臺南市中西區,78213,4,5.114
臺南市善化區,49272,1,2.03
臺南市山上區,7296,0,0
臺東縣成功鎮,13981,1,7.153
臺東縣綠島鄉,4070,0,0
臺東縣蘭嶼鄉,5175,0,0
臺東縣鹿野鄉,7849,1,12.74
臺東縣池上鄉,8182,1,12.222
臺東縣延平鄉,3571,0,0
臺東縣金峰鄉,3722,0,0
臺東縣臺東市,105425,8,7.588
臺東縣卑南鄉,17231,0,0
臺東縣東河鄉,8413,0,0
臺東縣長濱鄉,7142,1,14.002
臺東縣太麻里鄉,11116,1,8.996
臺東縣達仁鄉,3563,0,0
臺東縣大武鄉,5962,2,33.546
臺東縣關山鎮,8679,0,0
臺東縣海端鄉,4175,0,0
花蓮縣鳳林鎮,10825,0,0
花蓮縣光復鄉,12719,0,0
花蓮縣瑞穗鄉,11579,0,0
花蓮縣富里鄉,10250,1,9.756
花蓮縣萬榮鄉,6384,0,0
花蓮縣吉安鄉,83365,2,2.399
花蓮縣壽豐鄉,17914,2,11.164
花蓮縣豐濱鄉,4666,0,0
花蓮縣秀林鄉,15921,1,6.281
花蓮縣玉里鎮,23937,2,8.355
花蓮縣卓溪鄉,6091,0,0
花蓮縣花蓮市,103717,3,2.892
花蓮縣新城鄉,20145,0,0
苗栗縣三灣鄉,6593,1,15.168
苗栗縣南庄鄉,9952,0,0
苗栗縣苗栗市,88115,2,2.27
苗栗縣卓蘭鎮,16622,0,0
苗栗縣大湖鄉,14387,0,0
苗栗縣公館鄉,33167,1,3.015
苗栗縣銅鑼鄉,17808,2,11.231
苗栗縣頭屋鄉,10602,0,0
苗栗縣三義鄉,16121,0,0
