area,population,death,rate
南投縣南投市,101406,5,4.931
南投縣埔里鎮,82012,8,9.755
南投縣草屯鎮,98636,7,7.097
南投縣竹山鎮,55793,3,5.377
南投縣集集鎮,11128,0,0
南投縣名間鄉,39356,4,10.164
南投縣鹿谷鄉,18090,1,5.528
南投縣中寮鄉,15227,0,0
南投縣魚池鄉,16264,4,24.594
南投縣國姓鄉,19204,5,26.036
南投縣水里鄉,18166,2,11.01
南投縣信義鄉,16456,0,0
南投縣仁愛鄉,15683,1,6.376
嘉義市東區,122800,1,0.814
嘉義市西區,147495,6,4.068
嘉義縣太保市,37325,4,10.717
嘉義縣中埔鄉,45508,6,13.184
嘉義縣番路鄉,11784,3,25.458
嘉義縣水上鄉,50185,9,17.934
嘉義縣東石鄉,25529,2,7.834
嘉義縣朴子市,42869,2,4.665
嘉義縣大林鎮,31584,2,6.332
嘉義縣民雄鄉,71906,4,5.563
嘉義縣溪口鄉,15034,1,6.652
嘉義縣新港鄉,32636,3,9.192
嘉義縣六腳鄉,24013,2,8.329
嘉義縣義竹鄉,19044,0,0
嘉義縣鹿草鄉,15974,3,18.781
嘉義縣竹崎鄉,36438,1,2.744
嘉義縣梅山鄉,19893,1,5.027
嘉義縣大埔鄉,4597,0,0
嘉義縣阿里山鄉,5677,0,0
嘉義縣布袋鎮,27702,1,3.61
基隆市暖暖區,38425,1,2.602
基隆市七堵區,54072,2,3.699
基隆市仁愛區,45514,3,6.591
基隆市信義區,51659,1,1.936
基隆市中正區,52616,1,1.901
基隆市中山區,48241,1,2.073
基隆市安樂區,81351,1,1.229
宜蘭縣蘇澳鎮,40576,2,4.929
宜蘭縣五結鄉,39656,2,5.043
宜蘭縣宜蘭市,96056,3,3.123
宜蘭縣壯圍鄉,24274,1,4.12
宜蘭縣羅東鎮,72541,2,2.757
宜蘭縣員山鄉,32265,3,9.298
宜蘭縣冬山鄉,53408,6,11.234
宜蘭縣三星鄉,21401,3,14.018
宜蘭縣大同鄉,6052,0,0
