area,population,death,rate
南投縣南投市,99024,3,3.03
南投縣埔里鎮,78991,4,5.064
南投縣草屯鎮,97325,1,1.027
南投縣竹山鎮,53277,0,0
南投縣集集鎮,10405,2,19.222
南投縣名間鄉,37414,1,2.673
南投縣鹿谷鄉,17128,2,11.677
南投縣中寮鄉,14204,0,0
南投縣魚池鄉,15368,0,0
南投縣國姓鄉,17862,0,0
南投縣水里鄉,16901,0,0
南投縣信義鄉,15825,1,6.319
南投縣仁愛鄉,15785,2,12.67
嘉義市東區,119470,1,0.837
嘉義市西區,146090,1,0.685
嘉義縣太保市,38619,2,5.179
嘉義縣中埔鄉,43995,6,13.638
嘉義縣番路鄉,11146,3,26.915
嘉義縣水上鄉,48869,2,4.093
嘉義縣東石鄉,23659,0,0
嘉義縣朴子市,41587,1,2.405
嘉義縣大林鎮,30331,2,6.594
嘉義縣民雄鄉,71197,3,4.214
嘉義縣溪口鄉,13967,1,7.16
嘉義縣新港鄉,31061,2,6.439
嘉義縣六腳鄉,22078,2,9.059
嘉義縣義竹鄉,17521,1,5.707
嘉義縣鹿草鄉,14846,2,13.472
嘉義縣竹崎鄉,34624,1,2.888
嘉義縣梅山鄉,18602,0,0
嘉義縣大埔鄉,4563,0,0
嘉義縣阿里山鄉,5484,0,0
嘉義縣布袋鎮,25882,1,3.864
基隆市暖暖區,38535,0,0
基隆市七堵區,53588,0,0
基隆市仁愛區,42701,2,4.684
基隆市信義區,53127,1,1.882
基隆市中正區,51119,1,1.956
基隆市中山區,46314,1,2.159
基隆市安樂區,81794,1,1.223
宜蘭縣蘇澳鎮,38763,7,18.058
宜蘭縣五結鄉,40269,1,2.483
宜蘭縣宜蘭市,95313,3,3.148
宜蘭縣壯圍鄉,24389,2,8.2
宜蘭縣羅東鎮,71491,3,4.196
宜蘭縣員山鄉,32159,6,18.657
宜蘭縣冬山鄉,52949,1,1.889
宜蘭縣三星鄉,21200,5,23.585
宜蘭縣大同鄉,6086,0,0
宜蘭縣頭城鎮,28770,2,6.952
宜蘭縣南澳鄉,5970,1,16.75
宜蘭縣礁溪鄉,35138,3,8.538
屏東縣佳冬鄉,18543,0,0
屏東縣竹田鄉,16502,3,18.18
屏東縣萬丹鄉,50049,5,9.99
屏東縣屏東市,197174,11,5.579
屏東縣潮州鎮,53882,3,5.568
屏東縣長治鄉,29379,4,13.615
屏東縣麟洛鄉,10723,0,0
屏東縣九如鄉,21867,1,4.573
屏東縣里港鄉,25666,4,15.585
屏東縣鹽埔鄉,24896,3,12.05
屏東縣高樹鄉,23668,0,0
屏東縣萬巒鄉,20134,1,4.967
屏東縣內埔鄉,53141,2,3.764
屏東縣新埤鄉,9503,0,0
屏東縣崁頂鄉,15304,2,13.068
屏東縣南州鄉,10327,2,19.367
屏東縣琉球鄉,12140,0,0
屏東縣三地門鄉,7705,0,0
屏東縣霧臺鄉,3244,0,0
屏東縣瑪家鄉,6759,0,0
屏東縣泰武鄉,5344,0,0
屏東縣來義鄉,7417,0,0
屏東縣春日鄉,4945,1,20.222
屏東縣獅子鄉,4829,0,0
屏東縣東港鎮,46685,1,2.142
屏東縣恆春鎮,30390,3,9.872
屏東縣枋寮鄉,23582,0,0
屏東縣新園鄉,33769,2,5.923
屏東縣林邊鄉,17184,1,5.819
屏東縣車城鄉,8239,0,0
屏東縣滿州鄉,7430,0,0
屏東縣枋山鄉,5195,3,57.748
屏東縣牡丹鄉,4834,0,0
彰化縣社頭鄉,42322,2,4.726
彰化縣員林市,123808,3,2.423
彰化縣田中鎮,40591,0,0
彰化縣彰化市,230618,4,1.734
彰化縣和美鎮,89962,4,4.446
彰化縣線西鄉,16621,0,0
彰化縣伸港鄉,37721,4,10.604
彰化縣秀水鄉,38862,2,5.146
彰化縣花壇鄉,45096,2,4.435
彰化縣芬園鄉,23076,1,4.334
彰化縣溪湖鎮,54693,1,1.828
彰化縣大村鄉,38901,3,7.712
彰化縣埔鹽鄉,31852,1,3.14
彰化縣埔心鄉,34300,4,11.662
彰化縣永靖鄉,36167,1,2.765
彰化縣二水鄉,14566,0,0
彰化縣二林鎮,49504,3,6.06
彰化縣埤頭鄉,29994,1,3.334
彰化縣芳苑鄉,32551,0,0
彰化縣大城鄉,16019,2,12.485
彰化縣竹塘鄉,14752,0,0
彰化縣溪州鄉,29070,0,0
彰化縣鹿港鎮,86376,4,4.631
彰化縣福興鄉,46214,3,6.492
彰化縣北斗鎮,33383,2,5.991
彰化縣田尾鄉,26616,0,0
新北市永和區,218935,1,0.457
新北市新店區,303015,5,1.65
新北市土城區,238300,2,0.839
新北市蘆洲區,202544,2,0.987
新北市五股區,89642,7,7.809
新北市坪林區,6690,0,0
新北市平溪區,4382,0,0
新北市烏來區,6358,0,0
新北市淡水區,183959,3,1.631
新北市瑞芳區,38904,0,0
新北市林口區,122169,3,2.456
新北市三芝區,22499,2,8.889
新北市八里區,39711,1,2.518
新北市三峽區,116770,2,1.713
新北市鶯歌區,87669,5,5.703
新北市中和區,410274,5,1.219
新北市樹林區,183066,5,2.731
新北市深坑區,23769,0,0
新北市板橋區,556590,8,1.437
新北市石碇區,7523,0,0
新北市新莊區,423050,7,1.655
新北市泰山區,78276,4,5.11
新北市三重區,384422,6,1.561
新北市雙溪區,8398,0,0
新北市貢寮區,11731,1,8.524
新北市汐止區,205807,0,0
新北市萬里區,21599,0,0
新北市金山區,21022,1,4.757
新北市石門區,11400,0,0
新竹市北區,152553,1,0.656
新竹市香山區,78680,2,2.542
新竹市東區,220635,4,1.813
新竹縣峨眉鄉,5386,1,18.567
新竹縣竹東鎮,96898,1,1.032
新竹縣新埔鎮,32997,2,6.061
新竹縣關西鎮,27667,1,3.614
新竹縣湖口鄉,79150,3,3.79
新竹縣芎林鄉,19880,3,15.091
新竹縣橫山鄉,12494,0,0
新竹縣北埔鄉,8994,0,0
新竹縣寶山鄉,14584,0,0
新竹縣尖石鄉,9599,1,10.418
新竹縣五峰鄉,4461,0,0
新竹縣竹北市,202100,3,1.484
新竹縣新豐鄉,57564,4,6.949
桃園市蘆竹區,166828,5,2.997
桃園市龜山區,164933,4,2.425
桃園市龍潭區,124402,3,2.412
桃園市復興區,12352,0,0
桃園市觀音區,69173,2,2.891
桃園市桃園區,458166,6,1.31
桃園市大園區,93829,6,6.395
桃園市新屋區,49273,4,8.118
桃園市楊梅區,175715,5,2.846
桃園市大溪區,95500,2,2.094
桃園市八德區,209212,7,3.346
桃園市中壢區,422726,10,2.366
桃園市平鎮區,228580,2,0.875
澎湖縣馬公市,63182,2,3.165
澎湖縣湖西鄉,15240,0,0
澎湖縣白沙鄉,9878,0,0
澎湖縣西嶼鄉,8319,2,24.041
澎湖縣望安鄉,5381,0,0
澎湖縣七美鄉,3867,0,0
臺中市南屯區,176668,4,2.264
臺中市烏日區,76772,3,3.908
臺中市新社區,23972,3,12.515
臺中市石岡區,14607,0,0
臺中市外埔區,31855,1,3.139
臺中市大肚區,56672,2,3.529
臺中市霧峰區,64965,4,6.157
臺中市太平區,195179,4,2.049
臺中市大里區,212952,8,3.757
臺中市和平區,10823,1,9.24
臺中市中區,18144,1,5.511
臺中市東區,75677,1,1.321
臺中市南區,126744,4,3.156
臺中市大甲區,75991,2,2.632
臺中市大安區,18775,1,5.326
臺中市龍井區,78148,4,5.118
臺中市西區,114437,2,1.748
臺中市北區,146284,5,3.418
臺中市西屯區,231773,4,1.726
臺中市北屯區,288705,5,1.732
臺中市豐原區,165838,3,1.809
臺中市東勢區,49006,0,0
臺中市沙鹿區,95297,2,2.099
臺中市后里區,54241,0,0
臺中市神岡區,65346,3,4.591
臺中市潭子區,109211,2,1.831
臺中市大雅區,95721,1,1.045
臺中市清水區,88148,5,5.672
臺中市梧棲區,59371,6,10.106
臺北市大安區,300705,5,1.663
臺北市文山區,266910,4,1.499
臺北市信義區,213272,3,1.407
臺北市萬華區,181553,5,2.754
臺北市中正區,154769,2,1.292
臺北市南港區,118022,1,0.847
臺北市松山區,199037,1,0.502
臺北市大同區,123461,2,1.62
臺北市中山區,222295,4,1.799
臺北市內湖區,281124,0,0
臺北市士林區,276557,5,1.808
臺北市北投區,248955,4,1.607
臺南市新營區,76283,2,2.622
臺南市鹽水區,24971,1,4.005
臺南市白河區,27134,1,3.685
臺南市柳營區,20781,1,4.812
臺南市後壁區,22648,2,8.831
臺南市東山區,20027,4,19.973
臺南市麻豆區,43657,4,9.162
臺南市下營區,23366,2,8.559
臺南市六甲區,21611,0,0
臺南市官田區,21158,2,9.453
臺南市大內區,9164,0,0
臺南市佳里區,58743,2,3.405
臺南市學甲區,25208,2,7.934
臺南市西港區,24505,3,12.242
臺南市新化區,43207,1,2.314
臺南市新市區,37687,1,2.653
臺南市安定區,30315,3,9.896
臺南市玉井區,13546,5,36.911
臺南市楠西區,9143,0,0
臺南市南化區,8339,0,0
臺南市左鎮區,4534,1,22.056
臺南市仁德區,76201,5,6.562
臺南市歸仁區,68147,3,4.402
臺南市關廟區,33943,1,2.946
臺南市龍崎區,3746,2,53.39
臺南市永康區,235395,4,1.699
臺南市北區,129606,4,3.086
臺南市七股區,22105,4,18.095
臺南市將軍區,19013,1,5.26
臺南市北門區,10535,0,0
臺南市安南區,195928,10,5.104
臺南市南區,123278,1,0.811
臺南市東區,184429,4,2.169
臺南市安平區,67206,2,2.976
臺南市中西區,78404,3,3.826
臺南市善化區,50904,2,3.929
臺南市山上區,7094,0,0
臺東縣成功鎮,13458,0,0
臺東縣綠島鄉,4057,0,0
臺東縣蘭嶼鄉,5216,0,0
臺東縣鹿野鄉,7561,2,26.452
臺東縣池上鄉,8052,0,0
臺東縣延平鄉,3557,0,0
臺東縣金峰鄉,3679,0,0
臺東縣臺東市,104600,3,2.868
臺東縣卑南鄉,16949,5,29.5
臺東縣東河鄉,8166,3,36.738
臺東縣長濱鄉,6886,0,0
臺東縣太麻里鄉,10884,0,0
臺東縣達仁鄉,3490,1,28.653
臺東縣大武鄉,5691,1,17.572
臺東縣關山鎮,8369,1,11.949
臺東縣海端鄉,4130,0,0
花蓮縣鳳林鎮,10787,1,9.27
花蓮縣光復鄉,12325,0,0
花蓮縣瑞穗鄉,11282,1,8.864
花蓮縣富里鄉,9966,1,10.034
花蓮縣萬榮鄉,6195,0,0
花蓮縣吉安鄉,83512,4,4.79
花蓮縣壽豐鄉,17494,1,5.716
花蓮縣豐濱鄉,4363,1,22.92
花蓮縣秀林鄉,16165,1,6.186
花蓮縣玉里鎮,23270,1,4.297
花蓮縣卓溪鄉,6009,0,0
花蓮縣花蓮市,102299,2,1.955
花蓮縣新城鄉,19999,3,15.001
苗栗縣三灣鄉,6331,3,47.386
苗栗縣南庄鄉,9494,2,21.066
苗栗縣苗栗市,87550,4,4.569
苗栗縣卓蘭鎮,16121,1,6.203
苗栗縣大湖鄉,13785,1,7.254
苗栗縣公館鄉,32292,2,6.193
苗栗縣銅鑼鄉,17158,2,11.656
苗栗縣頭屋鄉,10194,0,0
苗栗縣三義鄉,15608,1,6.407
苗栗縣西湖鄉,6685,1,14.959
苗栗縣造橋鄉,12150,0,0
苗栗縣獅潭鄉,4138,1,24.166
苗栗縣泰安鄉,5736,0,0
苗栗縣苑裡鎮,44487,8,17.983
苗栗縣通霄鎮,32843,1,3.045
苗栗縣竹南鎮,87216,7,8.026
苗栗縣後龍鎮,35055,1,2.853
苗栗縣頭份市,104617,3,2.868
連江縣南竿鄉,7629,0,0
連江縣北竿鄉,2752,0,0
連江縣莒光鄉,1496,0,0
連江縣東引鄉,1459,0,0
金門縣金寧鄉,33146,0,0
金門縣烏坵鄉,665,0,0
金門縣金城鎮,42829,0,0
金門縣金沙鎮,20695,0,0
金門縣金湖鎮,30378,0,0
金門縣烈嶼鄉,12693,0,0
雲林縣麥寮鄉,47900,2,4.175
雲林縣斗六市,108653,6,5.522
雲林縣斗南鎮,43967,2,4.549
雲林縣虎尾鎮,70850,4,5.646
雲林縣西螺鎮,45327,4,8.825
雲林縣土庫鎮,28198,0,0
雲林縣北港鎮,38931,6,15.412
雲林縣古坑鄉,30770,0,0
雲林縣大埤鄉,18591,1,5.379
雲林縣莿桐鄉,28251,0,0
雲林縣林內鄉,17376,0,0
雲林縣二崙鄉,25929,4,15.427
雲林縣崙背鄉,23764,0,0
雲林縣東勢鄉,14055,3,21.345
雲林縣褒忠鄉,12414,2,16.111
雲林縣元長鄉,24576,3,12.207
雲林縣水林鄉,24082,2,8.305
雲林縣臺西鄉,22901,0,0
雲林縣四湖鄉,22232,1,4.498
雲林縣口湖鄉,26307,4,15.205
高雄市旗津區,27644,0,0
高雄市小港區,156906,3,1.912
高雄市鹽埕區,23453,0,0
高雄市三民區,336103,7,2.083
高雄市新興區,50373,1,1.985
高雄市楠梓區,189698,5,2.636
高雄市鳳山區,359093,5,1.392
高雄市大寮區,112281,6,5.344
高雄市大樹區,41641,2,4.803
高雄市大社區,34257,6,17.515
高雄市仁武區,92060,4,4.345
高雄市鳥松區,44847,4,8.919
高雄市岡山區,96765,8,8.267
高雄市橋頭區,39054,1,2.561
高雄市燕巢區,29391,2,6.805
高雄市田寮區,6876,1,14.543
高雄市阿蓮區,28277,3,10.609
高雄市路竹區,51641,3,5.809
高雄市湖內區,29821,3,10.06
高雄市旗山區,35651,7,19.635
高雄市前金區,26624,0,0
高雄市美濃區,38421,4,10.411
高雄市六龜區,12346,0,0
高雄市甲仙區,5841,0,0
高雄市杉林區,11461,0,0
高雄市內門區,13930,0,0
高雄市苓雅區,166870,3,1.798
高雄市前鎮區,185197,3,1.62
高雄市茂林區,1897,0,0
高雄市桃源區,4196,0,0
高雄市那瑪夏區,3149,0,0
高雄市林園區,69301,5,7.215
高雄市茄萣區,29924,0,0
高雄市永安區,13654,0,0
高雄市彌陀區,18823,1,5.313
高雄市梓官區,35432,2,5.645
高雄市鼓山區,141386,4,2.829
高雄市左營區,197178,5,2.536
