area,population,death,rate
花蓮縣卓溪鄉,6001,0,0
花蓮縣花蓮市,102026,6,5.881
花蓮縣新城鄉,20000,3,15
苗栗縣三灣鄉,6279,4,63.704
苗栗縣南庄鄉,9452,3,31.739
苗栗縣苗栗市,87395,5,5.721
苗栗縣卓蘭鎮,16026,2,12.48
苗栗縣大湖鄉,13725,1,7.286
苗栗縣公館鄉,32167,3,9.326
苗栗縣銅鑼鄉,17065,4,23.44
苗栗縣頭屋鄉,10142,0,0
苗栗縣三義鄉,15511,1,6.447
苗栗縣西湖鄉,6650,2,30.075
苗栗縣造橋鄉,12104,0,0
苗栗縣獅潭鄉,4101,3,73.153
苗栗縣泰安鄉,5698,0,0
苗栗縣苑裡鎮,44445,12,27
苗栗縣通霄鎮,32746,4,12.215
苗栗縣竹南鎮,87311,7,8.017
苗栗縣後龍鎮,34973,2,5.719
苗栗縣頭份市,104797,7,6.68
連江縣南竿鄉,7649,0,0
連江縣北竿鄉,2829,0,0
連江縣莒光鄉,1492,0,0
連江縣東引鄉,1454,0,0
金門縣金寧鄉,32926,0,0
金門縣烏坵鄉,663,0,0
金門縣金城鎮,42754,0,0
金門縣金沙鎮,20667,0,0
金門縣金湖鎮,30314,1,3.299
金門縣烈嶼鄉,12651,0,0
雲林縣麥寮鄉,47944,5,10.429
雲林縣斗六市,108559,9,8.29
雲林縣斗南鎮,43872,5,11.397
雲林縣虎尾鎮,70777,7,9.89
雲林縣西螺鎮,45286,6,13.249
雲林縣土庫鎮,28159,4,14.205
雲林縣北港鎮,38829,8,20.603
雲林縣古坑鄉,30653,0,0
雲林縣大埤鄉,18558,1,5.389
雲林縣莿桐鄉,28157,1,3.552
雲林縣林內鄉,17449,0,0
雲林縣二崙鄉,25829,9,34.845
雲林縣崙背鄉,23750,1,4.211
雲林縣東勢鄉,13986,6,42.9
雲林縣褒忠鄉,12380,3,24.233
雲林縣元長鄉,24462,3,12.264
雲林縣水林鄉,23955,3,12.523
雲林縣臺西鄉,22815,1,4.383
雲林縣四湖鄉,22135,2,9.035
雲林縣口湖鄉,26211,8,30.522
高雄市旗津區,27563,0,0
高雄市小港區,156619,5,3.192
高雄市鹽埕區,23312,0,0
高雄市三民區,335056,10,2.985
高雄市新興區,50046,1,1.998
高雄市楠梓區,189896,12,6.319
高雄市鳳山區,358880,16,4.458
高雄市大寮區,112151,12,10.7
高雄市大樹區,41584,4,9.619
高雄市大社區,34235,9,26.289
高雄市仁武區,92626,5,5.398
高雄市鳥松區,44759,8,17.874
高雄市岡山區,96586,9,9.318
高雄市橋頭區,39323,2,5.086
高雄市燕巢區,29340,3,10.225
高雄市田寮區,6871,1,14.554
高雄市阿蓮區,28207,6,21.271
高雄市路竹區,51528,5,9.703
高雄市湖內區,29757,3,10.082
高雄市旗山區,35514,8,22.526
高雄市前金區,26572,1,3.763
高雄市美濃區,38276,5,13.063
高雄市六龜區,12261,2,16.312
高雄市甲仙區,5812,2,34.412
高雄市杉林區,11394,0,0
高雄市內門區,13886,1,7.201
高雄市苓雅區,166253,5,3.007
高雄市前鎮區,184528,12,6.503
高雄市茂林區,1879,0,0
高雄市桃源區,4192,0,0
高雄市那瑪夏區,3140,0,0
高雄市林園區,69241,9,12.998
高雄市茄萣區,29888,0,0
高雄市永安區,13625,1,7.339
高雄市彌陀區,18773,1,5.327
高雄市梓官區,35361,3,8.484
高雄市鼓山區,141274,7,4.955
高雄市左營區,196997,9,4.569
